battery_id,window_start,cycle_index,degradation_stage,fusion_gate,router_weight_l1,statistical_route_entropy,curve_route_entropy,fused_route_entropy,expert_1_fused_weight,expert_2_fused_weight,expert_3_fused_weight,expert_4_fused_weight,expert_5_fused_weight
CY25-025_1-#5,0,2,early,0.6424948573112488,1.8591029644012451,0.00021346703579183668,1.2644379138946533,1.3228459358215332,1.4174300986269373e-06,0.402754545211792,0.17209964990615845,0.18130823969841003,0.24383613467216492
CY25-025_1-#5,1,3,early,0.6417050361633301,1.8634142875671387,9.86234299489297e-05,1.2559888362884521,1.3199403285980225,6.208202876223368e-07,0.40211305022239685,0.17660567164421082,0.1677471101284027,0.25353357195854187
CY25-025_1-#5,2,4,early,0.6428755521774292,1.8677458763122559,0.00012974216951988637,1.2619479894638062,1.3276206254959106,8.66597986259876e-07,0.3996281623840332,0.18588700890541077,0.17828834056854248,0.23619559407234192
CY25-025_1-#5,3,5,early,0.640916645526886,1.8524633646011353,0.0002073589275823906,1.2723572254180908,1.3222808837890625,1.4824925074208295e-06,0.4063499867916107,0.18194353580474854,0.17562364041805267,0.23608142137527466
CY25-025_1-#5,4,6,early,0.6380316615104675,1.8512866497039795,0.0002278027677675709,1.272902011871338,1.3199093341827393,1.6839617273944896e-06,0.4093961715698242,0.18174731731414795,0.17345134913921356,0.23540352284908295
CY25-025_1-#5,5,7,early,0.6480751037597656,1.8534295558929443,0.00026527317822910845,1.274132490158081,1.328726053237915,1.7882342717712163e-06,0.399402379989624,0.18556882441043854,0.18227620422840118,0.2327508181333542
CY25-025_1-#5,6,8,early,0.6460685729980469,1.8537442684173584,0.00026433085440658033,1.2752299308776855,1.3283734321594238,1.8525339555708342e-06,0.4011603891849518,0.18529605865478516,0.1852593719959259,0.22828233242034912
CY25-025_1-#5,7,9,early,0.6418628096580505,1.8369686603546143,0.0006379469996318221,1.2879678010940552,1.3225500583648682,5.228675490798196e-06,0.41041630506515503,0.18396180868148804,0.1846127063035965,0.22100399434566498
CY25-025_1-#5,8,10,early,0.6423556208610535,1.8344533443450928,0.0011130996281281114,1.2907466888427734,1.3231111764907837,1.0392654985480476e-05,0.41073712706565857,0.18156683444976807,0.19237633049488068,0.2153092920780182
CY25-025_1-#5,9,11,early,0.6433821320533752,1.8417739868164062,0.0005998679553158581,1.2850470542907715,1.3248764276504517,4.798690497409552e-06,0.4074777066707611,0.18513821065425873,0.18638557195663452,0.22099371254444122
CY25-025_1-#5,10,12,early,0.6473941206932068,1.843924880027771,0.0006496087880805135,1.2853978872299194,1.3291890621185303,5.114525720273377e-06,0.4030831754207611,0.19075322151184082,0.1917184591293335,0.21444009244441986
CY25-025_1-#5,11,13,early,0.6449640989303589,1.8418071269989014,0.0005307181854732335,1.2854866981506348,1.3262135982513428,4.17204091718304e-06,0.40601521730422974,0.1881708800792694,0.1860528141260147,0.21975700557231903
CY25-025_1-#5,12,14,early,0.6419174671173096,1.8379461765289307,0.0007298319833353162,1.2880327701568604,1.3232972621917725,6.506733370770235e-06,0.41004636883735657,0.18505525588989258,0.18645671010017395,0.2184351682662964
CY25-025_1-#5,13,15,early,0.6429691314697266,1.8396527767181396,0.0005749991396442056,1.2876567840576172,1.3248627185821533,5.124989002069924e-06,0.4085427224636078,0.19310466945171356,0.18346655368804932,0.21488098800182343
CY25-025_1-#5,14,16,early,0.6459992527961731,1.8448946475982666,0.00044672389049082994,1.28363835811615,1.327756404876709,3.454730631347047e-06,0.404070645570755,0.19198620319366455,0.18492719531059265,0.21901251375675201
CY25-025_1-#5,15,17,early,0.6487400531768799,1.8441241979599,0.0006092916009947658,1.285491704940796,1.330247163772583,4.787946181750158e-06,0.4017806053161621,0.19396467506885529,0.19079864025115967,0.2134513109922409
CY25-025_1-#5,16,18,early,0.646038293838501,1.8326983451843262,0.0010438651079311967,1.2919127941131592,1.3251533508300781,8.55387497722404e-06,0.40792953968048096,0.18371239304542542,0.1915806531906128,0.2167687714099884
