battery_id,window_start,cycle_index,degradation_stage,fusion_gate,router_weight_l1,statistical_route_entropy,curve_route_entropy,fused_route_entropy,expert_1_fused_weight,expert_2_fused_weight,expert_3_fused_weight,expert_4_fused_weight,expert_5_fused_weight
CY25-025_1-#5,0,2,early,0.6536256670951843,1.6091196537017822,0.6845088601112366,1.2522844076156616,1.482811689376831,0.17695431411266327,0.16042332351207733,0.27867886424064636,0.05581686645746231,0.32812660932540894
CY25-025_1-#5,1,3,early,0.6534098982810974,1.8226349353790283,0.3928685188293457,1.236414909362793,1.4654157161712646,0.1618817001581192,0.1499083936214447,0.31585362553596497,0.054083630442619324,0.3182726502418518
CY25-025_1-#5,2,4,early,0.6547384858131409,1.8907798528671265,0.2773827314376831,1.2402324676513672,1.4664369821548462,0.14588284492492676,0.15127800405025482,0.3264067471027374,0.060940906405448914,0.31549155712127686
CY25-025_1-#5,3,5,early,0.6577866077423096,1.8494338989257812,0.35637515783309937,1.2491872310638428,1.4770129919052124,0.14995317161083221,0.15623682737350464,0.3164505362510681,0.06324539333581924,0.3141140341758728
CY25-025_1-#5,4,6,early,0.6561577320098877,1.9122047424316406,0.2331921011209488,1.2419763803482056,1.4692872762680054,0.13598836958408356,0.1500200480222702,0.3287484049797058,0.06841353327035904,0.316829651594162
CY25-025_1-#5,5,7,early,0.6542838215827942,1.770180106163025,0.47954127192497253,1.2506585121154785,1.4786239862442017,0.1660124659538269,0.15757015347480774,0.30598998069763184,0.05704013258218765,0.31338727474212646
CY25-025_1-#5,6,8,early,0.6565685868263245,1.8217148780822754,0.4022297263145447,1.2506883144378662,1.4781826734542847,0.15696284174919128,0.15718433260917664,0.3128170669078827,0.060467980802059174,0.3125678300857544
CY25-025_1-#5,7,9,early,0.6573885679244995,1.810074806213379,0.42629462480545044,1.2624197006225586,1.493037462234497,0.15399639308452606,0.15879839658737183,0.31007614731788635,0.07063741981983185,0.3064916133880615
CY25-025_1-#5,8,10,early,0.6581265926361084,1.7571430206298828,0.5105226039886475,1.2702782154083252,1.5039446353912354,0.15997639298439026,0.16569624841213226,0.30036023259162903,0.07242357730865479,0.30154356360435486
CY25-025_1-#5,9,11,early,0.6563823223114014,1.843355655670166,0.3692646026611328,1.2561099529266357,1.4852399826049805,0.1498190313577652,0.15680836141109467,0.31670480966567993,0.06835224479436874,0.3083154857158661
CY25-025_1-#5,10,12,early,0.65556401014328,1.809232473373413,0.42596882581710815,1.260118007659912,1.485673189163208,0.1522335410118103,0.15690861642360687,0.31158241629600525,0.06740514189004898,0.311870276927948
