Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 30.44881790060225, 67.92963220569112, 106.25633043394532, 146.81063224633408, 191.2904277710088, 242.3223540402256, 297.7364954501455, 354.073329533996, 409.7283325437412, 464.53531402984686, 518.0136988835143, 572.3011408860907, 627.2719537533435, 684.5383428103105, 741.8695596730311, 797.8812128317309, 851.6753747628225, 901.8089012645657, 949.934807308601, 995.4912106919458, 1038.2426549461995, 1078.3314804540028, 1117.0123344988087, 1154.360444418399, 1190.1369973438498, 1225.2612735351765, 1260.2511893085075, 1294.441306441362, 1328.605977679239, 1362.8066903408965, 1397.8610466736686, 1432.8406529020767, 1468.5312405191282, 1504.628102507513, 1540.4977966873043, 1578.3630294913762, 1616.336346521164, 1654.5031023150798, 1692.9046598243565, 1731.6221721808404, 1769.4754871181729, 1806.3333903328269, 1842.8227458518165, 1878.2634740081774, 1912.1835396175968, 1945.169965995078, 1977.3143675987565, 2009.1231412122286, 2035.9293989034006]","[4.1816354, 4.177107299999999, 4.1739178, 4.1717129, 4.1697831, 4.1684051, 4.1671844, 4.1661215, 4.1651764, 4.164506899999999, 4.1636801, 4.163089299999999, 4.162499, 4.1619477]",3215.174330854493
3,0.5,1,25,"[0.0, 32.99031230157442, 70.66552025555461, 108.85656728885243, 149.02740297308713, 193.20055016692305, 243.5309622058747, 299.6204552349116, 356.00193094775096, 411.4877735313176, 466.9405892351227, 520.3970454331084, 573.9600278199475, 628.5451267605381, 686.5465593020642, 743.6271079473195, 799.1589504693663, 853.2925981151411, 904.0297550090511, 952.060815453628, 996.9326955808292, 1039.381321059545, 1080.055986951211, 1118.543100936901, 1155.8659777411199, 1191.7296087378236, 1226.8296313427381, 1261.4690786096637, 1296.3589492039484, 1329.95998071981, 1364.1465971300665, 1398.91681937471, 1433.8538229178246, 1469.5230439932313, 1505.7193528641837, 1542.04306285273, 1579.154756372231, 1617.38337299495, 1655.4965446698186, 1694.2077727366707, 1732.6923941411103, 1770.562565286799, 1807.4533666279965, 1844.067649210039, 1878.3933977396807, 1913.0059399178942, 1945.9514831851286, 1978.0696640294007, 2009.6256373405406, 2034.6514006220125]","[4.1815176, 4.1770678, 4.174036, 4.171634200000001, 4.169744000000001, 4.1684051, 4.1671844, 4.1661215, 4.165136799999999, 4.164506899999999, 4.163758799999999, 4.163089299999999, 4.1626954, 4.1621051]",3215.7538338785807
4,0.5,1,25,"[0.0, 33.034502311987694, 70.9457447736961, 109.26356023864275, 149.03540220247748, 193.3054396732649, 242.9675124282859, 298.8364956320479, 355.73888465842595, 411.12201266996783, 466.23283577219354, 519.6380363345713, 573.4542178947277, 628.3070204264774, 685.7436288757668, 743.0046678022399, 798.6385656668573, 852.7108369284243, 902.8468191058918, 951.184218489784, 996.0764686534354, 1038.7549799293724, 1079.1436946154054, 1117.9314820850823, 1154.4476397346643, 1190.810444920416, 1226.0490337487522, 1260.130685118535, 1294.3820153828965, 1328.6542509993951, 1363.0345273165726, 1397.6115522501455, 1433.0473354203564, 1468.1581748257408, 1504.3973866485094, 1541.0208253461142, 1578.2954352358702, 1616.4487706765608, 1654.480201249727, 1692.5924239814549, 1730.9685911499282, 1769.195495425416, 1806.3044821546123, 1842.8500012172258, 1877.8768628933922, 1911.4549504989195, 1944.1462955094185, 1976.248100769672, 2007.7185774566383, 2034.988870516766]","[4.181478, 4.1769104, 4.1739964, 4.1717916, 4.170019600000001, 4.168602, 4.1673813, 4.1662788, 4.1654911, 4.164467299999999, 4.1637983, 4.1632862, 4.1628137, 4.1622624]",3216.5721080773938
5,0.5,1,25,"[0.0, 32.50114213883893, 70.05422873344554, 108.04044866465159, 147.56290410375692, 191.79018702584398, 241.5500000570318, 297.0944377092191, 354.6417555853246, 410.5199764202403, 464.9295104345543, 518.7515601689997, 572.3229022778976, 627.295843964431, 683.7561917779738, 741.2521782090344, 797.0639979396328, 850.7434390083092, 901.49777560594, 949.4850805512817, 994.4135659980557, 1036.7039800665784, 1076.9910888775514, 1115.839961597262, 1152.8017385196624, 1188.8000623538244, 1223.9362482461083, 1258.091371767221, 1292.603913370347, 1326.733731261105, 1360.6180621529827, 1395.6034006294058, 1429.8905987357575, 1466.0535785778484, 1501.937201568514, 1538.8922162006406, 1576.1833842600147, 1613.9006458476604, 1652.018164529471, 1690.2390723976678, 1728.5006957594387, 1766.729089355379, 1804.1914300709445, 1840.1833555541175, 1875.4170567404517, 1908.9836934675122, 1941.802169837696, 1973.7915032802412, 2005.0683798375053, 2033.8995981295434]","[4.1815176, 4.17695, 4.174036, 4.1718307, 4.169980000000001, 4.168602, 4.1673813, 4.1662002000000005, 4.1655307, 4.1646252, 4.1639953, 4.1633649, 4.1628137, 4.1622233]",3216.0563880829527
6,0.5,1,25,"[0.0, 27.909225118404947, 65.56859525091511, 102.87703893482478, 143.01548309667749, 186.42536903395376, 235.88032418101488, 290.88192190620896, 347.8134995960063, 403.37634731950936, 458.2223415778511, 512.1303667837084, 565.1561654955435, 619.8269219456294, 676.2705421953577, 733.4502232286314, 789.5886579320735, 842.9810283901367, 893.6140165782898, 941.5464797509293, 986.1107620115773, 1029.1166394282923, 1069.230928683341, 1107.8347011912106, 1144.7282039671013, 1180.4068929004702, 1215.0187757387898, 1249.7549961871464, 1284.062885006177, 1318.60183148153, 1352.496516765375, 1387.2395727100447, 1421.95039086635, 1457.5434782301768, 1493.480295743846, 1529.807595755699, 1567.5552776943377, 1605.3602229907046, 1643.3352501935037, 1682.0305763259153, 1720.4555048691582, 1758.170475458944, 1795.5839389685461, 1832.0623771148203, 1866.6395457405183, 1900.3701149125577, 1932.8800055218785, 1964.9707672438199, 1996.0649717790157, 2019.7875094724536]","[4.1814384, 4.1768708, 4.1738782, 4.171634200000001, 4.1700587, 4.1684837, 4.1674995, 4.1663184, 4.165412399999999, 4.164506899999999, 4.1639557, 4.1634436, 4.1626954, 4.1621442]",3214.413533509524
7,0.5,1,25,"[0.0, 32.05518034626385, 69.50348606769018, 107.57774935890154, 147.48363266079684, 190.9230119295744, 240.19575230552323, 295.8607813361144, 352.4117052025899, 409.18023814254536, 463.79503385042517, 517.5191883965078, 571.1202811714419, 625.3120032981838, 681.4521473228629, 739.3887213514508, 794.8427840680379, 848.5171115753162, 899.1335495907401, 947.3595611652199, 992.221438239296, 1034.5471961452456, 1074.5080845996995, 1113.099075614094, 1150.3659278578637, 1185.927863688227, 1220.334994889574, 1255.1585278082282, 1289.378689516952, 1323.3059859078237, 1358.1741400088383, 1392.3150949646647, 1427.389383669956, 1462.8038985708208, 1498.826953094636, 1535.616837278997, 1572.421560189753, 1610.3960996738188, 1648.6524661780486, 1687.2083598315794, 1725.5642739364816, 1763.3209174744325, 1800.4465590477448, 1836.7531545535858, 1871.7818295631323, 1905.2068835137957, 1938.0308318986995, 1969.6838310345179, 2001.0201632245494, 2019.9019721861437]","[4.1813993, 4.1768708, 4.1738782, 4.171594600000001, 4.1699409, 4.1684051, 4.1670666, 4.1661215, 4.1655307, 4.1644282, 4.1639161, 4.1632471, 4.1626167, 4.1622624]",3212.307439723173
8,0.5,1,25,"[0.0, 34.75128146755725, 71.89748275783484, 109.85683985051867, 149.1019875105427, 192.5035832192932, 241.92256065174934, 297.25525206448617, 354.77793812455684, 410.5934309527628, 465.6844076511376, 519.3476523105426, 572.5659394192766, 626.5079887844173, 683.3157835836979, 740.8565503715844, 796.5285463266054, 849.8254727548245, 900.7346599300234, 948.4910622852307, 993.1244746035562, 1035.657876724742, 1076.2841299603733, 1114.615720327884, 1151.504048374562, 1187.160528843931, 1221.6474717580486, 1256.0066275309737, 1290.6482261969559, 1324.8269564903958, 1358.5869750522334, 1393.4793501753334, 1428.5007284489225, 1463.9424272054116, 1500.0958417939428, 1536.341859370937, 1573.6400682708613, 1611.6317141072, 1649.8049955078613, 1688.1431050284618, 1726.4580558900238, 1764.1073392434937, 1801.6166765329604, 1837.9717010463864, 1873.0413120137378, 1906.809191039758, 1938.9993970111987, 1970.7979425749377, 2001.800628295745, 2019.3351452558031]","[4.1813598, 4.1769104, 4.1738782, 4.1716733, 4.169980000000001, 4.1684051, 4.1671844, 4.1663184, 4.165451999999999, 4.164664299999999, 4.163876999999999, 4.1633649, 4.1627746, 4.1623411]",3211.085458233371
9,0.5,1,25,"[0.0, 36.6355520965588, 73.83332095137825, 112.02855937028397, 151.14333645220296, 194.6303352741309, 243.43395907044186, 298.96127157940356, 356.23080163453045, 412.0746499084925, 466.46766018578415, 520.737328018221, 573.7805227412562, 628.0456816412141, 684.3608085974051, 741.4838981988119, 797.3527727912931, 850.5364459446482, 901.1777021870671, 949.2662022974071, 994.5039717138031, 1037.088240241178, 1076.8451240803868, 1114.916358684025, 1151.9253075506933, 1187.7030049024909, 1222.959252977369, 1257.1246287888414, 1290.8610521549242, 1324.976588700975, 1359.9335509148884, 1394.0112170795203, 1429.0542908199893, 1464.4300834519706, 1500.0463075158011, 1536.9071035335367, 1574.0861239742644, 1611.8361280911022, 1650.1977651385848, 1688.726351845354, 1726.6574446066222, 1764.9186196495805, 1801.9124893330088, 1838.0051770758857, 1873.1291518307542, 1906.6139832711895, 1939.9376219376184, 1971.0034047202519, 2001.9019798187617, 2019.2834347755936]","[4.181320700000001, 4.1769104, 4.1739178, 4.1716733, 4.1699409, 4.1684837, 4.167420900000001, 4.1662393, 4.165412399999999, 4.1646252, 4.1639557, 4.1633258, 4.1628532, 4.1623807]",3209.32560583062
10,0.5,1,25,"[0.0, 31.645025963245416, 68.65993297604302, 106.36408041379002, 145.89376773213598, 188.9809370048223, 237.73545599695456, 292.5361851851866, 350.5447205450588, 406.41938499372327, 461.2646011699453, 514.8651463031318, 567.6592024508061, 622.4545804917193, 678.0359230295471, 735.5386739860944, 791.1144035989598, 844.7704495572927, 895.2311447151867, 943.2523862225937, 988.0137759961024, 1030.6156280446585, 1070.4485282470148, 1108.9163655218006, 1145.8557857710832, 1181.602156118863, 1216.2351533714498, 1250.4603666120786, 1284.7199253410633, 1318.9644705020319, 1353.02587927272, 1387.711074676756, 1422.2002711190803, 1457.7378080234837, 1493.877952474042, 1530.042809000712, 1567.4412356453145, 1605.217860079154, 1643.7831266133403, 1681.7357044991372, 1719.9207392080812, 1757.9179895089478, 1795.0685570290589, 1830.8914904299527, 1865.9955364756638, 1899.7231085330436, 1932.1357551391352, 1963.9669745770593, 1994.8713358842292, 2017.4335988846183]","[4.181320700000001, 4.176753, 4.1738782, 4.171555000000001, 4.1699014, 4.168366000000001, 4.1671453000000005, 4.1662002000000005, 4.1652551, 4.164664299999999, 4.1639161, 4.1633258, 4.162735, 4.1622233]",3207.4269173322227
11,0.5,1,25,"[0.0, 22.775345366728402, 59.82317762248198, 97.19161055470471, 136.58151034014958, 179.12917519612705, 227.7915411542088, 283.4736695075464, 340.5547263923051, 397.115186665522, 452.2399717720114, 505.36707175929695, 558.6039874603957, 612.5241570992978, 668.7926201194209, 725.938782188523, 781.2723422888143, 835.2405976284804, 885.6914922894152, 933.5785037612147, 978.248001580441, 1020.535839016514, 1060.260519805544, 1098.9177019691997, 1135.4298313455756, 1171.4191243663315, 1206.026547836332, 1240.6263885046124, 1274.4967962486703, 1308.7656655799028, 1342.7712552651976, 1377.2499297969066, 1412.74027473541, 1447.5290081326625, 1483.5665107844993, 1520.1762411853738, 1557.239844273028, 1595.1660249039967, 1632.9019556422154, 1671.4982387728564, 1709.7608803545995, 1748.016637499597, 1784.7425362630338, 1821.3028195582542, 1855.7849490973795, 1889.9271197366133, 1922.0453269742434, 1953.6655795544889, 1984.6205901409194, 2004.3781420696332]","[4.1813993, 4.1766739, 4.1736422, 4.1715159, 4.1698227, 4.1682868, 4.1672239, 4.1661606, 4.1652946, 4.1643887, 4.1637983, 4.163128899999999, 4.162735, 4.1622233]",3204.9587032094983
