Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 24.977807700658104, 60.89500231421118, 99.61753811025426, 141.23825611757843, 185.5548755820929, 238.6307197485704, 297.48264071141944, 357.3071967950227, 417.41735485816764, 475.55553477296723, 532.3538616966104, 586.679945758378, 639.5393198581888, 693.27058570879, 747.1612769125608, 798.5928560869341, 848.3228236959927, 894.0888938846039, 937.6825815524822, 978.767030832102, 1018.464396491703, 1056.1646091398097, 1092.7995621426276, 1129.4198997672584, 1165.5734138747553, 1201.9860318518627, 1238.1873693695434, 1274.2145363576774, 1310.7308178879816, 1348.514611937719, 1386.916638483271, 1425.0644224066027, 1465.2310091884974, 1505.4685021195096, 1546.3222096613194, 1587.5358727249022, 1627.8627349596804, 1668.0825307943223, 1707.5575910547786, 1745.654784996243, 1781.9232143335448, 1816.172410837361, 1849.3502336776014, 1881.54318629906, 1913.0221899151466, 1943.52299335402, 1973.811988894795, 2004.0586199616077, 2030.4992134954168]","[4.1862464, 4.183135500000001, 4.1812844, 4.1797094, 4.1786461, 4.177701, 4.1767559, 4.1760077, 4.1755352, 4.174904799999999, 4.174432299999999, 4.173999299999999, 4.1737237, 4.173329799999999]",3318.943585428061
3,0.5,1,45,"[0.0, 34.724308088221164, 70.64765451884182, 109.40648039033749, 150.5620169077655, 194.96026263144392, 247.01087053313324, 305.264722136759, 365.6002176577091, 426.3809747870923, 484.2170141822446, 541.0533781704162, 595.5349690207372, 648.4948504785245, 701.8418073448038, 754.6600580846648, 806.6257453155031, 855.7297282967997, 901.8342504051993, 944.9975341494057, 986.4019480517809, 1025.83520418708, 1063.9335505413565, 1100.785740760741, 1137.1123518181168, 1173.0023117190658, 1209.4987667301125, 1245.0594002828218, 1281.3125198110613, 1318.386697397757, 1355.5536798160886, 1393.7881973312287, 1432.3409882977992, 1472.473375479274, 1512.2154906456287, 1553.254438973199, 1594.0819328644882, 1635.3891423278558, 1675.7666585583731, 1715.0841374161453, 1752.37533309769, 1789.104556690473, 1823.7039657825296, 1856.7488255743172, 1888.572208927381, 1919.9816480748639, 1950.6220861594445, 1980.759600701186, 2011.0276622331464, 2029.745492255385]","[4.1860499, 4.1830568, 4.1811271, 4.1796308, 4.1785278, 4.1773858, 4.1766772, 4.1759682, 4.1752987, 4.1749835, 4.1742749, 4.1739597, 4.1736054, 4.173329799999999]",3314.53178233873
4,0.5,1,45,"[0.0, 34.795273050155174, 70.33926223652702, 108.92670353677693, 149.88444560938547, 194.36517817220783, 246.34515880709841, 305.42247037355264, 364.40560021235024, 424.164315941326, 482.95023648780705, 539.1860662723215, 594.2481669902819, 647.2789509695182, 699.3996446616303, 753.1718896540477, 804.9877627246757, 854.4344066437139, 899.8321198701707, 943.0406645194274, 984.4536752934054, 1023.2848727591337, 1061.6633212433467, 1098.282003307006, 1134.489424761768, 1170.4276798142778, 1206.531109844334, 1242.798769617516, 1279.0601966673148, 1315.8675368131994, 1353.1581894008523, 1391.3109850347187, 1429.8081818742212, 1469.8136728840404, 1510.416227929671, 1550.9165135819644, 1592.1908436437798, 1633.390975498306, 1673.160473894392, 1712.3992523631314, 1750.1388152634, 1786.2819209314025, 1820.6339153960344, 1854.0455928574247, 1885.973991289256, 1917.3068046702251, 1947.892379769754, 1978.0753517398507, 2008.2385122117144, 2029.2155365711815]","[4.1862464, 4.1829782, 4.1812844, 4.1796699, 4.1786065, 4.177701, 4.1770315, 4.1760864, 4.175456, 4.175101799999999, 4.1743932, 4.1741962, 4.1738811, 4.1734872]",3310.804799946158
5,0.5,1,45,"[0.0, 31.722303968434062, 67.09729684154468, 105.69633698168491, 146.7279936023615, 191.03519232335566, 242.25688968135228, 300.4976474585276, 361.29935854976577, 420.2845299668793, 479.73112628074955, 536.2393505220621, 590.2210566586175, 643.0750813000411, 695.7475980646102, 748.6589849937484, 800.0258430728227, 848.7198380163534, 895.2740827693558, 938.3622215207195, 979.6923483375692, 1019.2961579139703, 1056.6701540149372, 1093.575815433591, 1129.5199371115557, 1165.6094127267747, 1201.1705378075776, 1236.9580256484955, 1273.249165738725, 1310.1094821646436, 1347.7919078993643, 1385.490750378782, 1424.3756109209091, 1464.1643967860593, 1505.178900189391, 1545.0648400510488, 1586.778560985734, 1627.196341432698, 1667.5012229472957, 1706.9201623049355, 1744.5005047941838, 1780.4333213498337, 1814.9041850488686, 1848.1438517453018, 1880.4244060975236, 1911.518900442498, 1942.1406901148282, 1972.2283162335473, 2002.3813275365853, 2029.0718446120884]","[4.1861677, 4.183175100000001, 4.1810875, 4.1794729, 4.1785674, 4.1774254, 4.1766376, 4.1760468, 4.1754169, 4.1748261, 4.1744719, 4.1741567, 4.1736841, 4.1734085]",3306.7150435504827
6,0.5,1,45,"[0.0, 28.84329012149135, 64.49354787746574, 102.26190478382341, 143.7977169132099, 187.3148905533418, 238.81108994411647, 297.0843463092327, 356.8023602721021, 416.9179960719782, 475.36936438618363, 531.6821917214934, 586.1965675234458, 638.7525865166908, 691.9754949273265, 744.2123419001889, 795.5833894092752, 843.9308685965073, 890.4842933646221, 933.3249807757493, 974.6953873968769, 1013.6281951494241, 1051.3598893417222, 1088.0193309550755, 1124.1077965058123, 1160.2656169463771, 1195.6202977123298, 1231.7588597679196, 1268.9064771621502, 1304.720293579724, 1342.0084712646083, 1380.5013664228406, 1419.1179911446568, 1458.657881505473, 1499.1519366129698, 1540.340959434842, 1581.4610533001003, 1621.5425092312641, 1662.230235004468, 1701.2957293390875, 1739.558046279382, 1775.5130495911642, 1809.6062449741064, 1842.8335328567343, 1874.8728282776954, 1906.0251243172331, 1936.5951147023613, 1966.7208121403085, 1996.7674553447457, 2015.4519221433509]","[4.1863256, 4.1832142, 4.1810088, 4.1795912, 4.1784887, 4.1775436, 4.1767163, 4.1759286, 4.1755352, 4.1748657, 4.1743536, 4.1741567, 4.1736445, 4.1733689]",3302.785789638809
7,0.5,1,45,"[0.0, 27.042223520545235, 62.646910681473855, 100.39244994291994, 141.32906245559036, 185.07538836365893, 236.0097438902925, 294.06391876225075, 354.12801902872764, 414.4745913528552, 472.130061295584, 529.401059853634, 583.4769951331664, 636.096582696835, 688.8183429580313, 741.3087784646191, 792.2206184847437, 841.4682383234231, 887.0286314926664, 930.1625429651128, 971.4129058403937, 1010.4606945496287, 1048.469052625608, 1084.3430706085398, 1120.954658821013, 1156.4052546536966, 1192.4887454314105, 1228.411266160156, 1264.641286557599, 1301.5434869103753, 1339.0068162971245, 1376.65894720116, 1415.7425508449253, 1455.0564689500904, 1495.4271876508408, 1536.2580221015535, 1577.5953973231792, 1618.0850212767903, 1658.904134260553, 1697.9484623747915, 1735.6458300986212, 1771.4017411292177, 1805.8305096440906, 1838.937317643569, 1871.187660679481, 1902.2135478123557, 1932.6917638010425, 1962.7812240710475, 1992.8756248908423, 2014.6978112902823]","[4.1861286, 4.1830959000000005, 4.1810875, 4.1795521, 4.178410100000001, 4.1774254, 4.1766376, 4.1760864, 4.1753383, 4.1748657, 4.1745896, 4.174078, 4.1736445, 4.1732903]",3298.7634698323573
8,0.5,1,45,"[0.0, 23.13983108588684, 58.86414130296396, 96.39707155822725, 137.03105654090905, 180.7732441757796, 231.5059628535821, 289.1751132072234, 349.6024728701926, 409.3800625301335, 467.90803212984247, 524.2039164396231, 578.645964454822, 631.0822824859558, 683.341183955333, 735.7832710448229, 786.7286315880021, 835.7422586019586, 881.4857929119432, 924.5881902025897, 965.3457710413234, 1004.5728288209957, 1042.0321753388728, 1078.7535377282477, 1114.5975262919203, 1150.1998175157967, 1185.9841752222392, 1222.1207822982822, 1258.4217688439278, 1295.091531292078, 1332.6061108295237, 1370.3850665304874, 1409.2167598202009, 1448.4267044044636, 1488.9765801084168, 1530.0336427359243, 1571.2402051442314, 1612.0164034038762, 1652.5234020786206, 1691.1800116173727, 1728.9671901349925, 1765.7940775686502, 1799.8244342407306, 1832.9376748746831, 1864.626753989648, 1895.8577171244115, 1926.3033816402594, 1956.4290483086625, 1986.3420018011884, 2013.4315253203663]","[4.1861286, 4.1830173, 4.1807728, 4.1794729, 4.1782131, 4.1773467, 4.1766772, 4.175849899999999, 4.17522, 4.1748657, 4.1742749, 4.1738024, 4.1736841, 4.173172]",3294.249439888506
9,0.5,1,45,"[0.0, 31.56246753957555, 66.83915343379272, 104.45990335710178, 145.28092269342744, 188.54297267836364, 239.17823970976804, 296.9763835606957, 357.0079962001397, 416.27715620379774, 474.6710628602833, 531.4167164671723, 585.8365697225053, 638.1807207251076, 690.1896610162077, 742.4665392846904, 793.9552850283459, 841.9633060186951, 887.819607330806, 930.8357943599043, 971.799786560657, 1010.6963123001266, 1048.1278572793403, 1085.106470964915, 1120.9453773787936, 1156.7015169393253, 1192.3484025423486, 1228.239196287158, 1264.4241017508834, 1301.1530654434364, 1338.2642614325605, 1376.2834528233307, 1415.2958480160728, 1454.6501802688813, 1494.8237487876859, 1535.7568942837743, 1577.0283419550015, 1617.911545649939, 1658.7291354926879, 1697.0979436404682, 1735.0140926612144, 1771.179575147754, 1805.1226644101662, 1838.6721512689628, 1870.6690904199831, 1901.625397672989, 1932.1130740849458, 1962.12145114643, 1992.061248318334, 2014.2002173855935]","[4.1860104, 4.183135500000001, 4.180891, 4.1794338, 4.1784887, 4.1773467, 4.1766772, 4.1759682, 4.17522, 4.1747866, 4.174511, 4.173999299999999, 4.173526799999999, 4.1732903]",3290.066967528889
10,0.5,1,45,"[0.0, 26.661052121011608, 61.77592157641709, 99.35714718864494, 140.5679829260265, 183.5520371051366, 233.57430580451899, 290.7066485179348, 351.1135023878953, 410.59359406493786, 469.63796867511473, 525.0154560415128, 579.6816286014878, 632.4995245305136, 683.3130874046917, 736.1690417925768, 787.1318986471263, 835.7455209259247, 881.6088896991421, 924.8715666967571, 965.2077883471588, 1003.9773488167436, 1042.0390138409673, 1078.4352661423986, 1114.7026570605885, 1150.613260065012, 1185.8968312612626, 1222.0186301799693, 1257.891829442087, 1294.8106847132362, 1331.4994632149878, 1369.6687304014552, 1408.1504713292472, 1447.7507041672015, 1488.3636320518117, 1528.7569059720913, 1570.250576548894, 1611.380241450208, 1651.6919398428731, 1690.336048498942, 1728.3390234067697, 1764.5762362080804, 1798.888662538914, 1832.0201972230584, 1863.5040649455955, 1894.6372911940402, 1925.0664904854561, 1954.9805744723321, 1984.9666918249304, 2013.0654152668599]","[4.1862073, 4.1828203, 4.1808119, 4.179276, 4.1782522, 4.1773071, 4.1763225, 4.175849899999999, 4.1753774, 4.1745896, 4.174235299999999, 4.1738811, 4.1734476, 4.1731329]",3286.076642994111
11,0.5,1,45,"[0.0, 25.757137197968746, 60.59367043512316, 98.94544150028094, 139.06156393752508, 182.5606236280488, 232.41471470071906, 289.3087324800466, 350.8058321684616, 409.84251089451095, 467.8977498858321, 524.4145995882388, 578.2786674780873, 630.945631475734, 682.9679935388476, 735.1621534274288, 785.5455923869895, 834.5288789869885, 879.8869599320617, 922.5903828345695, 964.0046495241738, 1002.2795822804549, 1039.872753968966, 1076.0754725893466, 1111.9141112288187, 1148.3675862949522, 1183.8110053260712, 1219.3071622574917, 1255.4192622896885, 1292.1510859029881, 1329.544776378317, 1367.1920674206642, 1405.678439395151, 1444.889218227754, 1485.7645089549605, 1527.3894368847382, 1568.309916042519, 1608.7316260233251, 1649.2919899458498, 1687.9571028127712, 1725.500479196115, 1761.8296341393284, 1796.2275896679384, 1829.3448151987982, 1861.3607975422865, 1892.5393291846417, 1922.9262526249076, 1952.743511952112, 1982.7155555213135, 2012.3822245048686]","[4.1860499, 4.1828599, 4.1808515, 4.1794729, 4.1782522, 4.1773071, 4.1766772, 4.1760077, 4.1753383, 4.1749835, 4.1743932, 4.1738415, 4.1736445, 4.1730933]",3282.7491689632147
