Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 27.232474030861567, 62.85828677603979, 100.35010379602863, 140.59097938776188, 184.50731386604855, 233.20770676500797, 291.1004023069887, 352.88618173398413, 413.41423780223306, 472.6650318306919, 529.8448499295351, 583.731343367405, 636.8751841027578, 689.3118120017851, 741.0744407491121, 791.4345891649399, 840.7022475743478, 887.3344796766711, 930.8904284364404, 972.6737972943982, 1011.8168777415573, 1049.4740027568164, 1086.9090210003978, 1122.8948581870995, 1158.988670721024, 1195.4218912210972, 1231.5158535780379, 1268.260608248303, 1304.8240586078032, 1342.3223544537832, 1380.2052974834996, 1419.295092865308, 1458.2431401826066, 1499.2188263217186, 1539.599361351652, 1581.0127059018441, 1621.9234419920217, 1662.450045875475, 1701.6566470717562, 1738.7925388885715, 1775.1695101413752, 1809.98473651547, 1842.9072433460115, 1875.0007150477031, 1906.2902383621854, 1937.1366602472467, 1967.4694162049695, 1997.8060246766045, 2028.0032719403052]","[4.185946899999999, 4.1829543, 4.1809459, 4.1795678, 4.1783075, 4.1772051, 4.1763778, 4.1757874, 4.1752753, 4.1747632, 4.1740546, 4.1737394, 4.1733065, 4.1729522]",3315.447758429499
3,0.5,1,45,"[0.0, 25.459026821919338, 61.42271876739596, 98.17936540632604, 138.8468158908637, 182.17959225386085, 230.73021352084652, 288.45169000915473, 349.56669182977237, 410.31464382463037, 469.00895241328044, 527.3154728311968, 581.384974861018, 634.0012686218008, 686.1402983394189, 737.3034426699824, 787.648916692458, 836.6263133508176, 883.4595513931797, 927.4458222024564, 968.2408927460665, 1007.4015834264831, 1045.5596136741567, 1082.198048230245, 1119.056146117156, 1154.9292089194587, 1191.0426743553776, 1227.185675290539, 1263.5735013174756, 1300.4252801492441, 1338.365486909483, 1375.8732432544307, 1414.4803450474328, 1454.209229125267, 1494.894471905271, 1535.5001225568194, 1576.7239156578798, 1617.9910718242008, 1657.3288755803287, 1696.8670888579677, 1733.7674035453256, 1770.7487693364023, 1805.087997040117, 1838.4336888194061, 1870.0956086014085, 1901.5711016259143, 1932.340876260394, 1962.6103599004828, 1993.0922347909968, 2014.6668660500072]","[4.1861043, 4.1830721, 4.1811032, 4.1794887, 4.1783471, 4.1773229, 4.1766143, 4.1758265, 4.175157100000001, 4.1746454, 4.1741333, 4.1738577, 4.1733065, 4.17307]",3311.426846266002
4,0.5,1,45,"[0.0, 21.50919215287024, 56.90910331602856, 94.60429380513051, 134.74704305518742, 177.74857566536218, 225.9134797401681, 284.00573912911136, 344.99217888825524, 405.61250330141013, 464.94570396642655, 522.703803796528, 577.0300033474699, 629.2728284172862, 680.9734764329268, 732.4142049912977, 782.7211659750727, 831.5172460892053, 878.2432394990097, 921.7033382418839, 962.3468798882164, 1002.0076650013781, 1039.7946423650942, 1076.7938820605, 1112.971840584606, 1148.9890931072105, 1184.870981481196, 1221.372886551937, 1257.351941068253, 1294.0321478065225, 1331.6056551415936, 1369.1353922366538, 1408.6848920155553, 1448.2829068281649, 1488.7722682740891, 1529.6505739367367, 1570.2804961679276, 1611.3740590470238, 1651.7015169013234, 1690.7812730655673, 1728.5261866629648, 1764.6056110365685, 1798.9620488137816, 1832.1671303366534, 1864.1719588293413, 1895.316772298062, 1925.916083005718, 1956.4659240475644, 1986.8315601366344, 2014.2226670174155]","[4.1861043, 4.1829147, 4.1812215, 4.1796069, 4.178268, 4.1773624, 4.1764174, 4.1758661, 4.175157100000001, 4.1746454, 4.174212000000001, 4.1737003, 4.1733065, 4.1731882]",3306.983990919326
5,0.5,1,45,"[0.0, 33.0600790479956, 68.96378949040684, 105.70797779462646, 145.3064417154278, 189.14947988429208, 236.74946828779719, 294.07550624862245, 355.18131968847865, 416.8282638758633, 475.57101205838785, 532.7115956587488, 587.5607185415297, 639.6823002883311, 691.2023799556955, 742.8827938248687, 792.9549005636425, 842.0598742286713, 887.8543586109895, 931.5932909818637, 972.4815024696491, 1011.3802355999971, 1049.8318799402389, 1086.2828390239508, 1122.3434331000676, 1158.3292061025902, 1193.7171928368207, 1230.455955446291, 1266.2088686059715, 1303.5388026214318, 1341.203511824697, 1378.8478115763426, 1417.6087803119008, 1457.2694339685677, 1498.0159003325425, 1538.3512761285406, 1579.7807790843367, 1620.5903834108726, 1661.1270540177366, 1699.9909212750285, 1737.8777389987104, 1773.8399988118545, 1807.7567692376774, 1841.1944330476417, 1873.2706422981232, 1904.4887883759484, 1935.0721778802786, 1965.2264716204745, 1995.59136662738, 2014.019456332328]","[4.185986499999999, 4.1831117, 4.1810641, 4.17941, 4.1783471, 4.1773229, 4.1766143, 4.1757083, 4.1753149, 4.1746058, 4.1742907, 4.1737394, 4.1733065, 4.1731095]",3302.635371148277
6,0.5,1,45,"[0.0, 29.165330303970904, 64.7163983513359, 101.49337047632116, 141.03854254964574, 184.5579820560299, 232.43920626939098, 289.38355032743937, 350.86004759964555, 411.17429135651753, 470.44245638212976, 527.286513167799, 581.947540151397, 634.7132299093827, 685.8961138462274, 736.862648243247, 787.5803825802124, 835.7252419121068, 881.8953339530966, 925.3005686813943, 966.3189009477675, 1005.3747389236172, 1043.3191929980708, 1079.6964707585412, 1116.2262933778893, 1152.0875696021635, 1187.8470259347869, 1224.0856386932091, 1260.2614396499139, 1297.4730424866093, 1334.657680116889, 1372.8182845079482, 1411.203221139147, 1450.8539305227841, 1491.1264003148904, 1531.6575762099096, 1573.278646240196, 1613.7348031083316, 1654.8079614001945, 1693.4521194746317, 1731.3474209762398, 1767.4146375012374, 1801.2034103719034, 1835.1293725338383, 1866.39144686983, 1897.7459164797901, 1928.2905169563287, 1958.4029687087782, 1988.8773010103491, 2013.8449603463391]","[4.1861835, 4.1831903, 4.1809855, 4.1794887, 4.1783075, 4.1773624, 4.176496, 4.1759448, 4.175157100000001, 4.1747632, 4.1741729, 4.1737003, 4.1734247, 4.1731491]",3298.431602627088
7,0.5,1,45,"[0.0, 25.054829094880233, 60.6154325002135, 96.54530763921821, 136.6710029328516, 179.64812977547945, 227.8431577071026, 284.1023595536967, 345.4660865547304, 406.57431397441235, 465.5577492499925, 522.2801474771614, 577.2071502567495, 629.4073665153531, 680.4289392799593, 731.4500762845131, 781.8384884760902, 830.1407645441351, 876.0694985324116, 919.231471583946, 960.4799306981716, 999.0206500091882, 1036.5275862584112, 1073.9449223466563, 1110.2082926658181, 1145.747672751299, 1181.9904950985756, 1217.5403904174027, 1253.9518481855043, 1290.7409194864276, 1328.2989368244043, 1366.0569224215537, 1404.6283499128108, 1444.2224056873974, 1485.0506509990319, 1525.9464908487848, 1567.3496387275245, 1608.1488460239266, 1648.4689343542836, 1687.5644150470735, 1724.9554792706272, 1760.8248006649742, 1794.8239788795236, 1828.2685208205216, 1860.12477382207, 1891.3210398324818, 1921.9508785370313, 1952.0164787866725, 1982.1717331657042, 1999.5842872642006]","[4.1860652, 4.1829934, 4.1810246, 4.1794887, 4.178071, 4.1772442000000005, 4.176496, 4.175905200000001, 4.1752357, 4.1744876, 4.174251600000001, 4.1738577, 4.1735034, 4.1729126]",3294.6228524774847
8,0.5,1,45,"[0.0, 34.02080423124221, 69.00065920565316, 105.67090937220792, 145.7430876437287, 188.22158819801768, 236.02881540066892, 291.7143062281151, 353.42426847660556, 414.65025462276026, 473.43993176336994, 530.5976409523939, 584.5822407255953, 637.5213477777829, 688.9824521132646, 739.5656290562283, 789.4628897190362, 837.5021243557705, 883.2124416280299, 926.5806772584917, 967.4144005803773, 1007.053814685881, 1044.4848290030177, 1081.0529506521937, 1117.2167722809909, 1152.9474002827712, 1188.7087816802214, 1224.7974490828838, 1260.5866989929782, 1298.013845241013, 1335.3594317181662, 1373.0924799657512, 1411.9690015686547, 1451.377799879632, 1491.529690113731, 1532.5842346422244, 1573.910777837615, 1614.785405062598, 1655.0460234059344, 1693.7253254620198, 1731.379536563619, 1768.0112403682058, 1801.8435968737174, 1835.5968963076023, 1866.7631872576592, 1898.0349050797402, 1928.5370977883306, 1958.6522071715056, 1988.9146388200554, 2013.2844047042502]","[4.1860256, 4.183033, 4.1809855, 4.1795282, 4.1781893, 4.1771655, 4.176574700000001, 4.1757479, 4.175157100000001, 4.1744876, 4.1744089, 4.1738181, 4.1732669, 4.1729522]",3290.563842116563
9,0.5,1,45,"[0.0, 33.52282906182529, 68.62883946738032, 104.96678077581203, 144.4441637765658, 187.03072270185635, 234.72322377901446, 290.6512317242707, 351.67419521454485, 412.9918969448182, 472.204179237904, 529.1076869786374, 583.8199483501365, 636.2182205773673, 686.839166428694, 737.512223771376, 786.7403628566607, 835.3679745927001, 881.3069387998727, 923.9236430548045, 965.3512531391917, 1004.375307868551, 1042.0659554821796, 1079.1572464928295, 1114.60708545112, 1149.7508564774466, 1186.403712090997, 1221.914014876425, 1258.6652040423814, 1295.1144934037598, 1332.383244222122, 1370.8106590898865, 1409.3916372426334, 1449.0014657418992, 1489.1024776546283, 1529.7533803770398, 1571.4896377336768, 1612.2312995997354, 1652.5134688855605, 1691.2922250885258, 1729.0343132378748, 1764.9543112013512, 1799.304144730167, 1832.325022001935, 1864.28097952273, 1895.490523729272, 1925.8284128129553, 1955.9284802437164, 1986.1177962079537, 2012.479793778958]","[4.1861835, 4.1828361, 4.180906299999999, 4.1794887, 4.1783075, 4.1772838, 4.1764174, 4.175905200000001, 4.175157100000001, 4.1745667, 4.174015, 4.1735821, 4.1733065, 4.1727943]",3286.628653248833
10,0.5,1,45,"[0.0, 26.736715658228604, 61.448516319702435, 98.31592456267833, 137.95276388463833, 179.95146630988825, 227.0410872295438, 283.4848812582028, 344.23806922027757, 405.3899578580207, 464.4102394975913, 521.5746706622084, 575.5523072992527, 627.9204226654994, 679.2036221946165, 729.5518300450482, 779.1313177633823, 827.6038126973948, 873.2417843453912, 915.9014250124072, 956.9640978499718, 995.9975425432941, 1033.8495280106117, 1070.3034943098642, 1105.8919735553004, 1141.9222006097807, 1177.2563404682746, 1213.635814141484, 1249.8285739124067, 1286.503134077152, 1323.5334697676826, 1361.6582198555625, 1400.3426135476261, 1440.2529296819284, 1480.5731894027654, 1521.4126006078118, 1562.2650516187837, 1603.7733081350807, 1643.6887542555319, 1682.8757680745557, 1720.035325150253, 1756.2331555169349, 1790.5635146506152, 1823.7505068132054, 1855.2938327023512, 1886.4462072502379, 1916.8333957890754, 1946.9706828057738, 1977.0097212957276, 1998.7126177206069]","[4.185986499999999, 4.1829543, 4.1807885, 4.17941, 4.1782289, 4.1770473, 4.1763778, 4.1757874, 4.175118, 4.1744876, 4.1740942, 4.1737003, 4.1732278, 4.1728339]",3282.610586184489
11,0.5,1,45,"[0.0, 27.572294597094583, 62.961419435049606, 98.95719150528339, 138.23602327990386, 181.18144431504197, 227.90923780791059, 283.4516589826311, 344.940297928493, 405.31612758706365, 464.52274699530176, 521.583938389798, 576.0306594975418, 628.4562394691159, 679.1520524358423, 729.5198300050099, 779.068253174946, 826.8189565841278, 872.7072738582656, 915.6583517969934, 956.4285417732774, 995.8385516597689, 1032.7535424989478, 1069.8287889946414, 1105.6175921918546, 1141.3930627386167, 1177.0130990942396, 1213.1697775019493, 1249.2097675816858, 1285.7385756071492, 1323.141525006891, 1361.111932631403, 1399.398772692563, 1439.4419575357672, 1479.779101297486, 1520.506561944045, 1562.0167380115938, 1602.8443605108034, 1643.089552369667, 1681.8709317305804, 1719.4161527016206, 1755.4764330769506, 1789.2278926411561, 1822.255990179395, 1854.4820263052454, 1885.769532588038, 1915.9105715201288, 1946.1590871621695, 1975.9513808579447, 1998.9522006317136]","[4.1858683, 4.1829543, 4.1808672, 4.179331299999999, 4.178268, 4.1771259, 4.1763387000000005, 4.175669200000001, 4.175118, 4.1747632, 4.1741333, 4.1736217, 4.1733065, 4.1729522]",3279.043153867055
