Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 21.981857252400005, 58.056380440717135, 95.18235941741295, 135.72346015646713, 179.0533340127015, 228.42278022054143, 285.8607299512971, 346.59649681382064, 407.6283656641201, 466.9499217089344, 523.5270989458145, 578.4630249926786, 631.3585342869608, 683.0968237452789, 734.9887345718471, 786.3747981795964, 835.2076553373004, 881.4939314622884, 925.4652055848121, 966.6835479618519, 1006.1922952875655, 1043.8395172415976, 1081.1482532647067, 1117.8717161401173, 1153.943003755637, 1189.9353970902773, 1226.0245827271206, 1262.7474674237753, 1299.514660066192, 1337.1454719716744, 1375.0475128866672, 1414.2035574623624, 1453.7124203751205, 1494.4995456759243, 1535.110500894928, 1575.9304739227673, 1617.32712871274, 1657.6637798433212, 1696.4168286983963, 1734.1771022985504, 1770.5120073714124, 1805.1669164419063, 1838.507468493157, 1870.7083747291317, 1901.877901697978, 1932.4968086376052, 1962.89915629314, 1993.4607630166893, 2015.6388117407919]","[4.1860795, 4.1830869, 4.1810002, 4.1794252, 4.1782045, 4.1772594, 4.1763935, 4.175724, 4.1750941, 4.174582, 4.1741099, 4.1736374, 4.1733222, 4.1729679]",3315.53718170017
3,0.5,1,45,"[0.0, 35.46451029952823, 70.98454314157368, 108.01091619044155, 148.7301609783632, 191.66115851159134, 240.95372200198517, 297.47368173325276, 358.5833311288353, 420.35822540226377, 479.4444406844011, 535.7934564013945, 590.6567438774798, 642.64394936333, 695.280028834002, 746.776718402248, 797.4599209236865, 846.5337042893805, 892.7557645481365, 936.1940305558242, 977.6043292179643, 1017.3620427068415, 1055.0232574270788, 1092.4751910741686, 1128.5731542513347, 1164.6484228268218, 1200.3087019936554, 1236.691515987355, 1273.0849961538522, 1310.2773352783172, 1347.6284525143724, 1385.6980482676652, 1424.599731775017, 1464.114081185175, 1504.4269647768783, 1545.8765136598295, 1586.7167586279825, 1628.0049782413112, 1668.2316842581213, 1707.2579359260517, 1744.98120023384, 1781.2814664914613, 1815.4584593784125, 1848.8319225359169, 1881.019941087327, 1912.2413789002653, 1943.1098306241147, 1973.3929818573774, 2003.7468012498175, 2029.7306823838967]","[4.1861186, 4.1831264, 4.1809216000000005, 4.179543499999999, 4.178322799999999, 4.1773777, 4.1764326, 4.1760392, 4.1752515, 4.1747398, 4.1742277, 4.1737161, 4.1734796, 4.1730075]",3311.650496257866
4,0.5,1,45,"[0.0, 32.23745775571922, 67.98546280240328, 104.74904898248894, 144.78996180641582, 188.13796922909864, 236.78545358409144, 293.725370945583, 354.85642173834333, 415.736937880601, 474.5737710618333, 531.972718870088, 586.8697946698079, 639.2661291469682, 690.7820148111788, 742.2871937219137, 793.3206223111766, 842.2564196511929, 887.7226414477058, 931.1661511773151, 972.7579339972073, 1012.1718127400255, 1049.9396083533961, 1086.8714529858407, 1123.4276691173923, 1159.0892006774707, 1195.1016781577518, 1231.497498702955, 1267.8814899182216, 1304.524088915919, 1341.9709907899373, 1380.4664983107882, 1419.0396890169682, 1458.6963718340003, 1499.3984963177622, 1539.9516742068158, 1581.1134394551345, 1622.4756726943297, 1662.3889074837857, 1701.8202067317106, 1739.326358946425, 1775.3202515350054, 1810.1287494961794, 1843.2042152106378, 1875.0997654883136, 1906.39483230954, 1937.2129295879745, 1967.4349732183105, 1997.8526944529258, 2015.3675937941493]","[4.1861973, 4.1830478, 4.1811576, 4.179503899999999, 4.1782045, 4.1773777, 4.1764722, 4.175921, 4.1752911, 4.1746216, 4.1742673, 4.1736765, 4.1733222, 4.1731648]",3307.2553241280125
5,0.5,1,45,"[0.0, 32.824600345537306, 68.47778466440866, 105.07636197864758, 145.5001851354325, 187.72955418643153, 236.50380388956899, 293.27874874443387, 353.8525639559882, 415.2239983583555, 474.48264439576417, 531.3124979754169, 585.8078711173215, 639.1080954435921, 690.3324891406638, 741.536118476257, 792.1483880986235, 840.6334081205604, 886.5898799907187, 930.5143301440365, 971.4091577863484, 1010.8031307612417, 1048.359911620148, 1085.293156111235, 1121.6885288069784, 1157.3747032281444, 1193.4438836132508, 1229.8345091567612, 1266.189025989505, 1303.085522563094, 1340.3851531100931, 1378.503733431588, 1417.6683386079776, 1456.8718084349193, 1497.4132790757421, 1538.426517892121, 1579.6006420502185, 1620.6388227764937, 1660.851978717732, 1699.7374734556806, 1737.4378947022228, 1773.5653258924585, 1808.2262999049954, 1841.048415043119, 1873.266027165464, 1904.6305989881998, 1935.163297079288, 1965.3714154268773, 1995.8448631264923, 2014.7877614697259]","[4.1860399, 4.183008200000001, 4.1809607, 4.179543499999999, 4.1782045, 4.1773777, 4.1763935, 4.1756849, 4.1752124, 4.1746612, 4.1742277, 4.1737552, 4.1733222, 4.1729679]",3303.124023009303
6,0.5,1,45,"[0.0, 28.028009710446895, 63.681859307007926, 100.44697306059618, 140.5351409130884, 183.199634492982, 231.4408367761655, 287.6024668219635, 348.59728462994656, 409.6462916089213, 468.264369078302, 525.7956988031904, 580.319237589001, 632.821757123761, 684.5041410057454, 735.463974238003, 785.9100971490245, 834.0120979273299, 880.2807542811229, 923.824902982386, 965.023120783587, 1004.0625296609437, 1041.9376946686198, 1078.839913413687, 1114.9808852796573, 1150.9820823678435, 1186.7207931037824, 1222.609354132991, 1259.2947382840673, 1295.992946100038, 1333.694004960815, 1371.832867858969, 1410.0410739630015, 1450.3403145590314, 1490.2612868293986, 1531.46578707871, 1572.7501080729498, 1613.8070728396128, 1653.8781563396028, 1693.4648478645313, 1730.7606827490504, 1766.8738973574568, 1801.3131332141693, 1834.26404520184, 1866.1960439533673, 1897.4503515467736, 1928.034955988228, 1958.3601686579696, 1988.6013804066802, 2014.690107786932]","[4.1861973, 4.182968600000001, 4.1810002, 4.1795826, 4.1782832, 4.1773777, 4.1765509, 4.1758814, 4.1751337, 4.1746612, 4.1742277, 4.1738343, 4.1734009, 4.1730862]",3298.9251356172663
7,0.5,1,45,"[0.0, 36.06672190685981, 71.58610748522187, 108.13374079386699, 148.28925408255634, 190.48499926354043, 238.20716034175587, 293.8959278267761, 355.29109048546843, 416.868242918898, 475.2620933505432, 532.573307338733, 587.0596093290883, 639.6776089605553, 691.2318129930122, 741.9195826525688, 792.4976194696983, 840.6316599699007, 886.8578535857446, 929.9077308294216, 970.873223059273, 1009.7620604409349, 1047.5370528395172, 1084.5190704297486, 1120.9079385700284, 1156.8961303784054, 1192.8465030036234, 1228.9314463791454, 1264.9154280992864, 1301.760055534914, 1338.945806213843, 1377.154975409551, 1416.1856619947605, 1455.8601689844986, 1496.2914099561062, 1537.0386976628424, 1577.7391157402212, 1619.492047255742, 1659.4266192467048, 1698.5578038994, 1736.0553772448393, 1772.4830193265566, 1806.9040768360678, 1840.1030670949767, 1871.7971434249198, 1903.0228769436394, 1933.253827131669, 1963.7781645198716, 1993.977776699316, 2014.4353675150555]","[4.1861582, 4.1829295, 4.180882, 4.179503899999999, 4.1782045, 4.1771417, 4.1763148, 4.1756849, 4.1752911, 4.1746216, 4.1740704, 4.1737552, 4.1733222, 4.1730466]",3294.343054570583
8,0.5,1,45,"[0.0, 33.79279326692529, 69.05140410388037, 105.52710554537282, 145.64309382219005, 187.8603960344625, 235.70563809426153, 291.82462557985093, 352.00826817840243, 413.10549906032736, 472.0102407153994, 529.4059364113617, 584.2456781153397, 636.21681118044, 687.4879230062057, 738.4559781051811, 788.4723119320519, 836.5536118331139, 882.1190595769668, 925.9185067785041, 966.4565314992686, 1005.8073168813629, 1043.6893101018059, 1080.0899059455364, 1116.6737678141235, 1152.6081082189903, 1188.1293081517638, 1224.2675723556254, 1260.5226167479077, 1297.297259136792, 1334.9660824024668, 1372.7924059975953, 1411.7855604078304, 1451.1467753912975, 1491.329487949768, 1532.660546853338, 1573.90464859161, 1614.745583494037, 1654.914903557496, 1693.816515088521, 1731.544492041236, 1767.7593717756295, 1801.7958287866754, 1835.110182462165, 1867.290462141611, 1898.240155982494, 1928.8560611535595, 1959.124018976488, 1989.2148470710076, 2014.1927984648996]","[4.1860003, 4.182968600000001, 4.181078899999999, 4.179503899999999, 4.178322799999999, 4.1773386, 4.1764722, 4.1758027, 4.1751728, 4.1746612, 4.1743064, 4.173913, 4.1735191, 4.1730862]",3290.250221711562
9,0.5,1,45,"[0.0, 32.66794861542837, 68.11318463763871, 104.50333033755442, 144.07560092405686, 186.36386398931188, 234.14499966976678, 289.89607620615675, 349.92975225399346, 411.2327741695792, 470.74841704828555, 527.5524883948522, 581.7178542808895, 634.5562582758419, 685.57637970162, 735.9914579874471, 786.3987085801875, 834.1248879490593, 879.6597351031608, 923.1365686482907, 963.8686658496483, 1002.7814950867544, 1041.0282895343573, 1078.0510337837861, 1113.6489099419123, 1149.6777400582353, 1185.5490281112898, 1221.082263365823, 1257.4836529303566, 1294.180799190139, 1331.7256719082975, 1369.5572954921377, 1408.8101687236015, 1448.0180348036301, 1488.6937783475764, 1529.7151764884657, 1570.8875883724413, 1612.0474500765945, 1652.19243633016, 1691.2540556509784, 1728.5683474956595, 1765.085589860243, 1799.040233557505, 1832.0866321512967, 1864.7903467609194, 1895.2495488537857, 1925.5774506145872, 1955.7949896224768, 1986.0209635200622, 2012.948820698717]","[4.1861582, 4.1830478, 4.1809607, 4.179307, 4.1781259, 4.1772203, 4.1764722, 4.1757636, 4.1752124, 4.1746612, 4.174149, 4.1738343, 4.1734009, 4.1729283]",3285.8741990813505
10,0.5,1,45,"[0.0, 26.416210453738245, 61.89360614165503, 98.17903541016301, 137.85152871421894, 180.07095302151095, 226.9793710421128, 282.44372492747766, 342.93241231757156, 404.39435839126725, 463.3633647257069, 520.627280827567, 574.9615894984923, 626.919173309352, 678.4132706241288, 728.617327867434, 778.7065370227082, 826.8337273229073, 872.3513438655251, 915.7060412871487, 956.1828507794672, 995.45535477753, 1033.1004763690162, 1069.7101515261893, 1105.5985765196874, 1141.5224706227314, 1177.4138659717332, 1213.3980174493286, 1249.5240834396413, 1286.0984786936701, 1323.682984907795, 1361.7266197899594, 1400.2428913487302, 1439.6069604840454, 1480.613211239066, 1521.3864201349702, 1562.4256395430457, 1603.9485413882198, 1644.0016404432708, 1682.9562740911688, 1720.4176445418484, 1756.4770929287333, 1790.9306537145485, 1823.9588063902474, 1855.9803350839766, 1886.9951122351176, 1917.561215396594, 1947.4217442263425, 1977.7154044188555, 1999.4052495675992]","[4.1860003, 4.183008200000001, 4.1808424, 4.1794252, 4.1782441, 4.1771808, 4.1764326, 4.175724, 4.1751337, 4.1744642, 4.173913, 4.1737161, 4.1733222, 4.1728892]",3281.693747349721
11,0.5,1,45,"[0.0, 22.363471096847206, 57.68171486170729, 93.90600167908792, 133.1057972322467, 175.5519221343992, 222.73721169101339, 277.6531697386083, 337.90408303850256, 399.70398494406106, 458.21935687666894, 515.3600796834575, 569.5676295622453, 621.8764979011036, 673.1880882613872, 723.1058112960903, 772.5367891453851, 820.9201658898338, 866.3859356908155, 909.525607577289, 950.8902874171346, 989.641724256037, 1026.8705497376013, 1063.8794933740805, 1099.6923914012177, 1135.542726310056, 1171.6196289656623, 1207.0251959713746, 1243.4585076516369, 1280.2523236859756, 1317.6944551279466, 1355.4980433595315, 1394.5664297175558, 1433.8697007211463, 1473.9269601840879, 1515.1647456943592, 1556.5689202376188, 1597.6292185469715, 1637.6280005185322, 1676.8026022638446, 1714.6386520901056, 1750.4227097083167, 1784.5160812045615, 1817.615156725854, 1849.6960097299939, 1880.8102510530389, 1911.2376235106085, 1941.256098342842, 1971.3508621185779, 1999.2820072422965]","[4.185843, 4.1827326000000005, 4.1806459, 4.1793857, 4.1780076, 4.177063, 4.176157, 4.1755271, 4.1748185, 4.174346, 4.173913, 4.1734009, 4.1732039, 4.1726527]",3277.2597602680125
