Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 23.279982076840383, 59.07726954421162, 96.72008402239919, 137.944391350719, 181.70908294396008, 230.97459095215845, 288.9206799630166, 350.43144839285037, 411.3041655826613, 470.46209398610665, 527.1508907996534, 581.8697220354501, 634.830597851056, 687.0778752332357, 738.7887179429125, 790.2918515078262, 839.5304993998988, 885.9334583107349, 929.784965497027, 970.9044087257345, 1010.4418063200857, 1048.7304656807846, 1085.9996357398245, 1122.289602477916, 1158.5898655112437, 1194.6491382466838, 1231.008195894508, 1267.3715657215516, 1304.5909196318867, 1342.0300677177183, 1380.341773357583, 1419.4609175809542, 1458.92492859196, 1499.641240845578, 1540.727531379648, 1581.941936925281, 1622.9161815552893, 1662.9513384030724, 1702.4635881370823, 1740.084867446089, 1776.5762216131056, 1811.1662130103296, 1844.5517650207703, 1876.4863447471325, 1907.8800702341687, 1938.708053695174, 1969.0539863529143, 1999.6565979242532, 2028.7331593608942]","[4.1862092, 4.1833344, 4.1812868, 4.1795149, 4.1783338, 4.1773887, 4.1766796, 4.1758924, 4.175419799999999, 4.1748686, 4.1742778, 4.1739626, 4.1736083, 4.1731358]",3318.9745063647465
3,0.5,1,45,"[0.0, 32.92452948977825, 68.50950243173759, 106.3342992234601, 147.0331747188235, 190.3377206635214, 239.5680628630962, 297.1583352650906, 358.51388279423475, 419.5509129752186, 478.4868954367248, 535.6390876275182, 590.2876590235226, 643.3558346133811, 695.5147142543506, 747.151383505294, 797.9511385324442, 846.833749701598, 893.3913528238284, 937.1274454982181, 978.2973611581597, 1017.6584373011258, 1055.9732798578448, 1093.0173668854, 1129.4630482545522, 1165.3611434192987, 1201.5851751256982, 1237.8099943663062, 1274.164653090034, 1311.4241622148668, 1348.8639709390093, 1387.220665233677, 1426.0989335586107, 1465.5555310649045, 1506.8564539072684, 1547.4958543675632, 1588.6942601221947, 1629.691909189731, 1670.504773133163, 1709.186725890497, 1747.5012183220945, 1783.2396789035804, 1817.8578722572, 1850.8074088652677, 1883.2912074776652, 1914.5029591433215, 1945.5004953074824, 1975.6625037332458, 2006.3563536863692, 2028.6902109138998]","[4.1860909, 4.1832161, 4.1811686, 4.1796331, 4.1784124, 4.1775064, 4.1766405, 4.1760888, 4.1754589, 4.174829, 4.1744747, 4.1739235, 4.17349, 4.173254]",3314.88104842706
4,0.5,1,45,"[0.0, 31.122102704398912, 66.7949693732902, 103.63163481301262, 144.61728638061356, 187.95860462994392, 237.04448016834135, 294.12667707306673, 354.78021359918296, 415.88654197798564, 475.76757674298256, 532.622419783195, 587.6269637998878, 640.1663620113504, 691.9737685169014, 743.5857076193615, 794.1881956385027, 842.7086061658729, 889.3088991035718, 932.9134250247016, 973.5299738820577, 1013.6811135497146, 1051.7544468188844, 1088.68081334272, 1124.7484890575356, 1160.8951840544453, 1196.9482038887886, 1233.3274217113692, 1269.786323814049, 1306.5703402751212, 1344.2215552522305, 1382.56969608656, 1421.9812377276062, 1461.1139721389027, 1502.0348889128022, 1542.4565078811115, 1583.8479797220934, 1625.0971777663485, 1665.6997064669472, 1704.5283371350883, 1742.3568401228963, 1778.5497290373405, 1813.1782065165544, 1846.381189723409, 1878.2259551600564, 1909.4941016144166, 1940.3174219773427, 1970.8551025407587, 2001.1882809619055, 2028.2497771332469]","[4.1862879, 4.1833344, 4.1814051, 4.1798301, 4.1786094, 4.1776247, 4.1767979, 4.176168, 4.1756167, 4.1749473, 4.1746321, 4.1741991, 4.1737266, 4.1734114]",3311.3667426784914
5,0.5,1,45,"[0.0, 30.723969672669455, 66.41638730592388, 103.36022365951521, 144.31181172253412, 187.10269355506296, 235.14253309180003, 292.81346498506696, 353.35660573766893, 414.2901767176106, 473.94480639098674, 531.6920054642951, 586.1210640352924, 638.6194891665168, 690.7207479826611, 741.9620934497204, 792.3845836389994, 841.3033082047423, 887.4311367005741, 931.4684382744047, 971.9450173755743, 1011.2782175252485, 1049.1592457338356, 1086.547099874641, 1122.1245906761635, 1158.47539682635, 1194.8193620858456, 1230.8752251437304, 1267.5467590153005, 1304.369258119453, 1341.5398717907676, 1379.939477960562, 1419.038964739122, 1458.7594051264136, 1499.5492969220227, 1540.6729272066254, 1581.6724240737017, 1622.4935235616495, 1663.3634393946727, 1702.0079164877325, 1739.897049246023, 1775.8039074308017, 1810.6109584971032, 1843.664322330049, 1875.717860619306, 1907.0882717530367, 1937.6883378682842, 1968.0084706324974, 1998.44201036196, 2028.4264676992457]","[4.186327, 4.1833344, 4.1812868, 4.1797118, 4.1786094, 4.177546, 4.1766796, 4.1761284, 4.175419799999999, 4.1749077, 4.1745138, 4.1741199, 4.1737657, 4.173254]",3306.6819315250677
6,0.5,1,45,"[0.0, 27.35957078750141, 63.08493640677875, 99.89215145258015, 140.14329971375992, 183.33883902648984, 231.7986020747121, 288.7935171994851, 349.83523392914606, 410.92480886806584, 469.803450693739, 526.9416494353609, 581.4168927059204, 633.9039895419169, 686.3352459451642, 737.1161088959411, 787.4975591664715, 836.2315979916359, 882.4008017346132, 925.389009363806, 966.8196938614096, 1006.1930685604655, 1044.0432791369672, 1080.873520070546, 1117.1147808011763, 1153.3608728060635, 1189.1480610281214, 1225.437856434785, 1261.5783647235498, 1298.6459620989972, 1336.1614101985385, 1374.3025772740425, 1413.0176835062434, 1452.799477260684, 1493.520011055934, 1534.8458978598933, 1575.5985742217931, 1617.2601651841032, 1657.141643584564, 1696.366535423539, 1734.1064221220672, 1770.304093611157, 1804.9568935809016, 1838.1220015510348, 1869.9364972854287, 1901.103946527342, 1931.951015609075, 1962.0734899860126, 1992.345315365617, 2013.4329115897622]","[4.1863666, 4.1833739, 4.1812472000000005, 4.1797118, 4.1784124, 4.177546, 4.1766405, 4.1760888, 4.1754985, 4.1749473, 4.1744351, 4.1740022, 4.1736083, 4.1732144]",3302.10754500298
7,0.5,1,45,"[0.0, 22.590048215227398, 58.39552640011971, 95.28885313175488, 135.57707433526332, 178.24617234745358, 226.44000267251215, 283.2327764867382, 344.2595065604138, 405.4175069348247, 463.91537371471134, 521.6040735922298, 576.2229043735134, 628.8660387353528, 680.699696251199, 731.7391531068907, 781.370563623779, 830.4233343108132, 876.1385057947931, 919.8549490709742, 960.1117455810037, 999.7123512805989, 1037.603133678826, 1074.5950753213497, 1110.6031108737561, 1146.603580413378, 1182.417329283276, 1218.8365474822772, 1254.999919738586, 1291.9449464962627, 1329.384914146418, 1368.163086619948, 1406.8296443190384, 1446.4873489859592, 1486.8342735420733, 1527.9512485821938, 1569.391941960696, 1610.4609443738154, 1650.2386252353158, 1689.8527385743141, 1727.2782126947309, 1763.6474771684593, 1798.0992426358935, 1830.776149978658, 1863.1444479177462, 1894.2781169231307, 1924.9035304453087, 1955.1483374053473, 1985.4107612921143, 2013.498357580837]","[4.186051399999999, 4.1831374, 4.1811295, 4.1796331, 4.1784515, 4.1775064, 4.1767192, 4.175971, 4.1753407, 4.1748686, 4.1743565, 4.1740022, 4.173568700000001, 4.1733718]",3298.083524485134
8,0.5,1,45,"[0.0, 33.14889258755193, 68.84793527048589, 106.10972647183019, 145.37982999882968, 188.29320522920568, 236.5738495604096, 292.64664716860614, 353.4606296337611, 414.845525593356, 474.659942610789, 530.973310189703, 586.2831193168598, 638.2401021149598, 689.3424517191755, 740.7400038006484, 790.3256813531726, 838.6659744937512, 885.3261430606746, 928.197261663112, 968.9111294647693, 1008.6516474878273, 1046.1186638041167, 1083.25969998646, 1119.2958068059115, 1155.0972004015039, 1190.8009223414742, 1226.904632846516, 1263.7746678522349, 1300.4409110580473, 1337.8836518119879, 1376.2523784372988, 1415.1682817373767, 1454.5245016288695, 1495.0857616098197, 1536.494917861719, 1577.6651240838314, 1618.3741203920827, 1659.1872845581242, 1698.127519350728, 1735.7183706624387, 1771.4539805027512, 1805.8992681205864, 1839.0244246461066, 1871.6098099393976, 1902.634630476255, 1933.1536834468402, 1963.2169525975778, 1993.626226842342, 2012.8391505971945]","[4.1861696, 4.183177, 4.1812868, 4.1797118, 4.1784124, 4.1774278, 4.1767583, 4.1759315, 4.1754985, 4.174829, 4.1744351, 4.1740808, 4.1736479, 4.1732144]",3293.874340952962
9,0.5,1,45,"[0.0, 30.611295158343864, 65.99024451113587, 102.89959341367467, 142.36166207636802, 185.76079092898, 232.88558484585383, 289.4103767926455, 349.6002558587245, 411.6046848274582, 470.63310752299503, 527.5723240931434, 581.7217130638633, 634.3849460294769, 685.8686528719766, 736.5365246404165, 787.0425052578837, 835.1545595969885, 880.6903779041731, 924.0900065724538, 964.5133392874941, 1004.0684744307755, 1041.4324264963886, 1078.2505521939738, 1114.514584458401, 1150.6856054281784, 1186.335125398512, 1222.0105536127653, 1258.6608484301023, 1295.4741338052318, 1333.127778763683, 1371.741804178289, 1410.1637604418702, 1449.783666001563, 1490.1369935767796, 1531.395030666649, 1572.440169359996, 1613.8565112300619, 1654.0265700503726, 1692.6086759931866, 1730.8276629938562, 1767.0852228904544, 1800.7968515272858, 1834.117000771672, 1866.1563108408138, 1897.5798879140782, 1928.0522950309585, 1958.368312726667, 1988.3514054916416, 2012.4616420208743]","[4.1862879, 4.1832161, 4.1812868, 4.1796331, 4.1784911, 4.1775064, 4.1767979, 4.1761284, 4.1754985, 4.174829, 4.1746321, 4.1742382000000005, 4.173568700000001, 4.1732144]",3289.73193893962
10,0.5,1,45,"[0.0, 25.27211977493141, 60.69363441697749, 97.28765178209528, 136.8117491326933, 179.60693494350448, 226.8833613731914, 283.02113771178995, 343.5240005991101, 405.40796415982277, 464.8350749256192, 521.2016117960845, 575.7415651712706, 628.3983492552836, 679.4084861818967, 730.2442844805569, 779.2113460775256, 828.055525805441, 873.6654015781319, 916.9055293849335, 957.6127203154565, 997.1175009845415, 1034.6950852712973, 1071.1842839760889, 1107.515609464885, 1143.2508104001743, 1179.3449855209064, 1215.5007641918794, 1251.0359552092757, 1288.1372474213106, 1325.8163354947174, 1363.8944257153516, 1402.7552371771687, 1442.663552670923, 1482.6410853555205, 1523.9936857716868, 1565.3441659567568, 1606.2195959596168, 1646.995895528092, 1685.647300861536, 1723.4057726318445, 1759.259426728663, 1793.8555602240697, 1826.8386413532542, 1858.7028113286963, 1889.8148422472298, 1920.4825502694987, 1950.6705055146592, 1980.8185287949748, 1998.396746412219]","[4.1859727, 4.1830983, 4.1810112, 4.1795545, 4.1782546, 4.1773491, 4.1764827, 4.1758528, 4.175262, 4.1747894, 4.1743565, 4.1739626, 4.1733718, 4.1731358]",3285.0554212506763
11,0.5,1,45,"[0.0, 36.05183279788275, 71.59176414479168, 107.94168036113638, 147.33315287382686, 190.0015039518496, 237.58387172935534, 293.55617018763087, 353.8946688455014, 415.18323749053843, 473.45309141601206, 530.8801408313916, 584.9550589765249, 638.238685911665, 688.8215856934949, 739.3622463949926, 789.3025816516115, 837.3593520308323, 883.0699916600906, 926.0853263359807, 966.9374699409859, 1006.4012387319999, 1043.832173259434, 1080.1696110301039, 1116.4620753187055, 1152.393712103873, 1187.9811536668578, 1223.638193921368, 1260.6370188253052, 1297.6138100573942, 1334.7076592082424, 1372.5955566593009, 1411.374977134814, 1451.1306638177787, 1491.432613860655, 1532.9100897042692, 1574.2946943104832, 1615.437163395183, 1655.4176041114868, 1694.312349140225, 1732.0907275830575, 1768.0871968679828, 1802.4939836712153, 1835.2425586812299, 1867.5790842465242, 1898.635182158643, 1929.1877654543425, 1959.4364430795342, 1989.4432482343475, 2012.126000666911]","[4.186051399999999, 4.1829801, 4.1810899, 4.1796331, 4.1786094, 4.1773491, 4.1766009, 4.1759315, 4.1753016, 4.1748686, 4.174396, 4.1739626, 4.1736083, 4.1732144]",3281.377621991104
12,0.5,1,45,"[0.0, 33.20668462348499, 68.39327135195651, 105.19966770906512, 144.03076187063857, 186.5011577006211, 234.15558538659116, 289.8680735393697, 350.0632169881959, 411.53810484799453, 470.88338803874683, 527.259911248051, 581.5919658472725, 633.8465262937713, 685.4881717394688, 735.1250369675757, 785.3664140918796, 832.9093122959638, 878.8317975829722, 921.7631460698188, 962.175577215827, 1001.5117675505734, 1039.0611650357587, 1075.890929947344, 1112.0228514349537, 1147.4555601691045, 1183.6624902203544, 1219.2545454890437, 1255.8404913270624, 1292.1894293975151, 1329.7813233319503, 1367.5038425025905, 1406.5453142723318, 1446.34962550423, 1486.624656022862, 1527.903418112598, 1569.0997322204134, 1610.3430772288125, 1650.5725339291216, 1689.9603213494324, 1727.4401202259392, 1763.5131056534128, 1797.9731860254956, 1830.8680736251063, 1862.6674506756603, 1893.9032999319825, 1924.371447746269, 1954.2902243215499, 1984.465893679092, 2012.2348196267358]","[4.1862092, 4.1831374, 4.1810508, 4.1797118, 4.1784515, 4.1773887, 4.1766009, 4.1758924, 4.1755376, 4.174829, 4.1743169, 4.1740022, 4.1736083, 4.173254]",3277.600118677437
