Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 36.12516069273897, 72.36048321732278, 109.04474199457695, 149.55476179327513, 192.18265525421862, 240.70724396660603, 296.9980720539344, 356.4932208091486, 417.8152482178101, 476.75162346081163, 534.238627047917, 588.8600695539172, 641.3016564609133, 692.3012919186289, 743.1035686300864, 793.4939874325509, 841.5372718958607, 887.6946718402104, 931.0538858333733, 971.7410382407069, 1011.4385377229672, 1049.087759150103, 1086.041269547894, 1122.8254147282018, 1158.7392412866307, 1195.0143199892814, 1231.5434641173802, 1267.8487868017369, 1304.926593791367, 1342.7335382696647, 1380.8301911282, 1419.828186944931, 1460.326840853027, 1500.9468144856382, 1542.1780264380795, 1583.3293025945723, 1624.4932083368203, 1664.7745570139255, 1703.7372346321085, 1741.9608320081197, 1778.0264447875848, 1812.6144129958084, 1845.7718159031097, 1877.8825297625517, 1909.1335041834323, 1939.8654496255667, 1970.488259631028, 2000.9087787435578, 2018.1684988675242]","[4.1865387, 4.1835856, 4.181458999999999, 4.1799231, 4.1789389, 4.1778755, 4.1770091, 4.1762214, 4.1757097000000005, 4.1751585, 4.1747646000000005, 4.1743708, 4.1740556, 4.173583]",3298.951431058483
3,0.5,1,45,"[0.0, 29.343500845045583, 65.35707896290148, 102.3080873241662, 142.1853331966687, 184.6990599852685, 233.13345916595233, 288.74628138104526, 348.27928656717177, 409.67210356362796, 469.28524571259493, 526.0647175602484, 580.8607819275982, 633.1935510215261, 684.0333928806616, 735.2562900298898, 784.5988154340235, 833.4041529850225, 879.0939853191352, 922.1310894036743, 963.4977356519067, 1001.9834130625303, 1040.4822151940575, 1076.6941734035663, 1113.4410086677135, 1149.6686219738258, 1185.7895757503097, 1222.2367762151748, 1258.8839619372457, 1295.4995699671058, 1333.512468783218, 1371.750618710454, 1410.666407698392, 1450.6189580281489, 1491.174065685254, 1532.5837041480167, 1573.958234994746, 1615.2301054840082, 1655.468250093998, 1694.7371216136444, 1732.7852947514316, 1768.8408036179544, 1803.0766259036918, 1836.7626880698308, 1868.3621819411765, 1899.7601633566342, 1930.47882129778, 1960.7129889873013, 1991.2508544292523, 2016.511681418524]","[4.1866965, 4.1835461, 4.1816955, 4.1800809, 4.178781, 4.1778359, 4.1771274, 4.1765366, 4.1759067000000005, 4.1755128, 4.1748433, 4.1742134, 4.1740165000000005, 4.1736617]",3293.997400116373
4,0.5,1,45,"[0.0, 36.06703898393687, 71.71011503908892, 108.34981838799047, 148.43321931331263, 190.36630402303604, 238.68882868566027, 293.8291736458284, 354.30845653778067, 415.01782466502993, 474.699532080058, 531.567875201125, 586.4705491439819, 638.4575808629517, 689.7269408437581, 740.2723576065579, 789.5891199012998, 837.5897616858714, 882.9487734980027, 926.625986260079, 967.216442011758, 1006.1297779983, 1044.3263185179708, 1081.068405321259, 1117.6656934905723, 1153.5691481495, 1189.7518884727392, 1226.2595897552615, 1262.3198743400353, 1299.6694706099988, 1337.2080711701992, 1375.4852490593544, 1415.204372034962, 1454.8991188209097, 1495.3891521317746, 1536.754133604174, 1577.801965961114, 1618.7933197782763, 1659.1345213453665, 1698.336389047146, 1736.0894231410884, 1772.4413155459179, 1806.5072105765266, 1839.7661724172167, 1871.9318932318301, 1903.3000743873781, 1933.923909302769, 1964.241146653996, 1994.6049212809885, 2016.8463033692083]","[4.1863813, 4.1835461, 4.1817346, 4.1800017, 4.1788206, 4.1780725, 4.1771665, 4.1763396, 4.1760244, 4.175473200000001, 4.1749616000000005, 4.174489, 4.174095200000001, 4.1737013]",3288.934803219674
5,0.5,1,45,"[0.0, 29.08865023154135, 65.36970659974816, 102.29757625209243, 141.63840858484548, 184.30807662275947, 231.57388531478568, 286.23723915218613, 347.1147634574179, 408.3934571970551, 467.74366147465594, 523.9661739182166, 578.7583919503074, 630.5756566617283, 681.469804923682, 732.6516722799881, 781.5673564074903, 828.7221331314493, 874.4444670489493, 917.9131873701804, 959.1460402054356, 997.9613610925953, 1035.9431780777627, 1072.86505108938, 1108.7707876058857, 1145.0600206315505, 1180.968772188417, 1216.9953099879904, 1253.653596970013, 1290.4923751316894, 1328.2954820097618, 1366.4958449046778, 1405.7787577468566, 1445.2281108908546, 1486.1663777059216, 1527.3250845937641, 1569.191587336435, 1610.04748147291, 1650.437626912771, 1689.6517976832238, 1727.1060734342777, 1763.3909645421832, 1797.3042374496176, 1830.9428246916532, 1862.7520462364728, 1894.0380224940877, 1924.647425033439, 1954.9104730332238, 1985.2676026613963, 2002.3160001465503]","[4.1865387, 4.1837034, 4.1816559, 4.1800017, 4.1787024, 4.1779146, 4.1770487, 4.1764183, 4.175828, 4.1755128, 4.1748433, 4.1742134, 4.1740556, 4.1738586]",3284.524013874377
6,0.5,1,45,"[0.0, 25.248358642626954, 60.6802118557888, 97.61950805008223, 137.07752764075838, 178.90648404630542, 226.75945672816613, 281.1758191831743, 341.1546711537809, 401.6194543645397, 461.83749394560937, 518.6432344068935, 573.1011539555302, 624.8701935041161, 676.0771851964394, 725.5859313162925, 775.6680191906678, 823.1552718309224, 868.6822780905909, 911.5700322941339, 952.3984576967721, 991.2532564134071, 1029.298889113602, 1066.5862338651139, 1102.0502382173972, 1138.075709881572, 1174.5518589180879, 1210.3852705037978, 1246.9887851588176, 1284.2402312053187, 1321.758117191964, 1359.8036328174683, 1398.9391838223703, 1439.019012478569, 1479.338543857643, 1520.4044573573024, 1562.070338982514, 1603.5426835234275, 1643.5744760252023, 1682.8557477467853, 1720.4187429011818, 1756.30510735308, 1790.5501124475322, 1823.814978209884, 1855.9517295012547, 1887.0232335347096, 1917.7117750890889, 1947.826259354783, 1978.1763520352401, 2001.4676607467322]","[4.1865387, 4.183743, 4.1817346, 4.1801987, 4.1790566, 4.1780329, 4.1770878, 4.176497, 4.1758671000000005, 4.175237200000001, 4.1748433, 4.174567700000001, 4.1741738, 4.173780000000001]",3279.757270275743
7,0.5,1,45,"[0.0, 32.35947877732622, 68.42048307702316, 104.76412517257927, 144.51767433265138, 186.6220665425169, 233.3323766698644, 288.59864568286537, 348.049702020381, 408.6155791262895, 468.0234894899693, 525.1405506593403, 579.3398522123412, 631.5556378775834, 682.6974684422157, 732.1587032064047, 781.582966059573, 829.4774845240645, 874.5510304603501, 917.1260042421147, 958.3049860772558, 997.2766918656303, 1034.9280143766314, 1071.491475772596, 1108.1585932449177, 1143.8615904334724, 1179.7655531253315, 1215.7455689722335, 1252.2214788332576, 1289.2668817608721, 1327.1097481091601, 1365.263498895975, 1404.2518939734193, 1444.090427095559, 1484.9708934301773, 1526.1982433203673, 1567.656325395085, 1608.735562952608, 1649.0753465699347, 1688.4250079830056, 1725.8691861268624, 1762.2737443221115, 1796.0563382658781, 1829.323899371768, 1861.212244199118, 1892.4958312758529, 1923.0326289367097, 1953.3255744716832, 1983.5299885502325, 2001.8166947070301]","[4.1863813, 4.1835065, 4.181419399999999, 4.1800413, 4.178899299999999, 4.1778755, 4.1771274, 4.1764579, 4.1757884, 4.1753945, 4.1749220000000005, 4.174489, 4.1741343, 4.1737409]",3274.974253592394
8,0.5,1,45,"[0.0, 27.69313369782185, 63.64563346364139, 99.61076408545375, 139.27791656542638, 181.238236394772, 227.90891246770843, 282.15692742776105, 342.22239184900207, 403.0452856365757, 462.3193296539564, 518.6795650393569, 573.4688537691977, 624.8870619918489, 676.37075158639, 726.4392985724703, 775.2149104536975, 822.2825988941904, 868.0478252342764, 911.0270255752582, 951.3794457228887, 990.6735744579889, 1028.0526900667535, 1064.531453273222, 1100.8931207529774, 1136.7305274715716, 1172.6426187512955, 1208.9125531135296, 1245.0336271709887, 1282.1884611847986, 1319.7624096244112, 1358.1774057059424, 1397.246437270388, 1436.6083843597005, 1477.4438898391188, 1519.25183833621, 1559.8727225185955, 1601.355470278417, 1642.075629358629, 1681.0186195907265, 1718.8135603285584, 1754.948420641235, 1788.9401995974733, 1821.8879060626803, 1853.8182932472694, 1885.0394677670013, 1915.486940811468, 1945.6296329724898, 1975.9404828754075, 2001.5004160420729]","[4.1863813, 4.1835856, 4.1816559, 4.1799626000000005, 4.1789389, 4.177639, 4.1769695, 4.1763792, 4.1758671000000005, 4.1754341, 4.1747646000000005, 4.1743312, 4.1738982, 4.173780000000001]",3271.00735498318
9,0.5,1,45,"[0.0, 25.73179760892981, 61.58866559805506, 97.52966328516823, 137.0901034221938, 179.07220687863935, 225.1633639845727, 279.34174868491516, 338.8602566712964, 399.8536398917789, 459.4120961264756, 515.6513394430114, 570.4253649899846, 622.6523729798306, 672.7353313837788, 722.6386337273171, 772.001224414439, 818.6802926696927, 863.8913439111437, 907.2375470860514, 947.8134547038356, 986.3396393672598, 1023.9412914066792, 1060.7469144328084, 1096.9619394392403, 1132.7904311687776, 1168.7412908550555, 1204.7983790579137, 1241.3410569210082, 1278.133670942139, 1315.5013970242253, 1354.0386278601122, 1393.086416355302, 1432.8944930567436, 1473.1323290637547, 1514.9177075872044, 1556.1906486368357, 1597.1435212939004, 1637.8515674716373, 1677.0306999917998, 1714.51907414573, 1750.6833957764065, 1784.7449677463578, 1817.9233618794628, 1849.693207765601, 1880.8653489239086, 1911.3259007794004, 1941.5129834138343, 1971.6228702690337, 2001.0405966518815]","[4.1865783, 4.183664299999999, 4.1815376, 4.1801987, 4.178978, 4.177993799999999, 4.1773243, 4.1763005, 4.1759458, 4.1753554, 4.1748433, 4.1745281, 4.1741738, 4.1738195]",3265.802578066814
10,0.5,1,45,"[0.0, 30.753947117507778, 66.45217241800674, 102.45064527484612, 141.8657496122854, 183.4843207794795, 229.09411436255573, 283.99004797923453, 343.17428188548763, 404.29723218462925, 464.1918926029608, 520.2621536722964, 574.7539676003677, 627.1539327292973, 677.4841076033582, 726.8715290348415, 775.6572357312699, 823.0005817571772, 867.7039911478133, 911.0058050502927, 951.14118409847, 990.1736065762883, 1028.0960794042348, 1064.832065349779, 1100.3601604471032, 1136.407604751007, 1172.424146314263, 1207.8965805633625, 1244.7726733413783, 1281.931367838441, 1319.5101661196795, 1356.6722321671996, 1396.6285080002494, 1436.1715293879438, 1476.9277502017271, 1518.0235548142841, 1559.8849291431634, 1600.745720786574, 1640.9145672501018, 1680.1572590480273, 1717.4300866922204, 1754.192052801695, 1788.1058510248308, 1820.9359811430945, 1852.864646715706, 1884.2378877076249, 1914.6910364554815, 1944.7760654730014, 1974.5862859113904, 2000.8973466242815]","[4.18646, 4.1837034, 4.1815772, 4.1800413, 4.178899299999999, 4.1777968, 4.1770878, 4.176497, 4.176064, 4.1753945, 4.1748037, 4.174567700000001, 4.1741738, 4.1738982]",3261.199709941135
11,0.5,1,45,"[0.0, 26.866982693973114, 62.92899347742559, 98.76038868267096, 137.86919548252126, 179.77104807848502, 225.69566531148075, 279.2827383404292, 339.4768388969553, 399.3399256105763, 458.05219699801773, 514.9558128257956, 569.512938207271, 621.5894490506782, 672.1517906527752, 721.9904326252192, 770.8380728790721, 817.81055727395, 862.3793102354762, 905.5520160681842, 946.0053216674082, 984.6353647734168, 1021.822874951072, 1058.5271663526396, 1094.639834272503, 1130.620664369031, 1166.465252051037, 1202.2462195117114, 1238.452052928921, 1275.5070200804134, 1313.1433514303271, 1351.3793410397805, 1390.3708533338804, 1429.8813267470523, 1471.176192915399, 1512.3291970023151, 1553.6906774638992, 1594.6802769077722, 1635.022234103394, 1674.4627145282352, 1711.9740508730247, 1747.869196177308, 1781.8957421129348, 1815.0367618093546, 1846.9628906094285, 1877.9998250254598, 1908.4596953358841, 1938.4813968021754, 1968.5889827621509, 1987.5168909939225]","[4.1863418, 4.1833887, 4.181458999999999, 4.1798444, 4.1788206, 4.1778755, 4.1770091, 4.1762214, 4.1758671000000005, 4.1753554, 4.1748037, 4.1743312, 4.174095200000001, 4.1738982]",3257.303502030164
