Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 32.472556300963106, 69.75674149508416, 107.06109961692857, 146.36752839925623, 189.5236421217238, 235.4352419467998, 289.1810076903398, 349.30637468384566, 411.16213004392546, 471.34525761040265, 529.0143716651693, 583.4842332392922, 635.4374960374904, 685.3961064480537, 735.3258199446019, 784.0455742316636, 830.2796074945587, 875.2870201990007, 917.588553504732, 958.2910367207106, 997.5286691552059, 1035.2891542230009, 1072.8502267659833, 1109.214749625714, 1145.1186907625438, 1182.134809232713, 1218.250767509408, 1255.0883563036277, 1292.230797374843, 1330.1083372785165, 1368.7787860168323, 1408.2247484932318, 1448.074593133837, 1489.120940502596, 1530.167936188112, 1571.3421004965285, 1612.3523398676293, 1652.2721555891085, 1690.958321949382, 1727.8163174906217, 1763.1591711930578, 1797.7222053794253, 1830.3071487975212, 1862.3567662008136, 1893.7750770798334, 1924.452976611699, 1955.1097704082367, 1985.8793116325005, 2003.3032922045222]","[4.1867352, 4.183899899999999, 4.1818919, 4.1804748, 4.1792932, 4.178427200000001, 4.177521700000001, 4.176812600000001, 4.1763010000000005, 4.1757498, 4.1752772, 4.174883400000001, 4.1745291, 4.1742926]",3282.069950106334
3,0.5,1,45,"[0.0, 35.328263206677775, 72.47323449717248, 109.71178085898828, 148.98097069737605, 191.4271963220807, 238.1373692420534, 291.40446807095384, 350.5686813110641, 412.94183144505416, 472.99846784157296, 530.4121158018937, 585.1264407431676, 636.9605044564386, 688.0735110453594, 736.5976306765969, 784.9435138747982, 831.236094211895, 875.9073934753613, 917.7224611092437, 958.5209146346159, 997.7067236393449, 1035.5285434961106, 1072.6283661788866, 1108.9501718853116, 1144.845174262463, 1181.2525725892147, 1217.6479519234435, 1254.6997219409086, 1291.574000037258, 1329.9153798744142, 1368.257738128978, 1407.7600382451237, 1447.9111501185457, 1488.5629898723018, 1529.8988182279695, 1571.0331993695877, 1612.680215114648, 1650.7568488845673, 1690.6429136671136, 1727.0414304895485, 1763.0742520291342, 1797.0786860383796, 1829.9254405553152, 1861.8107822044744, 1893.2063897832581, 1923.867166916566, 1954.4528731778005, 1985.348127348292, 2015.9494729819057]","[4.1867352, 4.183899899999999, 4.1818919, 4.1804352, 4.1791754, 4.178309, 4.1776004, 4.176812600000001, 4.1762223, 4.175671100000001, 4.1753163, 4.1749229, 4.1744895, 4.174253500000001]",3277.181290008412
4,0.5,1,45,"[0.0, 29.496845674377937, 66.60591762592651, 103.88326033604619, 142.4162201789652, 185.39010411109246, 230.99705105134205, 284.2354256812023, 344.2645841323432, 405.73735995402683, 465.8283750769116, 523.1923372943294, 578.0241242676603, 630.5000915031354, 680.0961610510086, 729.3390320117395, 777.295436370665, 822.9946402147965, 867.8657243924023, 910.0905943719416, 950.2114891359578, 989.4714514731232, 1027.2623320129983, 1064.2042012112702, 1100.293011230458, 1136.753513388955, 1172.8769051587951, 1209.2988729349813, 1246.057550373253, 1283.365590930896, 1321.314963083776, 1359.70118120215, 1399.2341297938915, 1439.4208462861125, 1480.2797922699574, 1521.6574341374758, 1562.918465159828, 1603.5296541173316, 1643.4418836689129, 1681.957829107505, 1719.3548324104104, 1754.7377397972677, 1789.122951230057, 1822.0549670613404, 1853.5379931911116, 1884.754368775702, 1915.3052291827921, 1945.910494568775, 1976.6748070625754, 2001.7656948253043]","[4.1867352, 4.1837821, 4.1819706, 4.1804352, 4.1792541, 4.178427200000001, 4.177482100000001, 4.1769309, 4.1763797, 4.1757889, 4.1754742, 4.1750407, 4.1745291, 4.1743321]",3272.2338539831567
5,0.5,1,45,"[0.0, 25.288746674715526, 62.65815531693977, 99.41912382152725, 138.4089143938163, 180.74269670963974, 226.83251198804078, 279.78799183660453, 338.4609996116412, 400.1634183385679, 460.0756403300902, 518.06621919966, 572.642981569634, 624.6835617496936, 674.534455530413, 723.5052544376651, 771.090847661088, 817.4377305490098, 861.8653240450958, 904.1454961412646, 944.2843074347531, 983.1971910569689, 1020.6830976434724, 1057.7969194146542, 1094.1050553536604, 1130.2594514306977, 1166.5313921919414, 1202.557145267952, 1239.589395165133, 1276.6700531145061, 1314.932622107652, 1353.3011021047162, 1392.4505248270266, 1432.7318192406049, 1473.1071455762183, 1515.072731293971, 1556.198649543542, 1596.6948690849215, 1637.0225385152519, 1675.3477654655046, 1712.1387927044113, 1748.2522999615642, 1781.9911265094186, 1814.8457030590105, 1846.5789566082046, 1877.7728581285226, 1908.4214243545014, 1938.9256909942762, 1969.517246667541, 1987.203603246867]","[4.1867352, 4.1836638, 4.1817346, 4.1802778, 4.1791358, 4.1781516000000005, 4.1774426, 4.176812600000001, 4.1762223, 4.175591900000001, 4.1752377, 4.1748443, 4.1745291, 4.1741748]",3266.8224695118547
6,0.5,1,45,"[0.0, 36.12263208603099, 73.3639661348501, 110.28280730353401, 148.9495613376273, 191.3497465498407, 236.79332970490543, 289.31578545712387, 348.8374961831943, 409.9663045235458, 470.02232086055244, 527.7385882337306, 582.3718856770003, 634.5295774927978, 684.1977938810857, 732.7553659065474, 780.6797798722308, 826.6890954847685, 870.80235237195, 912.8754659075431, 953.3431522930526, 992.0585599595339, 1029.7104575882454, 1066.403552799034, 1102.5952136027868, 1138.871763394715, 1175.1709890167472, 1211.463640797971, 1248.0910129428553, 1285.4538192396594, 1323.2266033894975, 1361.5593726590746, 1401.29510425651, 1441.1416637722996, 1482.1950435236513, 1523.5707466153149, 1564.8055193523815, 1605.2185010621947, 1645.3011258939218, 1683.8201795336258, 1720.8520856893156, 1756.2109604570323, 1790.252378630188, 1822.9358816408703, 1854.9522924914663, 1886.0291935106193, 1916.5801052836, 1947.153095898077, 1977.5778675060074, 2001.1879728700087]","[4.1866956, 4.1838212, 4.1817737, 4.1803565, 4.1792145, 4.1782694, 4.1775608, 4.1768913, 4.1763797, 4.1757889, 4.1753163, 4.1748443, 4.174568700000001, 4.1743321]",3261.637897235108
7,0.5,1,45,"[0.0, 29.63343418775105, 66.89674952722862, 103.84996964077959, 142.3073426446391, 184.32499149409625, 229.80610035450877, 281.76482126524365, 341.33750135906917, 402.7272073835053, 462.8374743565254, 520.1821645125079, 574.6312039039889, 626.7047757186866, 676.7985393626578, 725.2427749321802, 772.5659714578027, 818.5677422274672, 862.5421509863064, 904.5781864860445, 944.6932998741021, 983.8051673849887, 1021.0544600991251, 1057.9127017614173, 1094.0853208369276, 1130.245949719464, 1166.5111533725471, 1202.4524901086293, 1239.4331590286338, 1276.4851706633494, 1314.3817052576046, 1352.5965618579758, 1392.1460936273497, 1432.1527924070638, 1473.2186477369232, 1513.8333887289596, 1555.7265296528853, 1596.2584899536728, 1636.2124606001476, 1674.63327645334, 1711.4835332461703, 1747.4378577037273, 1781.1649198053888, 1813.9465207445187, 1845.7696757589565, 1877.0179626607796, 1907.5597402058015, 1937.9769619261237, 1968.6326995518425, 1986.6875516717532]","[4.1866169, 4.1837821, 4.1819706, 4.1804352, 4.179451, 4.178427200000001, 4.1776395, 4.1770883, 4.1763797, 4.1757889, 4.1755528, 4.174962, 4.1746473, 4.1744895]",3257.209296321887
8,0.5,1,45,"[0.0, 26.208944741526807, 63.3478751628179, 99.8663932905057, 138.6875178469627, 180.49927596088583, 225.81288022206445, 277.8197323163082, 336.2423678270201, 398.00873310354916, 458.3742266970247, 515.5621065811741, 570.1962650212755, 621.5862848414866, 671.6525906936064, 720.2676093159786, 767.5060908026859, 813.2525743087623, 857.4146348778667, 899.0121022668044, 939.3082270440401, 977.8121652996496, 1015.0669608238608, 1051.771111990944, 1088.071247005419, 1124.010351484982, 1159.9325307022445, 1196.0680874206441, 1233.0433363843208, 1270.2020631658602, 1308.145882125575, 1346.7154757747553, 1385.865886670856, 1426.2629247930508, 1467.1172570325066, 1508.2319276190788, 1549.5283012998061, 1590.0649038680422, 1630.0147686069236, 1668.829318499308, 1705.755403895449, 1741.322962913087, 1775.6464059192017, 1807.8394374772815, 1839.7700751313164, 1870.8576983234939, 1901.3967779887407, 1931.8780478784993, 1962.261496532211, 1986.7529105891253]","[4.1866169, 4.1838212, 4.1817346, 4.1803169, 4.1791358, 4.1782694, 4.1775608, 4.1768913, 4.1762223, 4.175828500000001, 4.1752772, 4.175001600000001, 4.174568700000001, 4.1743717]",3252.696600860055
9,0.5,1,45,"[0.0, 36.78576462613978, 73.63863487089748, 110.19387678346516, 148.9156497748745, 190.76300347598715, 235.84769745706944, 287.7212399894073, 345.989609975338, 407.4167597612195, 467.44717395951125, 524.962299788421, 580.0797345260626, 631.2670222069828, 680.8079392671914, 729.4805691222859, 776.4167998949915, 822.5095883952306, 866.5565968223661, 908.0636034787053, 947.894045706515, 986.5541904544282, 1024.3224158179578, 1061.088145452904, 1097.1878443810378, 1133.1569095283776, 1168.9850198691088, 1205.6831692453188, 1242.0897429113652, 1279.2763878632638, 1317.0348426744322, 1355.6038761165066, 1394.768579355112, 1435.0878076298009, 1476.0948633766961, 1517.0485280010512, 1558.752487797501, 1599.7585388335756, 1639.13341750901, 1677.9503209947234, 1714.6062170898113, 1750.6517043540953, 1783.958855859457, 1816.8511124290399, 1848.7731377204518, 1879.7604201881345, 1910.4118080125768, 1940.603930867946, 1971.2161865109379, 2000.8689674748389]","[4.186656500000001, 4.1837821, 4.1817737, 4.1803956, 4.179332700000001, 4.1782694, 4.1777182, 4.1767735, 4.1763797, 4.175907100000001, 4.1754742, 4.1751199, 4.1746473, 4.1744895]",3248.042454763999
10,0.5,1,45,"[0.0, 30.58068312348678, 67.69782937146363, 104.38421693089265, 142.74305322020984, 184.25866401747226, 229.32622911939654, 280.4681865093129, 339.16914325945754, 400.6776021745702, 460.74492578333025, 518.0554321399648, 573.0208694482512, 623.90823831736, 673.6376536432545, 722.0187446343225, 768.9914163864366, 814.7518606800061, 858.6485829599008, 900.4927264168207, 940.103161207777, 978.7777900639715, 1016.0791584199765, 1052.7920731513248, 1089.000258317702, 1124.9328418466293, 1161.079963080886, 1197.3528413850645, 1233.761616715234, 1271.1072164872512, 1308.8494626298932, 1347.2356252024285, 1386.683260112153, 1426.5320160592341, 1467.4972295852704, 1508.8117899070066, 1550.0418785877496, 1591.1852809685647, 1630.9573804778488, 1669.4679485124693, 1706.063240590243, 1742.0350135325066, 1775.4643614805864, 1808.3861641693175, 1840.3017484239172, 1871.2647726603109, 1901.7881280236484, 1931.9413862786669, 1962.6270512988872, 1985.9714696727187]","[4.186656500000001, 4.1837821, 4.1819315, 4.1803169, 4.1792932, 4.178427200000001, 4.177482100000001, 4.17697, 4.1764188, 4.1758676, 4.1753559000000005, 4.1750407, 4.174686400000001, 4.1743321]",3243.197024359131
11,0.5,1,45,"[0.0, 25.25220467619215, 61.94532949250822, 98.56484117853097, 136.90147010683245, 178.50429323802587, 223.3757873412219, 274.5215667597456, 332.5606607049591, 394.3066880532441, 454.3346269331181, 511.7242936544891, 566.0707593989379, 617.5830670389709, 667.1661628009743, 715.6880902246334, 762.6020250845155, 807.8797643762158, 851.3929187807893, 893.2287629049996, 933.329403843827, 971.6961211056074, 1008.8098402567865, 1045.313180239244, 1081.5650814983192, 1117.5159293610177, 1153.5008744324673, 1189.5945639963861, 1226.2366835176786, 1263.3650215462044, 1300.9491089514818, 1339.6937975094033, 1378.787376929566, 1419.0686698711547, 1460.1945723625176, 1501.33321579613, 1542.5451131464292, 1583.1597410580157, 1623.1036323377803, 1661.57220537593, 1698.6950166411502, 1733.9338547106327, 1767.7152694357137, 1800.477159281725, 1832.3211828742287, 1863.2357383323165, 1893.8568584345244, 1923.9366584624, 1954.5644992348161, 1971.7481773124196]","[4.1867352, 4.1837821, 4.1819706, 4.1803565, 4.1792541, 4.178387600000001, 4.177482100000001, 4.17697, 4.1763010000000005, 4.1757889, 4.1753955000000005, 4.1749229, 4.1746078, 4.1744108]",3238.861609235704
