Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 24.297895612584966, 63.04546603569082, 101.83123256299854, 141.22335107542375, 183.5475725986775, 231.05252014047602, 286.5048006702992, 344.34674151103803, 402.0540287188409, 457.72529675952313, 512.4246563729844, 565.2491690440718, 619.174862799664, 674.8115220007785, 731.1836629552249, 786.1144380917256, 839.5276262554735, 889.0871003732398, 937.4128642157514, 982.0563296811038, 1024.5223344816898, 1064.374954986867, 1102.7134480597142, 1139.6329177561452, 1175.3672152823578, 1210.7533096745735, 1245.1538563667334, 1279.9403845938862, 1314.4105959437575, 1348.7744873413671, 1383.7892374750427, 1419.1012351396585, 1454.8167628648284, 1491.5606898310953, 1528.470660291999, 1566.3909264810034, 1604.2283189560064, 1642.9084344685505, 1681.4567460873438, 1720.2226541475445, 1757.5299371239528, 1794.3171098962468, 1830.2794794490962, 1864.6726083023402, 1898.2470855932868, 1931.2484734281336, 1962.0461395564023, 1993.1710359733777, 2022.0927434476723]","[4.1822248, 4.1777754, 4.1749005, 4.1726956, 4.1710415, 4.169545200000001, 4.1684427, 4.1674976, 4.1667099, 4.1659617, 4.1652923, 4.164662399999999, 4.1641111, 4.163599]",3235.514346625299
3,0.5,1,25,"[0.0, 36.08289432034081, 74.74042794041213, 112.9893349988032, 152.4240964816123, 194.77062279542542, 241.3802034684502, 296.67517927443225, 354.5350303307996, 412.4193496690692, 468.4342805630338, 523.4955653298256, 576.2815375611606, 629.2197348217746, 685.2560054779046, 740.960208008029, 796.3029983224997, 849.6503520548799, 899.7887914487874, 947.5237192236516, 992.1660447183499, 1034.1496702856966, 1074.3973635211764, 1112.6193692038892, 1149.6756559936068, 1185.6167076239744, 1220.5530522450777, 1254.4972988284806, 1289.3572340415253, 1324.1400974245641, 1358.7250508045613, 1393.5486219897866, 1428.9246952792437, 1464.6263795100374, 1500.943993417894, 1538.195205891849, 1576.0468382305476, 1613.9508711230178, 1652.3898777492923, 1691.1867515509098, 1729.2065093502656, 1767.1358818345511, 1804.123024119212, 1839.9398426314583, 1874.5396483359973, 1907.6822855887358, 1940.0763462032646, 1971.6160195224534, 2002.3769575356755, 2022.8522172735588]","[4.1822643, 4.1777358, 4.1749005, 4.1726956, 4.1710811, 4.169545200000001, 4.1684427, 4.1674976, 4.1666312, 4.1657648, 4.1651745, 4.1646233, 4.1640716, 4.163599]",3233.385893155113
4,0.5,1,25,"[0.0, 26.977527284176062, 65.75140460872603, 103.94002823665573, 143.12558623033124, 185.13814822526138, 231.98707478899735, 286.0079061729796, 344.9412631320024, 401.9955548438811, 458.60303977830745, 513.2884845858381, 566.6635389763597, 620.1997226932762, 675.3714420732307, 731.3149682268612, 786.215462853644, 839.3775662200652, 889.9287969949856, 937.7681784423961, 982.0255099886991, 1024.3950926995094, 1064.1090162859455, 1102.3565743987056, 1139.0497816968727, 1175.0342219892227, 1209.3106774179719, 1244.7661151824936, 1278.94881683202, 1313.82777480088, 1348.3004130537624, 1383.2670771740627, 1418.3791385079626, 1454.502899437798, 1490.6475666776355, 1527.5903733613955, 1565.274753171002, 1603.5827185878784, 1642.0919042011183, 1680.6182827624184, 1718.63512802179, 1756.3169762989046, 1793.2672943339612, 1829.3524169116845, 1863.731071357633, 1896.8085760116455, 1929.1633310062684, 1960.7114556285628, 1991.4241849979385, 2009.2695386311852]","[4.1823039, 4.1776967, 4.1748219, 4.1728134, 4.1710811, 4.169742100000001, 4.1684427, 4.1675372, 4.1666312, 4.165844, 4.1653318, 4.1646233, 4.1640716, 4.1636782]",3231.1587998277428
5,0.5,1,25,"[0.0, 33.48359919255665, 71.56249828627728, 110.02399515768349, 149.22773926389738, 190.95137710181956, 237.55531487587524, 291.8878230275472, 350.4873303972535, 408.08465288455267, 463.9386278649292, 518.7870527737427, 572.3282799566202, 625.6082318275553, 680.1357882839234, 735.5654125697688, 791.088757572759, 844.1260488140592, 894.1738894455409, 942.1669351994674, 986.9649588250895, 1029.0263193345177, 1068.7228156969109, 1106.8600881935452, 1144.0297579500973, 1179.9051937426777, 1214.8829640567017, 1249.4802930780606, 1283.934987187148, 1318.0738957085823, 1352.798928667459, 1386.6448921575095, 1423.0137433182247, 1458.6479311884311, 1495.4217032864824, 1532.132459723618, 1569.71186850602, 1607.9035763734496, 1646.340144101899, 1685.1597599107804, 1723.3830452291782, 1760.8855834836977, 1797.6962258157664, 1833.725152925078, 1868.178725091267, 1901.3399487014003, 1933.3963554070965, 1964.7135872192425, 1995.554563530281, 2022.2076895214832]","[4.182107, 4.1777754, 4.1748614, 4.1727347, 4.1710415, 4.169703, 4.168600100000001, 4.1674581, 4.1666312, 4.1658044, 4.1653318, 4.1646233, 4.1641507, 4.1637959]",3228.867553417158
6,0.5,1,25,"[0.0, 31.377055478561488, 69.6719944436266, 107.47158592500563, 146.1906380100026, 187.51226679520465, 233.84000308884873, 287.94700780361194, 345.8332918232982, 403.75619119972447, 460.2057449006375, 514.64486632069, 567.8297423673346, 620.2231513924539, 674.7751830476639, 730.6746373567228, 785.7374405908822, 838.4377801992432, 889.2198730305659, 936.0012436187919, 981.0105461018204, 1022.3351379588041, 1062.4619771580594, 1100.9040986457367, 1137.413057778557, 1173.2035096262148, 1208.0309540037827, 1242.4955315419797, 1277.449793584261, 1311.6710393130115, 1346.0787745339521, 1380.8015520122105, 1416.142240449242, 1452.188611181927, 1488.7572829338028, 1525.0551858801655, 1563.2065714036762, 1601.405599035146, 1639.6713535337433, 1677.901806663185, 1716.3096652261645, 1753.814535134665, 1790.7957526321054, 1826.4783702122297, 1860.899628418357, 1894.022868616176, 1925.9837446069316, 1957.4158940370178, 1988.1278187638939, 2008.263960280355]","[4.1820674, 4.1777754, 4.1748614, 4.1726561, 4.1710415, 4.169703, 4.168364, 4.167419000000001, 4.1667099, 4.165883099999999, 4.1652923, 4.1645837, 4.1642685, 4.1636386]",3226.1467189091027
7,0.5,1,25,"[0.0, 36.35110219591405, 74.77326772911312, 112.78996993723712, 151.60583625125793, 193.42219615187327, 239.39606850559431, 293.22780910104217, 351.84163365350497, 409.8849882107483, 466.11478644416053, 520.6242458280319, 574.4115467703041, 626.4470331376272, 681.0412286173571, 736.6839616230716, 791.410610179026, 845.0858297646853, 895.5248104172908, 942.8140292642486, 987.5017156863134, 1029.4028271052364, 1069.294631594344, 1107.1504085281722, 1144.239156291012, 1179.8515296902651, 1215.1706269964502, 1249.3100609990277, 1283.8481207219547, 1318.5910287904076, 1352.9290261214408, 1387.7496013799034, 1423.0919897335448, 1458.891264113537, 1495.168448474015, 1532.2737744604108, 1569.7775734275363, 1607.6108656067306, 1646.4536888355476, 1684.779485964322, 1722.607002012093, 1760.2177444546458, 1797.9334150484672, 1833.2095881552425, 1866.9287215781394, 1900.4511588501075, 1932.5927616226393, 1963.799377078981, 1994.3945609566688, 2021.5920448788104]","[4.1820674, 4.1777358, 4.1748219, 4.172853, 4.1710811, 4.1696239, 4.168600100000001, 4.1675372, 4.1666312, 4.1658044, 4.1651745, 4.164662399999999, 4.1641507, 4.1636386]",3223.2856026573354
8,0.5,1,25,"[0.0, 25.90507245810568, 63.85796337164794, 102.1107307251736, 140.5150238445636, 182.07574651811882, 228.38126552898217, 281.5331805259976, 339.5713001560686, 398.30517579088774, 454.6485852407074, 508.98429763264204, 562.355678223716, 614.9295856416213, 669.4820807196857, 724.3836920365493, 779.7985620819804, 832.4589873801774, 883.172600901644, 930.028434767303, 975.4533258490046, 1017.0427138562097, 1056.9272098272577, 1095.3783103902683, 1132.0386765088044, 1167.849783999097, 1202.866215045215, 1237.3502703953304, 1271.860068541415, 1306.0119243555603, 1340.671209130888, 1375.0128953477183, 1410.7492875152925, 1446.7041707793067, 1482.9539056844612, 1520.0304492442299, 1557.3671985163078, 1595.6799862122548, 1633.8022480700424, 1672.273188554519, 1710.587292463062, 1747.9284775788856, 1784.971558258665, 1820.5040680922107, 1854.6992542932749, 1887.864606878677, 1920.45664127095, 1951.4292319662359, 1982.117669388072, 2006.8496883361126]","[4.1819491, 4.1776967, 4.1747432, 4.1725774, 4.170844600000001, 4.169545200000001, 4.168364, 4.167419000000001, 4.166513, 4.165883099999999, 4.1652532, 4.1645837, 4.164032499999999, 4.1636782]",3220.564028941109
9,0.5,1,25,"[0.0, 27.842714694690983, 66.47166402855368, 104.12065658619889, 143.2369297981698, 184.2048218132964, 230.18153373427577, 283.0773233627056, 341.35615819983076, 399.22136597539026, 455.85510480155614, 511.0714775897383, 564.234245598994, 616.3558230793947, 670.531082692215, 726.2435092544504, 780.5081687069714, 834.2836827287135, 884.333104441509, 932.03779766549, 976.5738046581062, 1018.6352661259066, 1058.6470430173854, 1096.7785654217648, 1133.4237926212706, 1168.9847727146202, 1204.0637588204845, 1238.6265632192276, 1272.7994441623184, 1307.425102218501, 1341.7572380241277, 1376.740270785472, 1412.1210436548206, 1447.2624233702763, 1484.2278152421318, 1521.1858921630762, 1558.3464088879207, 1596.7907963913606, 1635.2317488845858, 1673.8115674765002, 1711.4190881631946, 1749.2915194804348, 1785.9197475797212, 1821.8479045247589, 1855.8851133854857, 1888.9949092295221, 1921.1207078466634, 1952.3714075690048, 1982.7171239861311, 2007.55459444831]","[4.181988700000001, 4.1775784, 4.1747828, 4.172617, 4.1708841, 4.1696239, 4.1684031, 4.1673403, 4.1665525, 4.165844, 4.1651349, 4.1645837, 4.1640716, 4.1636782]",3217.5867222433803
10,0.5,1,25,"[0.0, 29.118952217182084, 66.93466368555204, 104.92549698366366, 143.77941957440754, 185.0863816633335, 230.39442940042073, 283.0801963082367, 340.8884541881875, 399.6296292719291, 455.83515035068314, 510.69757667640164, 563.9947709552082, 616.2711282541218, 670.5305718155346, 725.4330051451834, 780.8066603311559, 833.20377700478, 883.6881028021276, 931.1704207280325, 975.5732539152384, 1017.974131038779, 1057.7606943707315, 1096.1544678138382, 1132.6337223618866, 1168.5852995203134, 1203.2098648611377, 1238.1321133298948, 1272.4057186916375, 1306.4833032093659, 1341.1748115594273, 1375.9917348989125, 1411.0006154469233, 1446.9572688747999, 1483.3465617627605, 1520.3090224021114, 1557.8348213547097, 1596.0306692030972, 1634.204638774641, 1672.841333981964, 1710.858086600128, 1748.3962510643041, 1785.0027744739064, 1820.4620027822675, 1854.5032343735024, 1888.2840802078622, 1919.9459790748665, 1951.4141601877573, 1981.7924719292337, 2006.711137386203]","[4.1819491, 4.1774998, 4.1747432, 4.1725378, 4.1708841, 4.1694269, 4.168324500000001, 4.1673794, 4.166513, 4.165647, 4.1650953, 4.1645441, 4.1641507, 4.163599]",3215.221148822975
11,0.5,1,25,"[0.0, 30.715064396752325, 68.27357920403028, 106.58830132008472, 145.09992939894892, 186.27506700947447, 231.47673059495764, 284.4767034728262, 342.0493431586285, 400.5398921483269, 457.4712777096413, 512.1100723416567, 565.2970719967278, 617.7523044840287, 670.9208055313185, 726.72698138515, 781.268236167398, 833.9569249941393, 884.3418909629971, 932.1469042156201, 976.5529777406099, 1018.6579938183628, 1058.0762525681926, 1096.4248006082685, 1133.2495140927217, 1169.1776178296432, 1203.5106977910536, 1238.0048717969894, 1272.900845549204, 1306.8577272823363, 1341.8829032582166, 1375.7770559472542, 1411.660434367735, 1447.4982750009467, 1483.9186422257385, 1520.987947242866, 1558.5223993254858, 1596.4892746971536, 1635.3218527872805, 1673.24276680901, 1711.418672852863, 1748.6273108673931, 1785.4944739820444, 1820.9120540683593, 1855.4682147467365, 1888.4608028310904, 1920.3832198123587, 1951.452125784861, 1981.921766159489, 2006.5732297701015]","[4.182107, 4.1774602, 4.1747432, 4.1725774, 4.1707268, 4.1694665, 4.1682458, 4.1673794, 4.1663556, 4.1657257, 4.1650562, 4.164505, 4.1639538, 4.1635599]",3212.241941713326
