Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 30.247725182543547, 69.46403771448661, 108.22881479066814, 148.0622086444332, 190.3173450203642, 235.63829004293302, 288.4774510237106, 345.6974457931109, 402.5187844259135, 458.98687900746154, 513.5205683664055, 566.5560222392648, 619.5465575948679, 673.2906090502997, 728.0291443818846, 781.7062612658151, 834.1898664914531, 883.8420214126961, 931.5954539136012, 975.3796561203521, 1018.008987892568, 1057.7370309347025, 1096.1871688999395, 1133.13878243804, 1168.7077963822373, 1204.2110713462275, 1238.9853572159586, 1273.5055648308628, 1307.7303341677896, 1342.9948305072392, 1377.5074708344155, 1413.0939948965367, 1449.2081633850837, 1485.4854947566996, 1523.062349603772, 1560.4827204697067, 1598.6551230687223, 1637.7949475900061, 1676.8124838561887, 1715.0763813726214, 1753.0223785349306, 1789.824957422463, 1825.485738337097, 1860.369998719483, 1893.9788579886952, 1925.8081813177103, 1958.0815265763606, 1988.881408301638, 2006.6364096103255]","[4.1823287, 4.1779985, 4.175282, 4.1729598, 4.1713061, 4.169889, 4.168787, 4.1677241, 4.1668973, 4.1659527, 4.1652441, 4.1648502, 4.1641417, 4.1637483]",3187.108304157577
3,0.5,1,25,"[0.0, 27.281366201182834, 66.03295311687174, 105.29548450416945, 144.79225825533052, 186.677305972792, 231.66451398066278, 283.9724568181163, 340.9832599722776, 398.99637935690777, 455.36744561156337, 509.57898451780403, 562.8197313181686, 615.455139188432, 668.995355462225, 723.7774185740852, 777.8418433343065, 830.3316694821874, 879.572009418619, 926.678110959366, 971.1110224260174, 1012.9072910937687, 1053.2415320852144, 1091.8821198605422, 1128.515741742299, 1164.8400767741812, 1199.9051490413412, 1234.024886865479, 1268.254221721354, 1303.3572443646306, 1338.0822621923285, 1373.1905617045313, 1408.4650847249382, 1444.18636974305, 1480.7741422480503, 1518.504483790153, 1555.7585763739896, 1594.0065854542463, 1632.792601503558, 1671.2485346123005, 1709.942591892442, 1748.1956042121808, 1784.652515821597, 1820.6130941204462, 1855.1419892882525, 1888.7330169473496, 1920.988263836143, 1952.6379251076917, 1983.5408206982527, 2006.1732735021976]","[4.1823678, 4.1778803, 4.175046, 4.1728806, 4.171266999999999, 4.1697712, 4.1686292, 4.167684599999999, 4.1667399, 4.1659527, 4.165322799999999, 4.1646142, 4.1642599, 4.1635904]",3186.2752096392137
4,0.5,1,25,"[0.0, 36.03541933209101, 74.70691399034695, 113.77655273718204, 152.9465153303792, 194.56479518433883, 240.24882698825098, 291.83597938432223, 348.537351848088, 406.06299650350064, 462.81114431682573, 517.4324948342419, 570.0437833754422, 622.8607363650319, 676.7703148079165, 731.337339272151, 785.0532417570096, 837.1882780041924, 886.8931884641609, 934.3859312215611, 978.7199104421125, 1020.3626401738632, 1060.5945497639123, 1098.703984943152, 1135.8316270000103, 1171.7697666616548, 1206.8096929575354, 1241.5062366323143, 1275.7422767761775, 1310.7085084248288, 1345.2695778529744, 1380.393571533708, 1415.644272073243, 1451.7096242337464, 1488.396408887852, 1525.465980290823, 1563.2764402208468, 1601.5167417053765, 1639.7915193121341, 1678.6503851602386, 1716.5895436610933, 1754.911522666003, 1792.0178948285431, 1827.6165788634642, 1862.3390551786472, 1895.585819991022, 1928.0859634956316, 1959.509803962361, 1990.1747619620703, 2020.2271847664385]","[4.1821709, 4.1779985, 4.1751246, 4.1728806, 4.1711884, 4.1697712, 4.1686292, 4.1675663, 4.1668577, 4.1659918, 4.1652832, 4.1646533, 4.164181200000001, 4.1635513]",3184.228211168753
5,0.5,1,25,"[0.0, 25.559267167893438, 63.99671476156851, 102.74657206029474, 142.12805621761277, 183.66141165412478, 229.33062802780364, 280.99233049262136, 337.63168264024046, 395.7486987720945, 452.04096126531704, 506.6026061939614, 559.9045694431054, 612.6013679709996, 666.0461491747527, 720.3336725468577, 773.8630335798083, 825.3762930715731, 875.3224475964447, 922.587222616752, 966.798800227231, 1009.0586329179185, 1048.4828579006457, 1087.4179443089251, 1124.5083683433677, 1160.0194727688126, 1194.938485260267, 1229.5559322071745, 1264.0997107690032, 1298.774193741971, 1333.1597626313824, 1367.7764108016122, 1403.5787091102825, 1439.3426796272179, 1475.9426639662333, 1513.204356865198, 1550.5267407820334, 1588.9290720753525, 1627.7715757775882, 1666.1767204050807, 1704.6127075505583, 1742.3695572540005, 1779.399025603262, 1814.9997359785311, 1850.0817216385158, 1883.4578962379069, 1916.0020288684664, 1947.0497100733728, 1977.8204932484095, 2004.956325239325]","[4.1822891, 4.178037600000001, 4.1751246, 4.1729989000000005, 4.1712275000000005, 4.169889, 4.1687083, 4.1676455, 4.1668973, 4.1660705, 4.165441, 4.1648111000000005, 4.164299, 4.1637874]",3182.42672123291
6,0.5,1,25,"[0.0, 28.629370858901893, 66.54339775183894, 105.34573009803239, 143.9443527101795, 185.60204840303095, 230.411023116387, 281.66382109269557, 338.57063418228836, 396.2146993125858, 452.6211784362886, 508.21714659144504, 561.1568502102491, 613.4758045508786, 666.6205255177763, 720.5537082593758, 774.1889859350094, 826.3912209620398, 876.0706807946729, 923.3174551593779, 967.7987922849143, 1009.437858653401, 1049.4771140232176, 1087.7276030905025, 1124.5209582010464, 1160.6362198912573, 1195.7173920617518, 1230.2004293966008, 1264.7184170438168, 1298.9976070225011, 1333.8079825990503, 1368.6908761191032, 1404.1157767494242, 1439.8188131460338, 1476.1287094296845, 1513.198507007246, 1551.3251759588056, 1589.3371046515504, 1628.1230959018822, 1666.2690735483584, 1705.135649666523, 1742.881133743383, 1779.5886304557566, 1815.4503496359966, 1850.0644644138579, 1883.1504410479324, 1915.5401460431967, 1947.1030704063764, 1977.8241606522452, 2005.6883702785904]","[4.1822495, 4.1779194, 4.1750851, 4.172802, 4.1711884, 4.1697316, 4.168590099999999, 4.1675272, 4.166779, 4.1658344, 4.1652832, 4.1646142, 4.1642203, 4.163511799999999]",3179.921859048259
7,0.5,1,25,"[0.0, 33.2000178856141, 70.72117913611476, 109.0003158782618, 147.8582619005054, 188.95182949725023, 233.46670215043054, 285.19417473494076, 341.43085214203774, 400.18061586114624, 456.2708582230709, 510.88433799140404, 563.8978497841254, 616.4752190641905, 669.3699680200882, 723.3860926763143, 777.3316234019333, 828.9320638203792, 878.8385014613489, 925.9826095312974, 970.5193440620055, 1012.1654447668327, 1052.3142215610035, 1090.5293857265144, 1127.231027628304, 1162.937938742471, 1198.3613352479315, 1232.8856986482747, 1267.2573484426282, 1301.7476984510317, 1336.406688628815, 1371.5259829873462, 1406.4112567502143, 1442.550541642467, 1479.2514433924164, 1516.6138569552475, 1554.063262869913, 1592.4446378565067, 1631.2317328976226, 1669.6537115906592, 1707.5045932982941, 1745.7603016869164, 1782.4525104771835, 1818.4446060780676, 1852.456891564854, 1885.8418403368798, 1917.882693564624, 1949.5504497401168, 1980.21346757279, 2005.1138470176186]","[4.1822104, 4.1778803, 4.1749673, 4.1727233, 4.1710305, 4.1696134, 4.1684327, 4.1675272, 4.1666217, 4.1659918, 4.1653619, 4.1646929, 4.164063, 4.1635904]",3176.949737686768
8,0.5,1,25,"[0.0, 31.724490259524543, 69.32140063824164, 107.61850277225096, 146.36320600149975, 187.5230073501, 232.31347679602527, 283.8818092094174, 340.18590619240103, 397.8785029429109, 454.65487536390185, 509.372370835977, 562.9538978675596, 614.7606796600809, 667.7556772443542, 721.5091323615537, 774.6919363252761, 826.8070818897221, 876.6436813058452, 923.8403190829309, 967.6089296741255, 1009.884784023565, 1049.8521044521513, 1088.0669762938855, 1124.4698268721572, 1160.335496484472, 1195.2174823776477, 1229.5875720931654, 1264.4292085591433, 1298.7587814157419, 1333.3523998880119, 1368.0416137136863, 1403.900452804146, 1439.3591206222518, 1475.8924510617098, 1513.3430239489376, 1550.8520113669056, 1589.0214398303597, 1627.7101057957975, 1665.742162458725, 1704.4447037849745, 1742.34223098331, 1779.049528171166, 1815.0070056051213, 1848.9284593502912, 1882.370267174394, 1915.0303240080666, 1946.0244539966861, 1976.9554427003259, 2004.9472164539243]","[4.1822104, 4.1778016, 4.174849, 4.172802, 4.1712275000000005, 4.1697712, 4.168590099999999, 4.167684599999999, 4.1667399, 4.1659918, 4.1654801, 4.1648111000000005, 4.164299, 4.1637874]",3174.1926870753337
9,0.5,1,25,"[0.0, 33.5924468595984, 71.1647419027122, 109.35087733037659, 147.78298427462954, 188.81887383052543, 233.46745486222648, 284.35703916510084, 341.13615035029096, 398.8891686740521, 455.4553487792868, 510.49109391223766, 563.4553972402543, 615.7704404159113, 668.1167427614282, 722.5117385148476, 775.7182387639673, 827.9338102013066, 877.3139353373674, 924.4641060685831, 968.769298493233, 1011.0384814281554, 1050.9020208195027, 1088.6587441957854, 1125.6249879061127, 1161.2864881814608, 1195.7313971450133, 1230.4581604653818, 1265.434027735238, 1299.3727748353544, 1333.9201329178925, 1368.9797919552504, 1404.3638106467029, 1440.1226412295987, 1476.4408773586213, 1513.6817822888866, 1551.4543159679286, 1589.3798069807958, 1628.1495700458233, 1666.5746962356704, 1705.0643964681192, 1742.8330073627546, 1779.592680294358, 1815.1799273627105, 1850.206678877281, 1882.839239942782, 1915.2632491445, 1946.3079907895342, 1976.9513525386212, 2004.6479632004805]","[4.1821709, 4.1778803, 4.1747704, 4.1727233, 4.1711092, 4.1697316, 4.1684718, 4.1674876, 4.1664643, 4.165874, 4.1652832, 4.1645746, 4.1641026, 4.1635513]",3171.047195503744
10,0.5,1,25,"[0.0, 32.49230427777019, 69.60574084065809, 107.75840027866809, 146.64380533441874, 187.37865280619974, 231.79234683969673, 282.3370194985471, 338.47333945028834, 395.86651200920915, 453.35231170138377, 508.38594025536554, 561.0641857360453, 613.6393732460467, 665.8866236326801, 719.3552175154089, 772.7545781129234, 824.9920496995087, 874.9100716451426, 921.7919781916571, 966.4856830337401, 1008.4120212408131, 1048.3727644199812, 1086.4475763436399, 1122.8730231943157, 1158.6703018798996, 1193.6423566183405, 1228.3767507734467, 1262.9024164915895, 1296.9195804306837, 1331.390886049088, 1366.168941576318, 1401.714000009515, 1438.059240297892, 1474.1083317074538, 1511.0198249239802, 1548.896439451203, 1587.1301950718887, 1625.4897916897507, 1664.2307552292982, 1702.7983676239128, 1740.0094163776757, 1776.9832522927245, 1812.6493874504613, 1846.8877378461998, 1880.1424016032015, 1912.1367708947505, 1943.564675191004, 1974.1214528025994, 1991.915868770955]","[4.1821318, 4.1776443, 4.174849, 4.172802, 4.1709127, 4.169692, 4.1684327, 4.1674485, 4.1664643, 4.1657948, 4.1651654, 4.1646142, 4.1639843, 4.1635904]",3168.34563198988
11,0.5,1,25,"[0.0, 33.81131561434307, 70.82081809376706, 108.7401454228874, 147.3608808378117, 188.19382374676172, 232.468762286808, 282.5896211821431, 339.2668444348701, 396.8965675521051, 453.07024904473303, 508.7341478847758, 561.1437558721238, 613.2805630633625, 666.2927341385471, 719.8322497293259, 773.5499437301564, 825.1107832324128, 874.5689091778204, 921.045965527848, 965.789762349023, 1007.7515781740785, 1047.6786671506425, 1085.3002449534492, 1122.1977196234832, 1157.5250681919638, 1192.9344727704417, 1227.181149337071, 1261.114027760934, 1296.2633829893214, 1330.6557323258544, 1365.5659560016925, 1400.93669117125, 1436.684316772105, 1473.0286667818855, 1510.3199878493965, 1547.4571859190535, 1586.3223457761699, 1624.6232928354948, 1663.388562784461, 1701.6318527519506, 1739.3783772339525, 1776.1367074840946, 1811.8165187052823, 1846.2852160471975, 1879.8700348604507, 1911.5053520498018, 1942.838896283562, 1973.5494591541787, 1990.7574956327321]","[4.1820135, 4.1776047, 4.1746917, 4.172684200000001, 4.1708341, 4.1694169, 4.168354, 4.167212, 4.1664248, 4.1655984, 4.1651654, 4.1645746, 4.164063, 4.1634727]",3165.574239731311
