Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 35.60301789063533, 73.67194606432133, 112.32559525971419, 152.40647982447786, 195.6700312787126, 243.34617758430818, 296.4156206691455, 352.52381789366984, 408.63419858181214, 463.06590483498303, 517.0717582566734, 569.741512951435, 623.5674484283968, 679.0246830357166, 734.4030017120774, 788.3006389849684, 840.9416332540357, 889.8303341654162, 938.2690809761457, 982.735965089599, 1025.0349227912723, 1065.9719409135546, 1103.8729443103985, 1140.9171067391794, 1176.532676703635, 1211.9714027791479, 1246.543153039472, 1280.366528142237, 1314.8640835128733, 1349.3489168331412, 1383.8820166806358, 1418.0967450258368, 1454.2564301935997, 1490.5799446180845, 1527.2038133994188, 1564.527334925572, 1602.077514405664, 1640.8416357455849, 1679.146829055058, 1717.572680493725, 1755.286635941731, 1792.550377519631, 1829.129254902159, 1864.382322417043, 1898.1652798523585, 1931.2543973181903, 1963.2620660483597, 1994.9988337375732, 2025.9610799464924]","[4.1818972, 4.17733, 4.1743379, 4.1721721, 4.1704006, 4.168983, 4.1678414, 4.1665812, 4.1656365, 4.1648488, 4.1641011, 4.1634707, 4.1627622, 4.1622896]",3176.980804840221
3,0.5,1,25,"[0.0, 23.137327367862383, 60.47628075962626, 99.23419154620973, 138.83688575153184, 181.54976897515502, 229.20655805487303, 282.5611246894445, 338.5333399917918, 394.83341294177734, 449.64499435362137, 502.57971007927273, 555.8710242055467, 609.7786020262351, 664.3120290274799, 720.069475160933, 773.5375806169461, 826.4741918502714, 876.6967118741575, 924.3932750381948, 969.1704181804073, 1011.2920036068165, 1051.913679888409, 1089.9757347498178, 1126.805714222264, 1162.766859297505, 1197.9700792354495, 1231.9770640163997, 1266.2586536960598, 1300.9469916207224, 1334.745153594324, 1369.550565784276, 1404.7428709959895, 1440.4453808321614, 1476.1523063411735, 1512.6950751106117, 1550.0571249605216, 1588.407726963671, 1626.458430577049, 1664.9381206367134, 1703.2541724014036, 1741.2327342441486, 1778.3608991231563, 1814.5265565864552, 1849.375537680421, 1884.1083773737491, 1916.8224086784207, 1948.5562468399498, 1979.9302124303013, 2010.7431817799193]","[4.1819367, 4.1773696000000005, 4.1746135, 4.1721721, 4.1706367, 4.168983, 4.167762799999999, 4.1666207, 4.1658335, 4.1648097, 4.1641402, 4.1634707, 4.1629987, 4.1623683]",3177.417494388291
4,0.5,1,25,"[0.0, 24.716679238832853, 62.12886268263344, 100.22957651828864, 139.68727182501362, 182.8327028586986, 230.13052086518422, 283.02665532371265, 338.2152872764918, 394.8473705314895, 449.77373001902214, 503.2711876434486, 556.2634743090669, 609.3102094786384, 665.1023889533217, 719.6991575437021, 773.9293815207488, 826.6354706011793, 876.883286915566, 924.2404756305982, 968.8535538305318, 1011.3353629882438, 1051.548333903627, 1090.3731786865224, 1126.8681851874137, 1163.0145360539075, 1197.650927482083, 1232.4415480757832, 1266.4592388742008, 1300.600786779763, 1334.9080707102503, 1369.466844572405, 1404.7927984131543, 1440.0338256796076, 1476.135413812342, 1512.7537028536926, 1550.190691074236, 1588.0022197831495, 1626.2527822913987, 1664.6366945567568, 1703.0339503621765, 1740.872161016249, 1777.9292714949363, 1814.5159961744978, 1849.6161811596946, 1883.5115838218464, 1916.318720520586, 1947.8936549667903, 1979.228579887538, 1996.4828756843383]","[4.1819763, 4.1774483, 4.1744561, 4.1722116, 4.170361, 4.1689043, 4.1676445, 4.1665812, 4.1656756, 4.1650066, 4.164022, 4.1633921, 4.1628804, 4.1623683]",3176.263278863391
5,0.5,1,25,"[0.0, 29.064814136701557, 66.55192724686594, 104.53547495323647, 143.56107440429395, 185.8564122823214, 233.8989355144974, 286.418541236747, 342.71932561915645, 398.8506012785079, 453.8737595698529, 508.02909681515047, 560.8784308528739, 614.338209910883, 669.0319925452197, 723.9941412130538, 778.2327698596412, 830.7897838032629, 880.6767006559407, 928.1455287238307, 973.2047427606549, 1015.09251402204, 1055.1272560031107, 1093.4766554171097, 1130.596540103998, 1166.328513953183, 1201.561432354087, 1235.8685849670678, 1269.5992745360054, 1303.8176076544903, 1338.2025519131873, 1373.1906527856966, 1408.1853672896696, 1443.6482190341803, 1479.5325138577161, 1516.42356154437, 1553.5157527037609, 1591.100229025317, 1629.4872140724017, 1668.3062002095198, 1706.3895318055884, 1744.7727690702573, 1781.553951280404, 1817.7584182070996, 1852.3964960828298, 1886.3091580145456, 1919.441809070086, 1950.9482394832703, 1982.2967987403522, 2008.9204825214306]","[4.181818499999999, 4.17733, 4.174259200000001, 4.1721330000000005, 4.1702037, 4.168786, 4.1675262, 4.1665421, 4.1654787, 4.164731, 4.1638255, 4.163274299999999, 4.1628017, 4.1620927000000005]",3174.8224911341717
6,0.5,1,25,"[0.0, 24.90105517103109, 61.51531272530195, 99.28351289264259, 138.82303769847425, 180.5641417495121, 228.29283022081069, 280.1229577336189, 336.9788904780963, 393.55571978318716, 448.1890674305053, 502.04720340844807, 554.5607281239966, 607.7121260688764, 662.7023620928771, 717.8842722234251, 771.8534179222809, 824.0031083069493, 874.318352295938, 921.5872094956569, 966.443288441036, 1008.6834809125296, 1048.9368637119253, 1086.8975702518703, 1123.9058044607352, 1159.6521038448764, 1194.2290034140292, 1229.1640411259561, 1263.140689749559, 1297.281118613138, 1331.7501021139951, 1365.7444931355014, 1400.909095672331, 1436.7916845448494, 1472.7671880151474, 1509.4581937800888, 1546.9433912947725, 1584.4674190677497, 1622.9311803754663, 1661.4449522104226, 1699.6949795580128, 1737.2786575218868, 1774.6412861438546, 1810.8214554289896, 1845.8695699793236, 1879.6914095522277, 1912.014742219989, 1943.9382171478944, 1975.095284750744, 1996.5452659459113]","[4.181818499999999, 4.1772513, 4.174259200000001, 4.1720543, 4.1702824, 4.16855, 4.1676049, 4.1663847, 4.1655183, 4.1648097, 4.1639433, 4.1633134, 4.1627231, 4.1622109]",3173.3179983151595
7,0.5,1,25,"[0.0, 28.922251601504456, 65.84006978192025, 103.18304436030292, 142.5754135076162, 184.69957729028317, 231.551073566985, 283.97586830833245, 340.2108056533373, 396.3665953337952, 451.6852123089875, 504.8907124809076, 557.3304071401398, 611.919238084178, 665.9155345012418, 720.3068367351409, 775.1154237884418, 826.9724869503102, 877.3648478700193, 924.366285097412, 969.4835813805789, 1011.3370458059678, 1051.0796516188716, 1090.168370513449, 1127.1970206583499, 1162.5138134371057, 1197.3371230066493, 1232.1513271046258, 1266.04688436806, 1300.3491847874682, 1334.5903263847292, 1369.1632205832782, 1404.1861939275268, 1439.7115699775015, 1476.0464997879187, 1512.5508974667773, 1549.8027227696637, 1587.5353587768454, 1625.6744187873526, 1664.4488878763475, 1702.6510029784715, 1740.3385483995278, 1777.4503545019359, 1813.8792315606659, 1848.2758831045041, 1882.074735954954, 1914.8232924987035, 1946.5611581259398, 1977.7876209889575, 1995.7729640084474]","[4.1817794, 4.1772122000000005, 4.174377, 4.1722116, 4.1704006, 4.1688652, 4.1674871, 4.1666207, 4.1656365, 4.1647701, 4.1641011, 4.1634707, 4.1626835, 4.1622896]",3171.46875622545
8,0.5,1,25,"[0.0, 30.35171519739646, 66.76928787313756, 104.05620708907514, 143.36306008974913, 185.47386331820195, 232.47393524184082, 283.93725884035683, 340.08251122599694, 396.15693368146975, 452.0769993733517, 505.2673771239159, 558.5927669880919, 610.9398764220482, 666.2630276509046, 720.5093128394938, 775.3528078412569, 827.166285104636, 877.5407695851011, 924.9230818614362, 969.3880579269019, 1011.9022734708194, 1051.635208600313, 1090.0148124928699, 1127.1486577793085, 1162.405772223183, 1198.0494917267085, 1232.1678378466113, 1265.987278959803, 1299.6389154966344, 1334.6366971455834, 1369.1882581150817, 1403.8849156424694, 1439.622064140509, 1475.2460478509195, 1512.333374965082, 1549.2874492174, 1587.4810871269642, 1625.7301681290865, 1664.2464748401446, 1702.3614484430962, 1740.5183980837612, 1777.1055496032975, 1813.3227487632419, 1848.209219373695, 1881.8115966932294, 1914.419171826594, 1945.8581845986034, 1977.2183686113306, 1995.7154298600256]","[4.1816611, 4.1771331, 4.174259200000001, 4.171975600000001, 4.170125, 4.168668299999999, 4.1673689, 4.1663847, 4.1655183, 4.1646128, 4.1638255, 4.1633134, 4.1626439, 4.1622505]",3168.641950304092
9,0.5,1,25,"[0.0, 34.36657573713666, 71.31479414357165, 108.4898748333847, 147.0805509077208, 188.86344977027426, 235.46062803339663, 287.23040889022144, 343.4975483717989, 400.75049406804516, 455.9269056490967, 509.15719134150555, 561.7730669834252, 614.8798143041518, 669.788351884649, 724.4127723029778, 778.1759596979407, 831.0605313835717, 880.7116723089428, 928.6801645762214, 972.9748260740362, 1015.126728599213, 1054.7381529764546, 1092.9700565944675, 1130.0364362270734, 1165.8238340393543, 1200.6245198730087, 1235.0349330066192, 1269.4451916519683, 1303.2040821698247, 1337.7033020330687, 1372.0512448716265, 1407.1584197318155, 1442.251474675878, 1478.5255341106058, 1514.8577595189297, 1552.4354277489088, 1589.7343093200245, 1628.6285266811915, 1666.8779096168937, 1705.0286717091649, 1742.979367193826, 1779.4257274603337, 1816.088562399124, 1850.6189419876127, 1883.9632995401635, 1916.7699002753848, 1948.69612778374, 1979.4441522210363, 2009.2045697285293]","[4.181582499999999, 4.1772122000000005, 4.1741409, 4.171936, 4.1701641, 4.168668299999999, 4.167408, 4.1663055, 4.1652822, 4.1645341, 4.1638646, 4.1634316, 4.1626439, 4.1619749]",3165.981720975885
10,0.5,1,25,"[0.0, 34.82504795051568, 70.95888753859236, 108.59903421657253, 147.11881492234107, 189.10563978350314, 234.9795203990838, 287.7366215434142, 343.6038692509739, 399.7534941384824, 455.5545446488365, 508.6997140593648, 561.2454740721059, 614.0992673434871, 668.5796637617157, 723.4988365189902, 777.2366725462459, 830.4206082370968, 879.9860287110453, 927.304967253858, 971.5913930877698, 1013.5929581052642, 1053.9291450022306, 1091.7375228646854, 1128.4554174626312, 1164.874858666129, 1199.4471243010944, 1233.5287704492594, 1268.0608426914712, 1301.9297195854544, 1336.3559734556013, 1370.2504639948174, 1405.618656546609, 1441.018353757231, 1477.0377763247393, 1513.9125599815789, 1550.5040023069223, 1588.5958584151633, 1626.7676510970994, 1665.120924503551, 1703.5215316669544, 1741.3620872916483, 1777.8794370176154, 1814.182765220534, 1848.8879944848106, 1882.5456962200753, 1915.3239996686023, 1946.771784550058, 1977.8415567995519, 1995.5686702826595]","[4.1817007, 4.177094, 4.1740227, 4.1718965, 4.1700854, 4.168471299999999, 4.1672902, 4.1661482, 4.1653214, 4.1644158, 4.163589, 4.1631951, 4.1625261, 4.1620536]",3163.745970574269
11,0.5,1,25,"[0.0, 21.95093641381004, 58.66320943647224, 95.89353578073485, 134.53818310002794, 175.74924336160166, 222.10239408853238, 273.9914800306401, 330.0281539883795, 385.9968098048049, 442.1318166391741, 495.5231508183174, 547.724532405563, 600.6607204598022, 654.2035436746426, 709.9035715045575, 762.8673869109659, 816.2556231056685, 865.873615669221, 913.0875193684967, 957.6112799623168, 999.7969257017032, 1039.8328600970515, 1078.0663968277581, 1114.6805041608106, 1150.2016102079708, 1185.128827345132, 1219.3224175657301, 1253.5291930830908, 1287.5703137950916, 1321.7477158808076, 1356.3056597439124, 1390.541552949896, 1426.7766693737829, 1462.3137871417146, 1499.230509712914, 1536.3022179087102, 1573.7738526274718, 1612.3560079376452, 1650.6642551685288, 1689.4600242105992, 1726.7427356703186, 1764.1480517951106, 1800.074862838563, 1835.1116944330413, 1868.7656718186165, 1900.8281288377063, 1932.523042458767, 1963.4020092590988, 1980.377041275093]","[4.1816611, 4.177094, 4.1741409, 4.1718178, 4.1700854, 4.16855, 4.1673689, 4.1663055, 4.1652822, 4.1645341, 4.1637464, 4.1632347, 4.1625652, 4.1620927000000005]",3161.488910240614
