Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 21.4803860194952, 57.4785991533862, 95.47523958657484, 135.42430264313793, 178.73145754700874, 228.83636429908142, 285.0951875427644, 343.23951408518656, 403.249742383337, 461.0264575726492, 516.5720129258075, 570.5888946550303, 622.8496852619778, 674.5894276882, 726.3585313195308, 776.7271107352769, 825.1735381056703, 870.3235723699554, 913.5913767587494, 954.155581435981, 993.4874879975018, 1031.1480922676078, 1068.0323935706824, 1103.9521717296977, 1140.0296701168418, 1176.0243599067694, 1211.504429178875, 1248.0011322883356, 1284.7524402288534, 1322.07798719487, 1359.792938079881, 1399.113477578745, 1438.4916290018314, 1478.8432404561172, 1519.5743641115655, 1561.028934288608, 1601.9223021304529, 1642.6603632562123, 1681.7748391247019, 1719.210208391739, 1756.4023427478528, 1791.0079122791317, 1824.1362326577737, 1856.8397388971016, 1887.857942153374, 1918.7322574304358, 1949.0292389142232, 1979.407379255245, 2000.219121548937]","[4.1862659, 4.1831551, 4.180792299999999, 4.1794534, 4.178154, 4.1769724, 4.1762242, 4.1753578000000005, 4.1748457000000005, 4.1742554, 4.1738219, 4.173192, 4.1729951000000005, 4.1725621]",3294.893546900364
3,0.5,1,45,"[0.0, 30.514532791851366, 66.31244392190183, 104.3518021155927, 144.21904494853152, 187.19797464964506, 236.24537880156095, 292.47786312252754, 351.24029491063914, 410.67607243709995, 468.30272791133393, 524.4591175646044, 578.5240993709676, 630.634498600109, 682.3908834416959, 733.5553058718347, 784.5972489690103, 831.7473687979088, 877.324849155453, 920.5190810185279, 960.6373682742312, 1000.2607037047464, 1037.6998742108594, 1074.6724043004535, 1110.7570573311025, 1146.7791674659325, 1181.8801877616665, 1218.264678701867, 1254.273242788673, 1291.0782760944617, 1328.5827287169611, 1366.416735317087, 1405.3582821212567, 1444.8360149275297, 1484.5928167755853, 1525.7608006655062, 1567.548057265635, 1608.2862795715243, 1648.9619896151937, 1688.1971899674202, 1726.2248541754618, 1762.1251568170685, 1797.3431018434433, 1830.6398748469567, 1862.7561025452194, 1894.0263783935236, 1924.7773769301232, 1955.0747882612802, 1985.4553155971992, 2014.8468431979015]","[4.186108600000001, 4.182919, 4.180792299999999, 4.1791778, 4.1780753, 4.177012, 4.1761456, 4.1753578000000005, 4.1746492, 4.1741371, 4.1737041, 4.1731133, 4.172798200000001, 4.1724043]",3290.52291063029
4,0.5,1,45,"[0.0, 33.470342296780245, 68.87054117415573, 106.78367127396939, 146.71802738941187, 189.5854353101762, 238.75014599546307, 294.9446561588936, 353.61542960152246, 412.4225193672132, 470.29384750795975, 526.4299605216077, 579.8631787589666, 632.0164842478737, 684.4150291684609, 735.3924713649931, 784.8497897358768, 833.4061426801752, 878.6984151182248, 921.4086934423076, 962.0327795396975, 1001.0253138863377, 1038.4351965087471, 1075.2587569659208, 1111.2427074907825, 1146.774187850148, 1182.6949811580223, 1218.471146754577, 1255.0352816551438, 1291.2137437990827, 1328.943671402326, 1367.1384746116694, 1405.6102784710424, 1445.12282339402, 1485.294889776439, 1526.6715596970116, 1567.6496188989486, 1609.051207030947, 1649.7214097991905, 1689.2045872141166, 1726.1683755089166, 1762.8177835858019, 1797.2761966774442, 1830.9085365123801, 1862.8018721873368, 1894.2436924446324, 1924.894176208133, 1955.1978215998392, 1985.411164320074, 2013.583645223659]","[4.186148200000001, 4.183116, 4.1809497, 4.179296, 4.1779962, 4.1770511, 4.1762638, 4.1753974000000005, 4.174767, 4.1740975, 4.173782800000001, 4.1732311, 4.1728768, 4.1726408]",3286.4264442915864
5,0.5,1,45,"[0.0, 26.736107354019396, 62.28883410311823, 99.76004137917175, 139.78481374533806, 182.54572043663336, 231.5167837706415, 286.86458934539735, 345.8024104678408, 405.1051754190722, 463.28815675584644, 518.6483230851424, 572.5353182736945, 625.3008781866989, 675.9570287957259, 727.6283613160841, 777.2446397985758, 824.6560778926927, 870.1420596748507, 912.5599091427413, 953.659709039849, 992.5898036990426, 1030.0032728388546, 1066.2917770598633, 1102.3385968179964, 1138.1685629879535, 1173.9071803728207, 1209.1687421458146, 1246.1066604302937, 1282.290706084144, 1320.038657042615, 1357.6586765436623, 1396.570499630458, 1436.1197505953278, 1476.2935078829705, 1517.7069990443479, 1559.1558496711664, 1599.9932075510906, 1640.777575895182, 1680.114890416326, 1717.4021808219613, 1753.9192880675073, 1788.5405559132919, 1822.1690297321343, 1854.1717611108138, 1885.1687674843938, 1915.8658644407324, 1945.8374938592801, 1976.2326895765855, 1999.3772402345094]","[4.1860299, 4.1829977, 4.1805954, 4.1790991, 4.1779962, 4.176815, 4.1758699, 4.1751218, 4.174688300000001, 4.1741767, 4.1735072, 4.173192, 4.1728377, 4.1723652]",3282.084256828885
6,0.5,1,45,"[0.0, 25.19502445456135, 61.11454086893207, 98.26790136524914, 137.95688358906466, 180.93583913835994, 229.78167456574613, 284.8568899567631, 343.5899140035468, 402.9305825005589, 460.6060527635906, 516.3017367600875, 570.3626863397736, 622.3837846270409, 673.1390802487357, 724.2612972623887, 774.0097389291351, 821.9823500787303, 867.1630184410268, 909.7196640835595, 950.0094554097938, 988.7277810454467, 1026.5817337835138, 1062.8989388448827, 1099.0909915592565, 1134.529367803008, 1170.8287502554153, 1206.172660091302, 1242.1477738645526, 1279.504924742505, 1316.3960588375317, 1353.9096865551865, 1392.9413361973534, 1432.6391021330028, 1472.5977866395715, 1513.864447433919, 1555.2640768648325, 1596.218069040343, 1636.4150512477072, 1676.1383468791369, 1713.8642951921024, 1750.4372918321087, 1784.6017631117647, 1817.8418801468497, 1850.2637851753925, 1881.4361051441483, 1912.0512010718871, 1942.0761027131316, 1972.1892956578463, 1998.42828925408]","[4.1859903, 4.182839899999999, 4.180989299999999, 4.1792564, 4.1779571, 4.1769724, 4.1761456, 4.1753974000000005, 4.174767, 4.1740584, 4.1737041, 4.1733103, 4.1729555, 4.1725621]",3277.407181434325
7,0.5,1,45,"[0.0, 34.130628087741684, 70.1687756290163, 107.15685862703594, 146.47100623680183, 189.00222204016097, 238.19249220389543, 292.88962510858187, 351.2765875098394, 410.59340352732113, 469.2363336085763, 524.2831896535605, 578.288183263969, 629.9478550790692, 681.0654019788568, 731.3300806473425, 781.9279304277778, 829.1847281401059, 874.0205329972852, 917.1413570272424, 957.2298964471005, 996.2678580222156, 1033.9680827776724, 1070.190019303524, 1106.2314345525915, 1141.6987636498056, 1177.283295548053, 1213.3132069848452, 1249.3048172695449, 1286.2179533060603, 1323.2443147652539, 1360.762140782031, 1399.6981626161319, 1439.0423634648796, 1479.5109252911093, 1520.537589112203, 1561.68275017848, 1603.3043524435411, 1643.7748192425047, 1682.592948743023, 1720.6572244042586, 1756.9318732845982, 1791.0587261019377, 1824.5251372677158, 1856.6310490460223, 1888.0368229406472, 1918.7388714735494, 1948.4939400137514, 1978.6005862051466, 1999.4526117197001]","[4.186069, 4.1828794, 4.1806741, 4.1791778, 4.1779175, 4.1770906000000005, 4.176106, 4.175318700000001, 4.1748457000000005, 4.1742554, 4.173782800000001, 4.1733494, 4.1729164, 4.1724043]",3273.07035933241
8,0.5,1,45,"[0.0, 29.10149036580856, 64.96180463945973, 101.71446237148587, 140.84970277852472, 183.8260278569113, 231.57721810981548, 286.5327928085403, 344.769348771742, 403.93024803173194, 462.1777646727983, 517.9930841794389, 571.8615747502145, 622.9208709780576, 674.4631138140633, 724.7793953758219, 774.5764335943404, 822.8115869125938, 867.3425977377042, 909.8446579693832, 950.5811568980566, 988.7730117468152, 1026.4800504422822, 1063.1731476429688, 1098.736979223772, 1134.3430785863197, 1170.0044177986233, 1205.5422473695749, 1242.0069531803722, 1278.124514626358, 1315.6846904952656, 1353.3108916695865, 1392.6001134096098, 1431.5900424224214, 1472.3026228349227, 1512.951003920885, 1554.0880100391742, 1595.3864325897694, 1635.4275269162322, 1675.216738810448, 1712.917624226945, 1749.2810229965653, 1783.8656915500392, 1817.1160021078026, 1848.8545576808165, 1880.1893460477295, 1910.6925661846312, 1940.7610986079271, 1970.8474530082171, 1998.2458835841867]","[4.186069, 4.1829581, 4.180871, 4.1792173, 4.178035700000001, 4.176893700000001, 4.1761456, 4.1754365, 4.174727900000001, 4.1742158, 4.1737041, 4.173389, 4.1729164, 4.172483000000001]",3268.874394592287
9,0.5,1,45,"[0.0, 25.331979373433455, 60.70354679514537, 98.04104615447068, 137.1316464405495, 179.76529382617287, 227.35811230909178, 281.8804764581507, 340.72262096031193, 399.60980096692504, 457.69791608598314, 513.3079292028891, 566.7076265840584, 619.0372874871708, 669.8669392445685, 720.8651904796949, 769.7575799767259, 817.8488035516017, 862.5504215656468, 904.9078635043137, 944.8107483123855, 983.6395148971238, 1020.9718233185685, 1057.2932559989267, 1093.0788205956933, 1128.7183253630797, 1164.406056481951, 1200.4125115986249, 1235.5316756255852, 1272.6626803232198, 1309.5756584582282, 1347.5919017104875, 1386.0937775752059, 1425.7655450662783, 1466.327229728226, 1507.194388812522, 1548.3401651288618, 1589.9813388168714, 1630.051724455493, 1669.404930273437, 1707.3473074022077, 1743.7384142004048, 1777.9186590007348, 1811.1382056928182, 1843.1521478625164, 1874.4338535105294, 1904.9961685588255, 1934.8796781865617, 1964.871352093061, 1985.4251075904663]","[4.1859117, 4.1827612, 4.1806741, 4.1789808, 4.1778388, 4.176815, 4.175909, 4.1752396, 4.1746097, 4.1740584, 4.1735072, 4.173152399999999, 4.1726799, 4.1724043]",3264.5235678043628
10,0.5,1,45,"[0.0, 21.87362146035639, 57.999178191766646, 94.74792581141912, 134.25919165118853, 175.9565470079084, 224.01911360722863, 278.6444622493477, 337.0439787255765, 396.8375696724961, 454.13489270954096, 509.64327975924584, 563.3437315963165, 614.6264724533523, 665.837704772187, 716.1100070625557, 765.4656834347841, 813.0453037186387, 857.7608560764111, 900.2060109006461, 940.1903712670025, 979.0577194871541, 1016.2598182960542, 1052.8519350922384, 1088.185830885661, 1123.9234053906498, 1159.419733807367, 1195.3096323705095, 1231.3622556148614, 1267.418848298398, 1304.5397098411413, 1342.9536785689234, 1381.1214887492515, 1420.5924507260577, 1460.8042696135599, 1502.1522592959886, 1543.2436456609812, 1584.3455685950062, 1624.9385395905224, 1664.2799816874694, 1702.1557303577188, 1738.3585611112912, 1772.6346199883478, 1805.8725004688085, 1837.6322766741478, 1869.0167854758324, 1899.4779434098782, 1929.5984876785642, 1959.5320249803813, 1984.5035643516685]","[4.185833000000001, 4.1827612, 4.1807137, 4.179138200000001, 4.1779175, 4.1768541, 4.175948600000001, 4.1752396, 4.174688300000001, 4.1739402000000005, 4.1735463, 4.1732311, 4.172798200000001, 4.172483000000001]",3261.221588217094
11,0.5,1,45,"[0.0, 32.244263757623, 67.83438109654458, 104.79489306798564, 144.1228417381858, 186.29549968678657, 233.29567692242756, 288.29157199017266, 346.77274491824073, 405.4265370581526, 463.2386635323295, 518.8959691278611, 572.3698798381489, 623.9549789748738, 674.915039550163, 724.8020012348123, 773.8155234091263, 822.1827229127574, 865.7036297010676, 908.486708639506, 948.817416789041, 987.7437492452783, 1024.4738215346524, 1060.8838410913381, 1096.663771690562, 1132.2621636203976, 1167.9706842707715, 1203.415883833853, 1239.2421293454245, 1275.8585936139943, 1313.2834283021434, 1351.083369388049, 1389.3663304981442, 1429.361937006127, 1469.4365902944792, 1510.408865902572, 1551.536468669306, 1592.9359275873549, 1633.2751220314758, 1672.4538591624541, 1710.0823984934154, 1746.2606027944116, 1780.6111809955205, 1814.2586452209516, 1846.035149542463, 1877.1134422597006, 1907.6158205693, 1937.8124310334788, 1967.3989032691552, 1984.0630627784562]","[4.185872600000001, 4.1828008, 4.180635, 4.179296, 4.1779962, 4.176815, 4.1760669, 4.175318700000001, 4.1746492, 4.1740975, 4.1735859, 4.173192, 4.172798200000001, 4.1725225]",3256.9513905341228
