Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 28.162531932475076, 64.82618162703602, 103.15826552918406, 143.03601975890615, 186.9186416527566, 238.4869477064102, 294.7455742616604, 354.2558234584609, 413.767267120513, 471.4133059682774, 528.1617400069731, 582.1210461746825, 635.4040631401604, 687.6791741713171, 739.5691000990364, 790.6378414917986, 839.3797681288904, 885.4104685546754, 928.4130418628683, 969.4762817805265, 1009.2369894425894, 1046.9917754391367, 1083.9876277964804, 1120.4864129278324, 1156.2284820543434, 1191.7866601602166, 1227.9231903499492, 1264.7051238537074, 1300.8519971299668, 1338.2443650393332, 1376.924938205162, 1415.48818929768, 1455.0927318729687, 1494.9968607706173, 1536.0613339184965, 1576.7746870444034, 1617.816242100601, 1658.5656997403303, 1697.3266192059405, 1735.237632599812, 1771.4168958864484, 1806.3967294686754, 1839.735767282517, 1871.7077112081174, 1903.1099896532824, 1933.966422470125, 1963.941693090348, 1994.6635536053732, 2015.6819049475102]","[4.1862092, 4.183177, 4.1810508, 4.179318, 4.1779003, 4.1769161, 4.1760497, 4.1753407, 4.1747108, 4.1742382000000005, 4.173568700000001, 4.1731753, 4.172663200000001, 4.1723089]",3287.276434691029
3,0.5,1,45,"[0.0, 30.988687458620234, 66.72511650047636, 104.51732571569323, 145.3166885229931, 188.71242411303683, 239.15374614980476, 295.512174827511, 354.86819863935966, 414.2803212048932, 473.38882418362414, 529.0267924156085, 582.7484817036425, 635.5604826503861, 688.631365457139, 740.7375858118612, 791.485649562353, 839.8057970864425, 885.9872763602918, 928.9425092484914, 969.7932765669668, 1009.3828390054061, 1047.2804714617705, 1083.9671569730226, 1120.0562357272029, 1156.1516153297111, 1191.5213016924818, 1227.757559686793, 1264.515916022812, 1300.9022824145065, 1338.38664442494, 1376.376035903047, 1415.2286372813603, 1454.6326652092685, 1495.1158656529524, 1536.247853002773, 1577.0388461921684, 1617.831767327611, 1658.199209315772, 1697.2467491882267, 1735.10812472414, 1771.4323052200025, 1805.6436613616147, 1839.0990562127395, 1871.2601594019511, 1902.8341332515229, 1933.5326539793941, 1963.857383096983, 1994.1796200369126, 2016.1525786526831]","[4.1862879, 4.183177, 4.1810899, 4.179318, 4.1782155, 4.177230799999999, 4.176364899999999, 4.1755376, 4.1749473, 4.174396, 4.1738052, 4.1734509, 4.1731358, 4.1727028]",3283.560942115209
4,0.5,1,45,"[0.0, 26.743225490186433, 62.470555584472095, 100.77673612117326, 140.86357912383255, 184.75607749268102, 235.08432832543235, 290.94453821401737, 350.47252833156983, 409.6400884048144, 468.09182139999893, 524.204180673988, 578.1955068292464, 631.3497433931234, 684.0641821803983, 735.4530482389907, 785.7053845316182, 834.8804193463995, 879.9293996102688, 923.3108902572833, 963.8440892597614, 1003.4308429746231, 1041.1587214383705, 1078.0021075378022, 1114.0273478719039, 1150.1740603967476, 1185.5793592563532, 1221.7985912876234, 1258.3138615366865, 1295.0023462415325, 1332.2285737947698, 1370.1375332554196, 1409.0170664426828, 1448.3263434001192, 1488.8166398642106, 1529.7895636167873, 1571.215954147738, 1611.7348944578875, 1652.3576525646558, 1690.877703613357, 1728.9135024900706, 1765.1656088194063, 1799.4250669092357, 1833.2576205051741, 1865.1287307364228, 1896.223745274524, 1926.9173755827628, 1957.157627972189, 1987.489526365452, 2014.9716296852616]","[4.186327, 4.1832161, 4.1811686, 4.1796331, 4.1782546, 4.1773095, 4.176404, 4.1758924, 4.1751442, 4.1744747, 4.1740413, 4.1736083, 4.1732931, 4.1728997]",3279.613454623207
5,0.5,1,45,"[0.0, 35.10826010132939, 70.87230538677545, 108.90639185216082, 149.16669697883276, 192.321360406194, 242.0632273052512, 298.4259031064064, 357.5890934877658, 416.6177265960466, 474.7430261538202, 531.1411405124406, 584.1960025665089, 638.1740542166283, 690.4437338196506, 742.3657373262367, 792.8147422659274, 840.86211784945, 886.9860034865617, 930.1819142984834, 970.517908207732, 1009.5490286789818, 1047.1271392936171, 1084.5080229112953, 1120.2819951273195, 1156.3174535811336, 1191.931934317073, 1227.8744343384449, 1263.8180951425504, 1301.3230912195438, 1337.9850962757434, 1375.9191814819026, 1414.8706707045092, 1454.5344732783994, 1494.450079243101, 1535.2534796369316, 1576.4656967055105, 1617.8694633566404, 1657.8297230104656, 1696.8774529988593, 1734.7769907927247, 1771.0356188059402, 1805.7368233768027, 1839.1656882291525, 1870.775976114761, 1901.9659251437904, 1932.8679537182154, 1963.117701466116, 1993.2621779095164, 2015.1866313039811]","[4.1864057, 4.183295200000001, 4.1810112, 4.1795936000000005, 4.1783338, 4.1773095, 4.176404, 4.1755376, 4.1750259, 4.174396, 4.1738443, 4.17349, 4.1731753, 4.1727815]",3275.531598972165
6,0.5,1,45,"[0.0, 32.165964964485056, 67.69090552514649, 105.2269448616081, 145.04294245144456, 188.85373297568742, 238.2726583311503, 293.9331982893269, 353.0193954331297, 413.11229724567636, 471.1999224945688, 526.3856542548718, 581.3043780678546, 633.7624606892056, 686.2891640781144, 737.9964960685405, 788.183120180736, 835.8395375647568, 881.8685451319465, 924.742721255731, 965.7749194953441, 1004.620957223637, 1042.627758910371, 1078.8914377498763, 1114.8999837963838, 1151.4090228928026, 1186.6666143673515, 1222.5121467146441, 1258.7652838383306, 1295.822877517916, 1332.563726870856, 1370.6530336624164, 1409.6185139136496, 1448.988481741911, 1489.1071687602994, 1530.1987186435758, 1571.3353980509846, 1612.0464189649638, 1652.1195238292598, 1691.1325910705204, 1729.482936626859, 1765.7799327882262, 1800.1321186724067, 1833.5730764550285, 1865.2348739361378, 1896.4159772000116, 1927.0854989636014, 1957.366320795867, 1987.4417731434678, 2013.8012708714464]","[4.1864057, 4.1830983, 4.1810899, 4.1795149, 4.178175899999999, 4.177270399999999, 4.176364899999999, 4.1757345, 4.1749077, 4.1741991, 4.1738443, 4.1734114, 4.1730571, 4.1728206]",3270.496422570667
7,0.5,1,45,"[0.0, 25.828428751420233, 61.56190537412658, 99.15332581242069, 139.44149241862385, 182.05681253493094, 231.55733798987853, 287.5930806336727, 346.2235780430093, 405.4376508625372, 463.3016142338679, 519.6321059727488, 573.6846728697496, 626.499304658196, 678.7581569278036, 730.6775789068085, 779.7760660588804, 828.1074827668253, 874.7069318277577, 917.1595766944922, 957.0053162271731, 996.5132047055986, 1034.4432776935719, 1070.9786303645337, 1107.1127166668175, 1142.9827168394454, 1179.1772435105263, 1214.5703396061463, 1250.4263915862052, 1287.3997444437862, 1324.2508813611153, 1362.1760890713308, 1400.8721987781228, 1441.0416112249331, 1480.8832346597515, 1522.0646110892926, 1562.9553300950306, 1603.8880581896387, 1644.146579079028, 1683.7101707132006, 1720.7715499001624, 1757.4884108804772, 1791.3849726413955, 1824.8399473169925, 1856.899335460902, 1888.2064391445956, 1918.8066622795654, 1948.8228424330814, 1978.9752535295634, 2000.4137757350663]","[4.186327, 4.183177, 4.1809716, 4.1793966000000005, 4.178175899999999, 4.1771522, 4.176404, 4.1756167, 4.175065, 4.1744747, 4.1738839, 4.173568700000001, 4.1730962, 4.1728206]",3266.625956924374
8,0.5,1,45,"[0.0, 23.852314005230937, 59.970649021519876, 97.66649078057537, 137.08315668687408, 180.10786336595731, 229.5450108920686, 285.2695530390803, 343.5559429288079, 403.3199289114789, 460.7490219843504, 516.904086520471, 570.9465786055097, 622.9930292947698, 675.6968821989409, 727.0624480357882, 777.5844654360943, 825.5616333690372, 871.32350124173, 913.7445108177889, 954.4169324498874, 993.2434592697206, 1031.2200629773702, 1067.6137886210904, 1103.5578365446509, 1139.1311217577304, 1174.8673906468202, 1210.5776368314387, 1247.0885859484483, 1283.109351960983, 1320.553932028582, 1358.6696124670393, 1396.869504953063, 1436.3607627906222, 1477.2084222229446, 1517.9071415006883, 1559.5904736056177, 1599.8626080023691, 1639.992165164253, 1679.05891651518, 1717.1388884080538, 1753.3413432015868, 1788.0241854788787, 1821.6438233561043, 1853.1040251592458, 1884.2095705207648, 1914.781058808724, 1944.6292865761116, 1974.9032647564413, 1999.6543662755657]","[4.1862879, 4.1832557, 4.1810899, 4.1793966000000005, 4.177979, 4.1771917, 4.1762466, 4.1755772, 4.1749077, 4.174396, 4.1737266, 4.173568700000001, 4.1730175, 4.1727028]",3262.421664642335
9,0.5,1,45,"[0.0, 34.787041914460815, 70.93294194939278, 107.78595442643257, 147.34138949700628, 190.78387665767195, 239.15114307372698, 295.46901372495154, 354.06792792134274, 412.77392991233614, 470.9073226613847, 527.2644368380678, 580.8161365803286, 633.3326304267181, 684.8304027743799, 737.4017361043701, 787.4197596999719, 834.1773072147581, 879.9767402124118, 922.6218517478827, 963.0707225703383, 1002.4599715980668, 1040.0690417218639, 1076.5535952132282, 1112.558853388307, 1148.5505772413803, 1183.7673603826242, 1219.5735150953155, 1255.5227577565138, 1292.5236924830597, 1329.0931605579021, 1367.499114305093, 1406.2539678065805, 1445.5712718495429, 1485.400495729441, 1526.3638431697022, 1567.9387681941143, 1608.5108532997137, 1649.3647676521969, 1688.0785082253246, 1725.8274590969263, 1762.329199828031, 1796.1323287973846, 1829.6694310069888, 1861.4886353121115, 1892.7911684569044, 1923.3247579189856, 1953.4885932459015, 1983.5351401969883, 2013.703023646985]","[4.1862092, 4.1830587, 4.1808538, 4.1792393, 4.178018600000001, 4.176994799999999, 4.176364899999999, 4.1753802, 4.174829, 4.1743565, 4.1738443, 4.1733718, 4.1730571, 4.1727028]",3258.18064206326
10,0.5,1,45,"[0.0, 31.522131279710607, 66.56092053979751, 104.4411861685901, 143.33484923763285, 186.71228900811445, 235.07536000926234, 290.3087552216358, 349.25625365125927, 407.96252822550446, 466.8491667871748, 522.45482863065, 576.2886713376228, 628.8185915183186, 681.0800893135435, 732.0935869622327, 782.0038247501535, 830.6039707135334, 874.8329047740273, 918.2587404508184, 958.1107622091193, 997.0923222260279, 1034.5274682594113, 1071.278856583484, 1106.81202423289, 1142.6293864621257, 1178.4643002979642, 1214.1706963538081, 1250.102676918434, 1286.9488420684465, 1324.0306818298686, 1361.3932718395636, 1400.3400897016782, 1439.9151911733652, 1480.0866789081424, 1520.9062437435869, 1562.0824669527956, 1603.1672155096076, 1643.3975023980538, 1682.704732919964, 1719.7975364938507, 1756.2405435712471, 1790.923349255806, 1823.5578828481207, 1855.9448837085852, 1887.0500583008056, 1917.583261998156, 1947.5392553000474, 1977.497003712203, 1999.7210211796064]","[4.186051399999999, 4.1829014, 4.1807752, 4.179318, 4.178018600000001, 4.176994799999999, 4.1761284, 4.1753407, 4.1748686, 4.1741991, 4.1736479, 4.1732931, 4.1729388, 4.172545]",3254.9960159242028
11,0.5,1,45,"[0.0, 28.494235211987643, 64.17213422970212, 101.19625705843964, 140.48878818755009, 183.1685061587565, 231.42821591600614, 286.62609517033286, 345.4693317235069, 405.3070929766559, 462.54534597559996, 518.3083346950027, 572.5113819310791, 624.8678209638642, 676.2264649702615, 727.5344160500008, 777.6543268149053, 824.8212142598807, 870.397971654374, 912.7829030510588, 953.2977062208004, 992.3502361344729, 1029.932473163713, 1066.0020269032975, 1101.9310775784575, 1137.558813187606, 1173.2343540763895, 1208.6902402820988, 1245.028543566324, 1281.6502745409223, 1318.3145576349616, 1356.6492128215673, 1395.0228207794942, 1434.2505851665549, 1474.9806928443895, 1515.7944903834687, 1557.1469766591226, 1597.869714841198, 1637.998046043661, 1677.3077360697994, 1715.019434154689, 1750.9771443429977, 1785.4723470564086, 1818.9245824349323, 1850.4961354422162, 1881.4033785228148, 1911.783859149145, 1942.0270649161548, 1971.7118808082996, 1997.672267123412]","[4.186051399999999, 4.1829801, 4.1808143, 4.1794753, 4.1782546, 4.1770339, 4.1762071, 4.1754589, 4.174829, 4.1742778, 4.1738052, 4.1733327000000005, 4.1730175, 4.1727419]",3250.821744415688
