Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 30.899366114030784, 68.81751108272738, 107.28694163044554, 147.77759804737036, 192.60046052906296, 243.65609668440356, 299.94146111556574, 357.1183995425703, 412.9503085080803, 467.0448750553926, 520.6646361784847, 574.3820157554679, 629.8113928442915, 687.5566809415379, 745.0847187060249, 801.1644138421091, 854.5597359083213, 905.2855761850608, 953.0531723102581, 998.1413390987143, 1040.7450682214271, 1080.9432638087053, 1119.7380920649878, 1156.8576563747836, 1193.0079919336356, 1228.100768174234, 1262.4088412119786, 1297.0534877729763, 1331.2010676009634, 1365.6347922838636, 1400.2311972524121, 1435.2273096447561, 1470.7485897860206, 1506.7629123663569, 1543.450014496388, 1580.9217463640819, 1618.3044098260364, 1656.3185265136606, 1695.1874090795698, 1733.7013143037182, 1771.6015977972213, 1809.0238929381765, 1845.0018152965483, 1880.2898985931795, 1913.923682751177, 1947.0634277192946, 1979.0760238563355, 2011.1956123348502, 2037.3751404612228]","[4.1815233, 4.176798799999999, 4.1738062000000005, 4.1714439, 4.169672, 4.1682153, 4.166797600000001, 4.1657739000000005, 4.1648288, 4.1640019, 4.1633329, 4.1626635, 4.161994, 4.1615214]",3230.9240349183474
3,0.5,1,25,"[0.0, 29.509495242554635, 67.61572087792132, 106.27245844723177, 146.4351051900078, 190.92845936005392, 242.00825028864926, 298.12132510657307, 355.5262404724406, 410.8721618632818, 465.94220579396324, 519.0259118003305, 573.0907645780236, 627.8998553529599, 685.5848781021824, 743.2638458325492, 798.8494641585925, 852.7411957062083, 903.4101463708504, 951.4151118021992, 996.4247551549312, 1038.9222242390624, 1078.7495425191987, 1117.9607579649423, 1154.998394959588, 1190.599579994851, 1225.4847629980563, 1260.235867807784, 1294.712661986745, 1328.9529437089177, 1363.622544396164, 1398.0542412770887, 1432.9553433941242, 1468.3222776620378, 1504.6199108315263, 1541.2861559268817, 1578.3741576756333, 1616.3249021323095, 1654.5692971466196, 1692.8928462967551, 1731.5127174611243, 1769.4846758215376, 1806.6465239181452, 1842.522920235098, 1877.595920154406, 1911.3222314219852, 1944.328689587268, 1976.3206540491947, 2008.1200383547698, 2036.7548310418006]","[4.1815233, 4.176798799999999, 4.1738458, 4.1714439, 4.1696324, 4.1680574, 4.1668763, 4.1657739000000005, 4.164947, 4.1641989, 4.1634507, 4.1628208, 4.1622696, 4.1617579]",3231.000723708225
4,0.5,1,25,"[0.0, 25.767275540033722, 63.33331343595387, 101.84454475385303, 141.91046351741102, 186.14706122763187, 236.42467988812962, 292.92526102174645, 350.5060634540132, 406.6600683477943, 461.4820960078973, 514.6100955524221, 568.1711988313897, 623.1190547827634, 680.3746289822798, 737.8091502680359, 793.9964090831918, 847.4476162886369, 898.2672653430527, 946.3023385914407, 991.0215773356024, 1033.8706534194343, 1073.8630980972096, 1112.4199670016153, 1149.5461792636245, 1185.643269263884, 1220.1594993994102, 1255.1699615847733, 1289.5357856489538, 1323.687456971243, 1357.9936199131619, 1392.1783773346137, 1427.4324434668338, 1463.1031836426819, 1498.9972991550962, 1535.856423055653, 1573.0257552034975, 1610.5371939073427, 1649.1881448644388, 1687.4404446350384, 1725.6176436275953, 1763.5614505681654, 1800.503204122281, 1836.4323575048104, 1871.5904418252946, 1905.317973090708, 1938.368950348495, 1970.1485108193344, 2001.756414532192, 2021.2705653274177]","[4.1813264, 4.1766806, 4.1736488, 4.171325700000001, 4.1695933, 4.1679788, 4.166797600000001, 4.1656952, 4.1649079, 4.1640811, 4.1633329, 4.1625452, 4.1621122, 4.1616397]",3229.902180582411
5,0.5,1,25,"[0.0, 30.801705719510835, 68.19412386777736, 106.55954521895927, 146.46072074570685, 190.73494665977734, 240.88636879754614, 297.58459300964563, 354.4132383387317, 411.07636232680505, 465.58349492777353, 518.8980806664385, 572.5164175660109, 627.2626954900697, 684.3913937620187, 741.8821081960259, 797.807829147815, 851.4322867890983, 902.3719314441005, 949.950157510558, 994.92499671367, 1037.6494605652986, 1077.408655783939, 1116.0855707772541, 1153.377726067232, 1189.1709265582408, 1223.4019574798444, 1258.4390321905598, 1293.150024747052, 1327.0311020701324, 1361.360865858643, 1395.9227529337804, 1431.0737526623693, 1466.568809916883, 1502.0984007501502, 1539.1447881371391, 1576.3087110289225, 1614.476111377149, 1652.3786065087281, 1690.8543723102414, 1729.1735586568786, 1766.8663037731915, 1804.1833253811376, 1839.9759033680587, 1875.0061427593848, 1908.442392649615, 1941.3783759681562, 1973.2969699187322, 2004.5631512015268, 2034.9606515950534]","[4.1813264, 4.176798799999999, 4.1737275, 4.171483, 4.1697903, 4.1681366, 4.166955000000001, 4.165892100000001, 4.1650257, 4.1641989, 4.1634116, 4.1628208, 4.1624274, 4.1617579]",3230.751413795982
6,0.5,1,25,"[0.0, 35.37335773131133, 73.09927644748052, 111.2422447751203, 151.41274090236993, 195.0947851724302, 245.26664573937444, 301.30966734739354, 358.66439869407657, 415.24684087250444, 470.3299815405352, 523.3159572042812, 576.4988899468224, 631.3578429892506, 688.2450903568969, 745.9061055724638, 801.8111957651971, 855.2397301294831, 906.0580129412828, 953.9109535624965, 998.9934839503322, 1041.0857800481758, 1081.545301108139, 1119.7102065154013, 1156.5691698932137, 1192.5228760182608, 1227.6479051660926, 1261.9987876418477, 1296.5312285014597, 1330.2644290771373, 1365.0241159661841, 1399.4800432921402, 1434.518708540746, 1470.126214605477, 1506.1442967079588, 1542.6320445299302, 1579.9353957716999, 1617.669779801573, 1655.8212371326244, 1694.17614296511, 1732.6544476606, 1770.5868661209151, 1807.5125036086179, 1843.449074213016, 1878.2132205065468, 1911.9528477537833, 1944.6330904042911, 1976.536273942958, 2007.8323148489767, 2035.1966316191938]","[4.1814055, 4.1768379, 4.1738458, 4.1714439, 4.169750700000001, 4.1682153, 4.166955000000001, 4.165892100000001, 4.1650257, 4.164238500000001, 4.1635299, 4.1629786, 4.162387799999999, 4.1617579]",3227.740680406224
7,0.5,1,25,"[0.0, 28.589861444356075, 66.18477334091443, 104.31634791369476, 144.40229074921962, 187.38588468797906, 237.15562774463712, 293.4756335085628, 351.57266480517984, 407.47219126435806, 462.04843728535917, 515.8603238092803, 569.1253383293943, 623.8224479513358, 680.4250256020489, 737.4825916629911, 793.8239483928278, 847.6612286072448, 897.5155333747314, 945.4142563936925, 990.903351665311, 1033.144966793416, 1073.7334954740757, 1111.8697762026745, 1148.6786502416821, 1184.6596012427428, 1219.253742111351, 1254.094328152985, 1288.3433020804323, 1322.1042216604365, 1356.836449048697, 1391.226914631778, 1425.9502261068542, 1461.8003177812104, 1497.6064822581664, 1533.9381564618686, 1571.6592272874411, 1609.431425638413, 1647.4670567733936, 1686.069002778567, 1724.331676464774, 1761.9866690366823, 1798.7460778638167, 1835.2884637418513, 1870.0054494859667, 1903.6428236127529, 1936.1968257396768, 1967.723532338711, 1999.101359154816, 2020.9357607236059]","[4.181366000000001, 4.176798799999999, 4.1736879, 4.1715226, 4.169750700000001, 4.1681366, 4.1669159, 4.1659708, 4.165144000000001, 4.1641598, 4.163490299999999, 4.1629786, 4.1623483, 4.1618762]",3225.516408377143
8,0.5,1,25,"[0.0, 36.33363303246722, 73.09875335549833, 111.15599700728586, 150.98916528942271, 194.06383740503048, 243.70190177539376, 299.9084167740843, 357.45159199818085, 414.00195084965566, 469.3453654041727, 521.958913836864, 575.4942096444604, 629.3888364326128, 685.870338891569, 743.883336185907, 799.4878185981897, 853.3613932446294, 903.81112579396, 951.8477943139105, 996.6931825868055, 1039.0101312877557, 1079.2120596853958, 1117.4252544337355, 1154.6831649642443, 1190.2952580984606, 1225.142356717094, 1259.2642419974318, 1293.975556384021, 1327.7822297283683, 1362.4244747797645, 1396.7569396654908, 1431.7383901507285, 1467.0111642835918, 1503.1928505066683, 1539.904914640333, 1577.1267616952332, 1614.6951772944558, 1652.8001092097184, 1691.4734059605207, 1729.306492715165, 1767.066130843063, 1804.2929453158981, 1840.502275804516, 1875.3091521192027, 1908.5555295879835, 1941.1703424928342, 1973.342832701258, 2004.119204014979, 2034.1076721111394]","[4.181208600000001, 4.176916599999999, 4.1737275, 4.1714439, 4.169750700000001, 4.1681366, 4.1670341, 4.165931700000001, 4.1650653, 4.1642776, 4.163569, 4.1629786, 4.1623483, 4.1617579]",3223.246479640299
9,0.5,1,25,"[0.0, 24.83265075149251, 62.10254835787583, 100.04017643429262, 139.60909430026942, 182.7638739178903, 231.719737937278, 288.42722394762797, 345.4307421157226, 402.0758154897888, 457.04159192666776, 509.91560473261217, 563.7334967794459, 617.658916055703, 674.1939209010823, 731.8002550235151, 787.8301965376907, 840.9874147714963, 891.9230377262313, 939.594221616117, 984.516679193646, 1026.82034967991, 1066.6820207107023, 1105.0313642349645, 1142.1987138987702, 1177.587537635011, 1212.7380374981026, 1246.9347834036791, 1281.3976070552085, 1315.3589722517868, 1349.7791922331555, 1384.3242237541067, 1418.894025740705, 1454.7351515469466, 1490.7595242288273, 1527.0780546149251, 1564.3252685908428, 1601.4768740103782, 1640.3172399430123, 1678.7333219586503, 1716.7290899765444, 1754.4944445397668, 1791.8207334517538, 1827.668687716256, 1862.8551663069193, 1896.023720944982, 1928.6530418427074, 1960.1578271912522, 1991.436074660864, 2019.6832267436394]","[4.181366000000001, 4.1767592, 4.1736488, 4.171325700000001, 4.1696324, 4.168175700000001, 4.1669159, 4.165892100000001, 4.1649866, 4.1641989, 4.1635299, 4.1629391, 4.162387799999999, 4.1618366]",3220.984233532035
10,0.5,1,25,"[0.0, 27.30637177242056, 64.82516096781774, 102.3877544337006, 141.66580130987234, 184.94857306766573, 234.08384877939943, 289.10130974784863, 347.7424959438366, 403.79353811577846, 459.1767861301539, 512.2172359471738, 565.275019475901, 619.4349958535668, 675.8977672299638, 732.9031100577599, 789.0432678432492, 842.9444537902937, 893.5470294064735, 941.1357532827062, 985.8824730108918, 1028.617218434754, 1067.9356279394751, 1105.934943840093, 1143.1596061201374, 1179.0667014514643, 1213.9704992696402, 1248.5360285750596, 1282.8266089645485, 1316.7688237837144, 1350.764592424363, 1384.873504923338, 1420.3744209105619, 1455.9808866657804, 1491.762799786218, 1528.5743427991797, 1565.4172630336968, 1603.426832142981, 1641.3683128027722, 1679.9341931851934, 1718.05892199992, 1755.9623962203034, 1792.7849470538183, 1828.6977405953728, 1863.5839924259574, 1897.2005233988177, 1929.8007667317127, 1961.4010305546183, 1992.154297203602, 2020.3686645998134]","[4.181366000000001, 4.1767592, 4.1737671, 4.1714044, 4.1696324, 4.1681366, 4.1669159, 4.1660104, 4.1650653, 4.1641598, 4.1636086, 4.1629391, 4.1622696, 4.1618762]",3218.75566617296
11,0.5,1,25,"[0.0, 26.2237241259553, 63.37511732881279, 100.9248623978055, 140.38540828555932, 183.7063199737624, 232.42902558383952, 288.1876161280896, 345.49951624632587, 402.71240320225917, 457.23116698560403, 511.0277303714269, 563.7553431021902, 617.6502831164653, 673.6698241312054, 730.8423714873056, 787.2633207700451, 840.2251121441445, 890.9672509114062, 938.9307552769051, 983.3744985471544, 1025.8041776330224, 1066.1628703375402, 1104.5009895012297, 1140.6216870251112, 1176.52776751556, 1211.4453716459002, 1245.785485400922, 1279.821500255914, 1314.1824492799162, 1348.2833708381988, 1382.9383525545, 1417.4277416313794, 1453.1540024695246, 1489.0928196503874, 1525.6866730186373, 1562.4217483161067, 1600.43754953984, 1638.5552045156555, 1676.9477914463382, 1714.984307795342, 1753.1108478760193, 1790.1291245018433, 1825.8595447125908, 1860.954093126329, 1894.5155400057397, 1926.648979190029, 1958.4068796114952, 1989.3024675978531, 2019.532561525472]","[4.1813264, 4.1767197, 4.1736879, 4.1714439, 4.169750700000001, 4.168175700000001, 4.1668763, 4.165892100000001, 4.1650653, 4.1641989, 4.163569, 4.1629391, 4.162387799999999, 4.1619153]",3216.312500998941
12,0.5,1,25,"[0.0, 32.35065135288738, 69.25571714634202, 106.658573990548, 146.13009517229352, 188.80833693510965, 237.22229879466556, 292.34422440659773, 350.976292636592, 407.6820158576263, 462.6990483351283, 516.0681784560594, 568.9798086687875, 622.5199787324141, 678.7476179844084, 735.6703156488875, 791.688941960173, 845.555018890125, 895.7949351953691, 943.4748361877373, 988.2075879626136, 1030.8309202335977, 1070.6053506496153, 1108.7594341838965, 1145.3242517279193, 1181.329566619699, 1216.338938968734, 1250.149451402615, 1284.8312100145506, 1318.443422968481, 1352.8615598327638, 1387.1346912633694, 1422.2511306002223, 1457.4796417635773, 1493.4242326039705, 1529.2466826585664, 1567.1622367457787, 1604.8513678461084, 1643.183118957084, 1681.3852646416572, 1719.365962697554, 1757.395378176418, 1794.1986869805623, 1830.0883632763375, 1864.7604001924424, 1898.7202044469068, 1930.7712507388414, 1962.4925270940748, 1993.323065018702, 2019.5282946608472]","[4.1812873, 4.176798799999999, 4.1736879, 4.1714044, 4.169672, 4.1682153, 4.166994600000001, 4.165931700000001, 4.165104400000001, 4.1643958, 4.1636477, 4.1630177, 4.1624274, 4.1618762]",3214.24149792874
13,0.5,1,25,"[0.0, 36.39724410574905, 73.59495881927347, 110.83852854294213, 150.2911218444387, 192.22138874227159, 241.26512649968623, 296.4769481065668, 354.7086737220746, 410.92895978084454, 466.3982306108058, 519.2527377556485, 572.6005502644991, 625.6217603759117, 682.2271538957039, 738.835375713936, 794.7648423575729, 848.307338990554, 898.887919000681, 946.6012230847666, 991.7065213728965, 1033.8401386797996, 1073.714739783575, 1112.139547439664, 1148.8629300183447, 1184.2024229971134, 1218.9004083631887, 1253.3463837050233, 1287.3415530308628, 1321.964671715605, 1355.6966900004727, 1389.9741505369368, 1424.9594752022297, 1460.3989760811087, 1496.1897595089451, 1532.8167061824954, 1570.0845928880892, 1607.8568611070634, 1646.2467993808891, 1684.3610599374847, 1722.154696097385, 1759.4469976003434, 1797.2567690642459, 1833.1050184308783, 1868.1052758406108, 1901.491689606532, 1933.8107063648267, 1965.3295796803409, 1996.2224816746684, 2020.0260879249395]","[4.1812873, 4.1766806, 4.1736093, 4.1713653, 4.169672, 4.168097, 4.1669159, 4.165892100000001, 4.1650653, 4.1641202, 4.163372, 4.1628604, 4.1622696, 4.1618366]",3211.5895543394627
14,0.5,1,25,"[0.0, 35.999566804397716, 72.7059391323607, 110.51151693849584, 149.21671476747662, 192.16474601412557, 240.0983359957965, 295.33145266566663, 353.4830742255976, 410.9732187609879, 465.25207572793346, 518.923768690137, 571.660292424147, 625.0258018165537, 680.6380265434298, 737.7069530036472, 793.8219788521865, 847.2464078389114, 897.7621323302119, 945.2461610482019, 989.9225777743902, 1032.2849038268132, 1071.8290025330602, 1110.4059860135126, 1147.1214437485378, 1182.5752847944964, 1217.5776065521793, 1251.8021746894576, 1285.8459347965775, 1319.9425509817736, 1353.5993639297985, 1388.416581548871, 1423.2497944788497, 1458.5079310629972, 1494.4418914797204, 1531.078555158432, 1568.3274521688518, 1606.1939064082162, 1644.0567212236401, 1682.0966562926037, 1720.9368263685933, 1758.1743264060492, 1795.601113941033, 1831.3572710835751, 1866.2117189910387, 1899.497011470367, 1931.9249490740021, 1963.2744842984498, 1994.3189737246857, 2019.8181724024812]","[4.181208600000001, 4.176641, 4.1736093, 4.1714439, 4.1695933, 4.1681366, 4.166837200000001, 4.1657739000000005, 4.1649079, 4.1641989, 4.163569, 4.1628208, 4.1623092, 4.161679299999999]",3208.820703079699
15,0.5,1,25,"[0.0, 35.14336196621565, 71.5919394937971, 109.07739237782016, 147.8752496845176, 190.07282391200022, 237.978847432699, 292.78059265944455, 350.5971513951756, 406.9668298495411, 462.4342406891418, 515.9680744028658, 568.0837960395111, 621.3000642019653, 677.2025848094598, 734.3510597862097, 790.0643447387621, 843.6029588981913, 894.0887579509962, 941.3652199938093, 986.0820651342336, 1028.3901427239684, 1068.4618806729868, 1106.5512335542076, 1143.0026080434186, 1178.7527931743125, 1213.5209700578635, 1247.8215173948774, 1281.6915247562188, 1315.877923748209, 1350.1007517591247, 1384.6704782570864, 1419.1418227578883, 1454.3482168209698, 1490.3641709248764, 1526.9228685428548, 1564.218310089319, 1601.7854519703014, 1640.060804755377, 1678.1357281817095, 1716.2125985388352, 1754.073510432016, 1790.547442262125, 1827.1098881577973, 1861.7684764774526, 1894.952322185257, 1927.6289437355504, 1959.181640750256, 1989.8540196996673, 2019.5026311711276]","[4.1812477, 4.1767197, 4.1735702, 4.171325700000001, 4.1693568, 4.1679788, 4.1667585, 4.1657739000000005, 4.1648684000000005, 4.1641598, 4.163372, 4.1626239, 4.1621909, 4.161679299999999]",3205.811381465797
16,0.5,1,25,"[0.0, 21.82722211028124, 58.777028706122735, 95.86437583117248, 134.54552477023805, 176.96319443347426, 224.75979766096242, 279.96312881946136, 337.6303113585166, 394.1318547270726, 449.41584357430537, 502.8654349255699, 555.9606195951944, 608.7464890638212, 664.5231625479039, 721.0443902007507, 777.2159553668419, 830.8455400068246, 881.153232247952, 928.4282483534362, 973.4620202000515, 1015.9616944285315, 1055.335880396361, 1093.310497890961, 1130.326994883405, 1165.8031061145136, 1200.4868546435816, 1234.733886899222, 1268.303764032227, 1302.7847331008218, 1336.8691920569572, 1371.2755818898652, 1405.8683826334568, 1441.1738328889649, 1477.4665481356246, 1514.0253591428484, 1551.0961749105463, 1588.4774632411427, 1626.7072685297137, 1665.0362311680194, 1702.909097052088, 1740.6812767231902, 1777.5669619483867, 1813.8875417964798, 1848.5237701389558, 1882.3314513191501, 1914.3201286279739, 1945.8612092074602, 1976.4766175360135, 2004.6155718847647]","[4.181208600000001, 4.1766019, 4.1736488, 4.1714439, 4.1695933, 4.1680574, 4.1668763, 4.1657739000000005, 4.164947, 4.1640811, 4.163372, 4.1629391, 4.1622696, 4.161679299999999]",3203.4959856797936
17,0.5,1,25,"[0.0, 25.187421060614668, 61.84770322301273, 99.26782180235864, 138.01401856617622, 179.94908924686013, 227.97722280513142, 282.52126295445134, 340.8626323736945, 397.54003717713067, 452.6087380209249, 505.83583482289475, 558.290835625346, 611.4519414951336, 666.723103611945, 723.899598578735, 779.4503361926023, 833.3046499947999, 883.4915559884085, 931.0220720870699, 975.8389686846041, 1017.645637411798, 1058.237819359384, 1096.1996088255978, 1132.5020088762162, 1167.956480547968, 1203.1095194920713, 1237.114768524275, 1270.7632333587212, 1304.8407080963234, 1339.1818614814074, 1373.582768813451, 1408.6878456856439, 1443.7632182408347, 1479.4276578584722, 1516.1835759735936, 1553.3146268222827, 1590.4698243471466, 1628.8293913500634, 1667.524315996261, 1705.5517355394195, 1742.8696734550413, 1779.9481696253092, 1816.0131988595258, 1850.8788755634155, 1884.1494227641679, 1916.1768167532286, 1947.9638566797785, 1978.731894336564, 2004.77712358412]","[4.181208600000001, 4.1766019, 4.173491, 4.1712861000000006, 4.1695538, 4.1680574, 4.166955000000001, 4.1658134, 4.1647897, 4.1640415, 4.1633329, 4.1627421, 4.1621909, 4.1617184]",3201.1230874850817
