Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 34.72602511661091, 71.49389845912322, 110.38112089622024, 150.52490171321006, 193.86588483561115, 241.22559665280892, 293.60693491565746, 348.8991832989242, 404.700388592241, 458.8008736519356, 512.6703474645561, 564.642089081558, 618.9950842824828, 673.7809545701451, 728.7674556094938, 782.1645366148265, 834.635677329256, 884.3480581830869, 931.1581960289394, 976.1723947892145, 1018.4878961741225, 1058.3374853942428, 1096.2440743409352, 1133.3199902917513, 1169.109823319715, 1204.2656595463054, 1238.6586182893116, 1272.3357045444818, 1306.6248407306198, 1340.969344582154, 1375.2776830020389, 1410.2622329671149, 1445.3769910963206, 1481.5301163449412, 1517.4038043488322, 1554.9741569080938, 1592.2394255006666, 1630.6852442930294, 1668.6081229632828, 1706.5791189645615, 1744.587687787061, 1782.2562263151135, 1818.7249528245616, 1853.3914314601275, 1887.2973274833403, 1920.867425233832, 1953.5900613129938, 1985.325470036229, 2010.5795016346578]","[4.1814222, 4.1768169, 4.1740222000000005, 4.1716213, 4.1697712, 4.168236299999999, 4.167016, 4.1659927, 4.1649299, 4.1641035, 4.1633949, 4.162765, 4.1620173, 4.1615844]",3150.319480493028
3,0.5,1,25,"[0.0, 35.529978080293745, 72.54687843354674, 110.94183841805739, 150.68975270514733, 193.5376527008246, 240.55537473798194, 293.3057202314994, 348.5404570448265, 404.6651441800446, 458.527474930545, 511.98019061772703, 565.1005625790247, 618.5630579166707, 673.2466161982982, 728.8913711848438, 782.5667643372537, 834.3578082638785, 884.3251231030079, 931.2115987153206, 976.0728699850806, 1017.9761229883115, 1058.0979786376304, 1095.9534220907285, 1132.7671526083327, 1168.7898088904406, 1203.7476220665233, 1238.1765075790643, 1272.2428766670116, 1306.125773760942, 1340.7501827960657, 1375.0227567828542, 1409.6472009113177, 1444.9294438571349, 1480.8723325938324, 1517.1905972249867, 1554.3517647288631, 1592.1826879988614, 1629.8158860519427, 1667.8727741626426, 1706.0968621627953, 1743.9980741805612, 1781.3873935183515, 1817.7613730678763, 1852.9257867947617, 1886.468221317894, 1919.5571899499455, 1951.8867835826836, 1983.5782839779276, 2011.4688047039795]","[4.1813045, 4.1766992, 4.1736679, 4.1713853, 4.1698108, 4.168236299999999, 4.166937399999999, 4.1657958, 4.1649299, 4.163985299999999, 4.1632376, 4.1626468, 4.1619778, 4.161505200000001]",3151.327973055829
4,0.5,1,25,"[0.0, 35.98844446616721, 73.05741517098403, 110.97137534751306, 150.75745654406182, 193.08628450476363, 239.97546452951758, 292.26879925113803, 347.1946056312479, 403.80426628793373, 458.5305341180691, 511.85967961804386, 564.5091699788877, 617.9646481958952, 672.6657098853055, 727.7940200158556, 782.0504126214163, 834.1377051573351, 883.3835963724426, 930.3612527977538, 974.9025829945693, 1017.1616725475407, 1057.0455381409802, 1095.6828119444617, 1131.992703481243, 1168.1600661234188, 1202.7749328886075, 1237.0515612910199, 1271.2300536708294, 1305.402461105441, 1339.3849710542418, 1373.7504895960374, 1409.0464801433336, 1443.95322959971, 1480.079565034483, 1516.0739564579753, 1553.3871847169721, 1590.2126233118065, 1628.9168314848912, 1667.4649781349126, 1705.6464801842794, 1743.1863375907096, 1779.888090106112, 1816.5242195768133, 1851.561966688504, 1885.4898596735648, 1918.1231692642486, 1950.4468498052183, 1982.185397422279, 2010.709957385051]","[4.1812649, 4.1768169, 4.1737862, 4.171464, 4.1696138, 4.168236299999999, 4.166897799999999, 4.1659141, 4.1648903, 4.1641426, 4.1633949, 4.1625681000000005, 4.1622534, 4.1616631]",3150.912947973767
5,0.5,1,25,"[0.0, 29.28137683709099, 66.7285081971317, 104.30675708375264, 143.95649870481577, 186.17053791424462, 232.52775771187703, 284.9344125808892, 340.60788988530635, 395.97832536141516, 451.37284511636017, 504.50488484593143, 557.4551443669006, 610.2231709094128, 665.5751401537589, 720.7337806757112, 774.3805257563022, 826.553295322233, 876.2761337060579, 922.9105975285786, 967.7171127268216, 1010.0089069565383, 1049.8638370153617, 1087.9247644963825, 1124.7675822378983, 1160.2105100516749, 1195.2935006186478, 1229.324052344374, 1263.350150392337, 1297.4020172331268, 1331.2926041580342, 1366.3281166478564, 1400.8809274255023, 1435.9733288625825, 1471.632540467387, 1508.3585935449134, 1545.105762989105, 1583.0346355260447, 1621.0795757047308, 1659.4231854418956, 1697.490467548175, 1735.1432451215376, 1772.0023176076336, 1808.2116030302752, 1843.2267508490697, 1877.4634480233547, 1909.5014566714378, 1941.8844571849775, 1973.4456259644592, 1995.8388165332037]","[4.1811862, 4.1767383, 4.1737075, 4.171503100000001, 4.1696534, 4.1681967, 4.166937399999999, 4.1657171, 4.1648903, 4.1641822, 4.163434, 4.1626468, 4.162096, 4.1615448]",3149.755638137884
6,0.5,1,25,"[0.0, 23.185342198027, 59.815045193217316, 97.52855045411224, 136.79976208815395, 178.45980443441152, 225.39733270904384, 277.90665667979823, 332.5482612333147, 388.69711808993435, 442.97569088195706, 496.8784918424506, 549.7888912841331, 602.4191224967208, 657.7026594638248, 712.2786632539348, 766.2117166291271, 818.8245409161666, 868.1459924431622, 915.1129089078245, 960.2461799066259, 1001.6694597485773, 1041.5770606184553, 1079.9162032040003, 1116.6816646276677, 1152.1822608452346, 1187.3501170096465, 1221.284699096448, 1255.5097621710138, 1289.2532174701314, 1323.631647629596, 1358.1376152064868, 1392.7978893093787, 1428.4175255258576, 1464.022500070328, 1500.2357462220025, 1537.114724052656, 1574.9384486090541, 1612.6729474980891, 1650.8616135533773, 1689.0842377337333, 1727.2027647440111, 1764.189692759596, 1799.9842057738676, 1835.2197544265075, 1868.7324992018791, 1901.6344031775295, 1933.7731964254042, 1965.2086580071625, 1995.4886751011147]","[4.1813436, 4.1768565, 4.1738648000000005, 4.1715426, 4.1697712, 4.1684332, 4.1669765, 4.1660714, 4.1651268, 4.1642609, 4.1634736000000006, 4.162843700000001, 4.162096, 4.161702200000001]",3148.256417124292
7,0.5,1,25,"[0.0, 24.07131172206806, 60.3072518496632, 98.15443272582718, 136.95042896354988, 178.36721081558204, 225.0229283694676, 277.3426498660494, 332.61524449117013, 389.3850096610558, 443.5883763936475, 496.84726427852826, 549.09553218171, 602.4350134370543, 657.6488662458314, 712.4150678908634, 766.0184251889159, 817.6555817181838, 867.4483321707512, 914.741009312884, 958.8567872727208, 1000.9864429808272, 1040.9774911248044, 1079.0042693373118, 1115.8321886923986, 1151.750039131425, 1186.364502748432, 1220.3840136128842, 1254.988242064294, 1288.7592767399985, 1322.6740732130004, 1357.0668124040199, 1392.0335494416763, 1427.5152426359982, 1462.6066193044292, 1499.2652416305812, 1536.5838636120425, 1574.193308344786, 1611.8714187680107, 1650.6215600489413, 1688.2276857608608, 1726.3876020370371, 1763.3382745237495, 1799.1087139388683, 1834.4370221020263, 1868.2584781624755, 1900.5026982748896, 1932.5848296166478, 1963.9725690272912, 1981.72663626865]","[4.1812253, 4.1765809, 4.1736288, 4.1713457, 4.1695747, 4.168039299999999, 4.1668191, 4.1656384, 4.1647725, 4.1639457, 4.163198, 4.162607700000001, 4.1620173, 4.161505200000001]",3146.018221527503
8,0.5,1,25,"[0.0, 31.168727468417785, 67.37107039077893, 104.56958488701144, 143.2681756282679, 185.0085870367496, 231.00398168718158, 282.65258444686043, 337.68915160709304, 394.2042977635678, 448.5226893286595, 503.20929250119667, 555.5172803057055, 608.5329726248945, 663.3092203770846, 717.8037909965697, 771.8005432662596, 823.3837252055534, 872.7231168727096, 919.9640291660496, 964.3475948737023, 1006.349584958024, 1046.5467764423358, 1084.2495281352913, 1121.1427867675964, 1156.8963799842613, 1191.3138807607218, 1226.0088500017637, 1259.7803884172135, 1294.0230646925845, 1327.9975168218048, 1362.1363642585447, 1397.008302175545, 1432.5602478367948, 1467.9285796450722, 1504.3220250786644, 1541.1246491329646, 1579.051990030622, 1616.8052206498567, 1655.140859610146, 1693.1095968211216, 1730.5923836942761, 1768.2905223842981, 1804.146594956349, 1839.2901832697248, 1872.4880101562535, 1904.9502800065898, 1937.106776391534, 1968.3752569733178, 1994.5263166844325]","[4.180989299999999, 4.176502200000001, 4.1735106, 4.1712279, 4.1695352, 4.167921499999999, 4.1666226, 4.1655989, 4.1645365, 4.163985299999999, 4.1631584, 4.162529, 4.1617417, 4.1613479]",3143.693329591474
9,0.5,1,25,"[0.0, 36.057627156455055, 72.29861836864194, 109.75913164766297, 147.53047909341194, 189.13261798095414, 235.22672071096645, 287.44428621491613, 342.4380739207577, 398.2816455629833, 453.4438037801907, 506.89151105526025, 559.2670473429672, 612.1651713877912, 666.6518974949462, 721.4587391324825, 774.5171437961741, 827.4063432192146, 876.692473081302, 923.9353286051474, 968.3844836010957, 1010.3702589366807, 1050.7314391625564, 1088.106827435246, 1124.8782942323119, 1160.2478515625203, 1194.9788507488433, 1229.5083356072896, 1263.4837292397538, 1297.2460771980618, 1331.4510104541064, 1366.0383027835028, 1400.566376276984, 1435.7433690229673, 1471.5096896022833, 1507.9833243182552, 1544.6734999392493, 1582.4841239356738, 1620.4736796133725, 1658.6480653165281, 1696.4346085108414, 1734.2740499070565, 1771.0856317607463, 1807.0953577093005, 1842.1977055942593, 1875.5404228598213, 1908.4838424477748, 1940.2575664323645, 1971.471975114905, 1995.4911183561885]","[4.1811466, 4.1765413, 4.1735106, 4.171266999999999, 4.1694169, 4.168118, 4.1667013, 4.1656775, 4.1647329, 4.1637883, 4.1632767, 4.162607700000001, 4.1618204, 4.1614661]",3142.0377545099595
10,0.5,1,25,"[0.0, 21.54518051584307, 57.84219359821145, 94.64575836998853, 132.79293388305308, 174.81377718580103, 220.42910249202117, 272.077709538579, 327.15696942132985, 383.1675351274867, 437.9109573048042, 491.6881811460468, 544.5501105882925, 596.6434274266085, 651.0457529011333, 705.706314618433, 759.5002491449507, 811.3469461199927, 860.9540581417173, 908.3563851273395, 952.4609058532978, 994.2053544313806, 1034.7061728341919, 1072.1819410297117, 1109.499665070096, 1144.7100116703054, 1179.3710755169766, 1213.707243346397, 1247.2335767413774, 1281.2558690554652, 1315.8015059218565, 1349.6765740477895, 1384.4977000682122, 1419.496260072807, 1455.4708576779717, 1491.7630855694151, 1528.7306658655707, 1566.4761738697516, 1604.3465691190195, 1642.3814653313516, 1680.8282763457937, 1718.5650590165747, 1755.470130634597, 1790.9722248641137, 1826.432960810765, 1859.6877244212087, 1892.493473992692, 1924.0967668355556, 1955.1567003899004, 1980.2039531139449]","[4.1810288, 4.1765413, 4.1736288, 4.1712279, 4.1696534, 4.168118, 4.16678, 4.1656775, 4.1647329, 4.1639457, 4.1632376, 4.1625681000000005, 4.1620564, 4.1615844]",3139.931045206435
11,0.5,1,25,"[0.0, 24.70428630318088, 60.81363951999822, 97.80309463311966, 136.22130790453457, 177.125928529627, 223.19050201962955, 274.5363922413575, 330.11467204314863, 385.8797824361427, 441.49815007207246, 494.74553115475635, 547.1908084782364, 600.0379302077448, 653.8360663936321, 707.7800518938654, 761.6094434417423, 813.5669958534183, 864.0322246255898, 910.3264853537958, 954.874907197948, 996.659581438822, 1036.0694795571471, 1074.5634340632942, 1111.1557459575079, 1146.6544670146434, 1180.5367560729687, 1215.7541573696822, 1249.5180664063885, 1283.366625708525, 1317.4946926014231, 1351.5221482034558, 1386.6680749670775, 1421.6257434513304, 1456.9366949063715, 1493.7878169306434, 1530.6449387827276, 1568.0686800364413, 1606.2368596612937, 1643.8567062324707, 1682.4387564181627, 1719.5995283978216, 1756.8543398580189, 1792.7468646356808, 1827.480627068772, 1861.237713249873, 1893.5663998304642, 1925.3749018360115, 1956.5653284105576, 1980.2485032496468]","[4.180989299999999, 4.1764627, 4.173550100000001, 4.1711884, 4.1695352, 4.168039299999999, 4.1666617, 4.1656384, 4.164693799999999, 4.1639457, 4.1632376, 4.162607700000001, 4.1620173, 4.1613088]",3137.062734454347
