Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 31.024262220012474, 69.267750936874, 108.13317492981321, 147.829461532947, 190.41950499079178, 237.61495461248023, 292.0095449351534, 349.6128204475748, 406.5084864602561, 462.3536939131459, 516.5515774253561, 570.0159960073545, 623.8027310791219, 679.7353507671421, 736.1142063773295, 791.2219092828402, 844.987908975748, 895.057608371465, 943.2807174910442, 988.4915712395557, 1031.3984358850748, 1071.8636016885275, 1110.7368153569976, 1147.5481447758677, 1184.0165235673212, 1218.9907032483527, 1253.882749387557, 1288.0128488651746, 1322.9552600690192, 1357.9736974896164, 1392.5662071756503, 1427.7130769393245, 1463.8664996009481, 1499.863987037492, 1536.6879693183714, 1574.0746718801608, 1612.2941015364856, 1650.7648790742312, 1689.2887019003572, 1727.3261824306803, 1765.1784995791593, 1802.4103285504414, 1838.7593652349103, 1873.4872797018245, 1907.4161172574688, 1939.6560318780687, 1971.7322602357397, 2003.131649909282, 2024.865025026311]","[4.182144200000001, 4.1777735, 4.1747022000000005, 4.1725364, 4.170843100000001, 4.1693468000000005, 4.1681261, 4.1671023, 4.166275499999999, 4.1655273, 4.1648583, 4.1643066, 4.163795, 4.1632042]",3228.352943664551
3,0.5,1,25,"[0.0, 23.590130973166595, 61.44741795542069, 100.6172121967814, 139.89985798722392, 182.57884635053375, 229.15286925388267, 283.33018803072633, 340.7590104587578, 397.92556341836297, 454.0287144293355, 508.5014492080085, 561.6709736644327, 615.2489203516266, 671.0416271151257, 727.4617303348582, 782.3928134255709, 836.0306791150438, 886.3637363965929, 934.4547656562347, 979.4826976448746, 1022.3451416685125, 1062.766574988563, 1101.4103437347649, 1138.3470655048627, 1174.6722324062555, 1210.2304091389587, 1245.0486983842372, 1279.514473650899, 1313.7224934110377, 1348.6700175031822, 1383.1995438071162, 1418.5316649059926, 1454.1499892202835, 1490.2424727498108, 1527.309091872802, 1565.0550344055725, 1602.9428958361073, 1641.3897724345866, 1679.858677020552, 1718.1571641432765, 1755.9227244643535, 1792.977933362171, 1829.376162474427, 1864.0701356451564, 1897.4183480285906, 1930.3679576674108, 1962.0109256824885, 1993.2745819456495, 2023.5627626256646]","[4.1822624, 4.177734399999999, 4.1747808, 4.172576, 4.1709614, 4.1694651, 4.168323, 4.1673784, 4.1663938, 4.1657243, 4.1649761, 4.1645036, 4.1638341, 4.1632829]",3226.959747989908
4,0.5,1,25,"[0.0, 34.65885691122827, 72.44617258875326, 111.08898596915662, 150.37381705768576, 192.1792054947564, 238.94748708456814, 292.8156106118138, 350.4199793791232, 408.2063579872073, 463.57496820975064, 518.5028701053319, 571.7118921055209, 624.9622044168548, 680.4862362370202, 736.8704824698475, 791.921169244124, 844.6702168689906, 895.3524723118414, 943.3770010247879, 988.7311684789313, 1030.9751987634108, 1071.7114382566856, 1110.1691835174504, 1147.3493208847603, 1183.5477900246951, 1218.9672964818903, 1253.5889806116402, 1287.4126966518172, 1322.6787311784778, 1357.336088897284, 1392.0553794111747, 1426.9458118790897, 1462.901711349854, 1499.305533204122, 1535.8945599775664, 1573.6204141221804, 1611.50744411391, 1649.7714331048915, 1688.2587197788625, 1726.9372932328802, 1764.4851734083268, 1801.9402298004256, 1837.5076381544736, 1872.0198653740467, 1906.0766166783787, 1938.676425113792, 1970.236399598074, 2001.546922469453, 2024.263648786483]","[4.182302, 4.1778131, 4.1749778, 4.1726546, 4.1709614, 4.1695833, 4.1684022, 4.1672993, 4.166512, 4.1656852, 4.165094399999999, 4.1643462, 4.163952399999999, 4.163479799999999]",3224.299210168731
5,0.5,1,25,"[0.0, 29.988097105025076, 67.80195721800902, 106.0468148237274, 145.43176999330802, 187.5163162775579, 233.78874193251562, 286.9514398893296, 344.86681414494484, 402.22186472479297, 458.345102593336, 513.1082430932327, 566.5100367164471, 619.3284391351804, 674.4053942524358, 730.2553379654391, 786.2855341924628, 839.1795659882205, 889.4452451631118, 937.8062784057313, 982.8027980681588, 1025.2512886363206, 1065.6976912383159, 1104.169196948557, 1141.3139312479545, 1177.3939686867243, 1212.5731982091947, 1247.3528668115375, 1282.024572813853, 1316.1392222591596, 1350.5855912376196, 1385.783441783632, 1420.9383233162905, 1456.5234062442137, 1493.0301111554993, 1529.7358248133676, 1567.2778679019789, 1605.1417315853666, 1643.4128826868262, 1681.9492185430402, 1720.0162222292104, 1758.2989233761302, 1795.1482068682415, 1831.1243342148498, 1866.1368071402305, 1899.9109457287902, 1932.260415677584, 1963.7315271656473, 1994.6086598923814, 2022.7673682767743]","[4.1821051, 4.177734399999999, 4.1746626, 4.1725364, 4.170804, 4.1693468000000005, 4.1682839, 4.1672602, 4.1664333, 4.1656456, 4.1650157, 4.1643066, 4.163755399999999, 4.163362]",3221.1525963781764
6,0.5,1,25,"[0.0, 33.262518929137286, 71.06022689460121, 109.15159421348642, 148.021332794768, 189.65281125943739, 235.2751569751498, 288.81971279441893, 346.57368388242253, 404.48967421338284, 460.95288524314526, 514.9683208156918, 568.0118430665148, 621.7336555495307, 676.1401628592981, 732.0057619279843, 787.5024319901703, 840.8754566530375, 891.3179175950644, 939.0518311296715, 984.2478066296463, 1026.4320851492535, 1066.7042848415858, 1105.5963818970167, 1142.6558971401041, 1178.7204463367266, 1214.0592575094984, 1248.4121332416075, 1283.2643172402968, 1317.275408290312, 1351.9905792802851, 1386.79102098071, 1421.958477116626, 1457.575454581291, 1493.8744200083383, 1530.6184921238623, 1568.1268167849157, 1606.0892765418484, 1644.3625492027222, 1682.9559970921428, 1721.0841462676863, 1758.831367937888, 1796.277794729514, 1832.0423716658615, 1866.8318167432371, 1899.9951817322117, 1932.5506013498994, 1964.2735450280675, 1995.193302842562, 2022.9757192013208]","[4.1819472, 4.1776552, 4.1747022000000005, 4.1725364, 4.170804, 4.1693468000000005, 4.168087, 4.1673388, 4.166315099999999, 4.1656456, 4.1649761, 4.1643858, 4.1638341, 4.1632829]",3218.164045542536
7,0.5,1,25,"[0.0, 35.3011225195973, 72.8522800060594, 111.16353173586043, 150.14431421748617, 191.77451348576147, 236.98785103979895, 290.8145331594214, 348.12745251672, 405.51256450034197, 461.98265827936194, 516.5716556534089, 569.954663191168, 622.4260712146195, 677.2042647663986, 732.9260942000567, 788.6246541928033, 840.9261495146015, 892.3127999920407, 939.9509075506066, 984.9942200896044, 1027.5529796881399, 1067.6334321595946, 1106.3232913367526, 1143.3102160172753, 1179.0890351245553, 1214.445964665728, 1249.2111466141728, 1283.9712499462398, 1318.0404390145839, 1352.3552989050722, 1387.498329038672, 1422.634192809723, 1458.1431417202314, 1494.2746747301192, 1531.0002450368509, 1568.6937531722183, 1606.362122298504, 1645.0558297487873, 1683.502188114142, 1721.8103861210438, 1759.4032466378426, 1796.4991683743074, 1832.4902065125684, 1866.6100427230704, 1900.535840826743, 1933.1299366974376, 1964.7031134459412, 1995.673336328331, 2022.9089599623608]","[4.1820264, 4.177694799999999, 4.1747022000000005, 4.1725364, 4.1707644, 4.1693077, 4.1682053, 4.1672602, 4.1662364, 4.165606, 4.1648583, 4.1643066, 4.1638341, 4.1633224]",3215.60095718438
8,0.5,1,25,"[0.0, 24.724307204599995, 62.39438186424684, 100.14518863487967, 139.03624678186054, 180.46721328839885, 226.12999050987162, 278.9730336227285, 336.8357829756902, 394.78418376052423, 450.16417505570985, 504.9746380446255, 558.3469451864045, 611.2303383677666, 665.6556499293837, 721.0154892332156, 776.0329794842556, 829.8516205736292, 880.2372325592231, 927.5517070352329, 972.6634987044707, 1015.3323976109542, 1055.4980148923555, 1093.9563903326807, 1130.6987998272916, 1166.8942233723387, 1201.8093315277442, 1236.5148433907843, 1271.06010256942, 1305.393094286254, 1339.7651945248922, 1374.2928721077951, 1409.8418537788239, 1445.5543957623386, 1481.87457299894, 1518.7086935798493, 1555.941652355893, 1594.115759883673, 1632.320710230489, 1670.741025953786, 1709.0839726529762, 1746.8654890861121, 1783.714053655748, 1819.3861695450146, 1853.864708526734, 1887.5798029415737, 1920.0459829937313, 1951.7112861104524, 1982.4096686233274, 2008.7161921452507]","[4.1820264, 4.1776161, 4.1746235, 4.1724973, 4.170804, 4.1692681, 4.1682444, 4.1671023, 4.166315099999999, 4.1654882, 4.1649761, 4.164228, 4.163795, 4.163243799999999]",3212.1642051062013
9,0.5,1,25,"[0.0, 24.18716393939968, 61.70651599834423, 99.27127492271893, 138.494160248791, 179.70477815569268, 225.43922910616038, 278.1855667067937, 335.2176152713487, 393.2307051914021, 449.3682816719519, 503.8329711408504, 557.1195946702875, 609.7770538650643, 664.2587083934839, 719.8774343657162, 775.3561771544182, 828.2439829198424, 878.6307155986817, 926.1568851230156, 971.3357058301285, 1013.6270062284082, 1053.5653002647998, 1092.1519593819537, 1129.087739701205, 1165.1276654042165, 1200.276181048884, 1234.7681388343692, 1269.3753058421007, 1303.445279115483, 1337.9593038743133, 1372.68650551626, 1408.0211924166501, 1443.6610806924016, 1479.7806829831343, 1516.267084605004, 1553.9719506272327, 1592.1414435686604, 1629.976145182057, 1668.8706402278533, 1707.0768514577137, 1744.526662479115, 1781.288631653959, 1817.5352118853687, 1851.8293670054807, 1885.2288729034015, 1918.164453311473, 1949.4100409433593, 1980.1644819355904, 2007.9791050517435]","[4.1820264, 4.1774979, 4.1746626, 4.172457700000001, 4.170804, 4.1693468000000005, 4.1682444, 4.1672602, 4.1664724, 4.1656456, 4.1649761, 4.164424899999999, 4.1638737, 4.1634407]",3209.334351109484
10,0.5,1,25,"[0.0, 24.101303278960586, 61.73609808568534, 99.64594232564156, 138.4136936499139, 179.60980183613384, 225.21630235654203, 277.03759785968185, 335.20995707012383, 392.2307196976204, 448.5998725372729, 503.46394079122166, 556.2500943733194, 609.6908132834219, 663.6446982099274, 719.0147062933479, 773.8602869200367, 827.031325279461, 877.4658677121536, 925.3297202600395, 970.3371242967448, 1012.9586600772889, 1053.127739596107, 1091.3476154857674, 1128.1961951112953, 1163.8816316486427, 1198.6955753686996, 1233.6658715189906, 1267.6623307685306, 1301.9101982529273, 1336.8121597613572, 1371.891980415163, 1406.4697591066513, 1442.3115692067238, 1478.3056446040757, 1515.395080184755, 1552.6289515805338, 1590.7619433971536, 1628.9715805234885, 1667.318627458834, 1705.7068840766221, 1743.368893233255, 1780.2405962300747, 1816.3253749824883, 1850.9530539372865, 1884.3832247517187, 1916.308838178543, 1948.1129080981489, 1978.8551452025374, 2008.3019166599504]","[4.1821051, 4.1776161, 4.1748204, 4.172576, 4.1706858, 4.1694651, 4.1681261, 4.1673388, 4.1663542, 4.1655273, 4.164937, 4.1643462, 4.163795, 4.1634011]",3206.465609441324
11,0.5,1,25,"[0.0, 32.027546866667535, 69.30562345536947, 107.32905908609524, 145.58993825714566, 186.73470759143908, 231.96647057350896, 283.70688186040576, 341.66831699746905, 399.03255177409477, 455.90078553622214, 510.66125513951994, 563.8293524936842, 616.1749919794315, 669.9076454982703, 725.9606649943321, 780.7965966107761, 833.843521257445, 883.7905694220053, 931.3741081175276, 976.5448198622717, 1018.7738513771537, 1058.835351807214, 1097.1863625736578, 1134.357709127246, 1170.2641005570044, 1205.0115124526174, 1240.034684737918, 1273.8573694859958, 1308.1393884322335, 1342.7814904451063, 1377.26405549994, 1412.6207320772244, 1448.0192174171127, 1484.2326522469882, 1520.825620231816, 1558.7096840730644, 1596.5343645123487, 1634.9621952091304, 1673.0890175927568, 1711.486276836895, 1749.115035109605, 1786.134147520929, 1821.833311252083, 1856.4126518309206, 1889.867226420242, 1921.9162181965087, 1953.6709406208008, 1984.3948173710708, 2007.868886984864]","[4.1820655, 4.1775765, 4.1747808, 4.1724973, 4.170804, 4.1694260000000005, 4.1682839, 4.1672993, 4.1664724, 4.165606, 4.165054799999999, 4.1642675, 4.1638341, 4.1634011]",3203.786742381997
