Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 26.897219262732847, 62.68486956707261, 100.26423009361565, 141.14602894975553, 184.649192482103, 233.7749315430425, 291.90458083682586, 353.0553638307093, 414.1142224631426, 473.1231461869438, 529.2262594451481, 584.5118554427054, 637.6569347660134, 689.8556339122802, 741.3749454706865, 793.0568767781606, 841.7441446955022, 888.7686152120534, 932.5956714571155, 974.3842604246861, 1013.2113060846375, 1051.4416417178254, 1088.277312782215, 1125.1942048428666, 1161.2262870527866, 1197.613685987725, 1233.5375063870479, 1270.1987123461263, 1307.0613343341788, 1344.6853127176425, 1382.9087349271583, 1421.871749984309, 1461.3759919014176, 1502.039670923976, 1542.9614139945154, 1583.923870849602, 1625.232244742044, 1665.4430149936882, 1704.578956282441, 1742.161388891613, 1778.5324114062075, 1812.9339165958506, 1846.6354816589785, 1878.4197109288077, 1909.892083688984, 1940.7144597586396, 1971.2304318497556, 2001.4711198952425, 2028.291483494262]","[4.1863446, 4.1832733, 4.1813049, 4.1798477, 4.178509200000001, 4.1776428, 4.1766586000000006, 4.1759496, 4.1753983, 4.1749263, 4.1743746, 4.1739025000000005, 4.1734691, 4.173233]",3320.320736091579
3,0.5,1,45,"[0.0, 27.005318138763414, 62.30382958162909, 100.36878339546729, 140.68804931752572, 184.275583098869, 232.62822076395776, 291.03116592873084, 351.12885964227337, 411.96562255612014, 471.8177078740031, 528.809520861424, 583.6900641661942, 636.575820773826, 688.4690123485235, 740.5706084094899, 791.4524526984154, 840.6264153817143, 886.5471842889298, 930.3187265529765, 972.0997267864849, 1011.546111035943, 1049.2614642586218, 1086.3479152867444, 1122.6116408679532, 1159.0273277338447, 1194.6722389371348, 1230.8524574037683, 1267.6382425926727, 1304.596253489974, 1342.4956989343432, 1380.4215134328015, 1419.0721043725816, 1459.1962273614777, 1499.533799959811, 1540.8052423036056, 1581.3082602347463, 1622.8030277045318, 1662.8258471898066, 1702.0158737460242, 1739.5994345938288, 1775.7570774128685, 1810.2487413962804, 1843.6785119452015, 1875.7150923393951, 1907.0818241975298, 1937.755517798886, 1968.1406054027511, 1998.3652849281516, 2027.8009392799217]","[4.186305, 4.1832733, 4.1812258, 4.1796904, 4.178509200000001, 4.177564100000001, 4.1767373, 4.176028700000001, 4.1753197, 4.1747293, 4.174295900000001, 4.1737447, 4.173430000000001, 4.1731544000000005]",3315.568243565401
4,0.5,1,45,"[0.0, 24.053435670454974, 59.99074271335519, 97.54154555647949, 137.78439689759546, 180.9227878482534, 229.56935148723846, 286.3946213309637, 347.6682394267734, 408.8177999943199, 468.09088369572726, 524.7071107421528, 579.5734811171955, 632.7115273015337, 685.2222046941816, 736.1550691897456, 786.6743274217769, 835.6265472604845, 882.2913952339146, 925.9119895646764, 966.9976409675579, 1006.6856606014345, 1044.3145636121099, 1081.7897717654532, 1117.7680006838395, 1153.8394241927358, 1190.0340476195283, 1226.0291120673764, 1262.2022908848649, 1299.3019159987698, 1336.6300293222034, 1374.9588888193093, 1414.1115021076212, 1453.8763500110117, 1494.1602125129443, 1535.066203113381, 1576.475158893585, 1617.086383054619, 1657.652618805695, 1696.684693222261, 1734.4473125890472, 1770.46735840976, 1805.2584991856265, 1838.483414136103, 1870.2814390153726, 1901.4937728091595, 1932.354034895784, 1962.6086289243644, 1993.053576185287, 2013.6276437308084]","[4.1862264, 4.1831555, 4.1812258, 4.1796508, 4.1784697, 4.1773672, 4.1766191, 4.1758709000000005, 4.1753983, 4.1747293, 4.174335500000001, 4.1739416, 4.173430000000001, 4.173075700000001]",3311.213078252631
5,0.5,1,45,"[0.0, 33.4875261221207, 69.18680290700195, 106.0947827824591, 146.59057971528057, 189.4473336249681, 238.0890472240228, 294.43068233646534, 356.1680539729841, 416.55430196239706, 476.4371206267, 533.3486385576574, 588.268630847438, 640.2753511652289, 692.3622518299941, 743.7058081452068, 794.2961015850025, 843.4000549755182, 889.2443274435788, 933.1526041344579, 973.8886924479697, 1013.877695892129, 1051.5526062489375, 1088.3457735137245, 1124.660470740398, 1161.0758592445113, 1196.7842040393193, 1232.9761222755606, 1269.2845359230687, 1306.4043171551184, 1343.9542912874986, 1381.8144706707321, 1420.935016122467, 1460.6370225043115, 1500.9449201956677, 1541.8563622217353, 1583.6067069756473, 1624.2155253041428, 1664.279395772276, 1703.4904888561473, 1740.9372041916786, 1777.1062608570992, 1811.3821497984814, 1844.7382439527573, 1877.051718568826, 1908.2917257354525, 1938.8144746477192, 1969.1414715921815, 1999.3671330829775, 2027.92728475708]","[4.186305, 4.183076399999999, 4.1812258, 4.1795721, 4.1784306, 4.1774855, 4.1766191, 4.1760678, 4.175280600000001, 4.1748471, 4.174335500000001, 4.1737843, 4.1735086, 4.1731148000000005]",3306.569204065349
6,0.5,1,45,"[0.0, 29.320396050872546, 64.98142918461076, 102.02727500506012, 142.21607185702283, 184.48423169101113, 233.3649456268506, 289.8099068763182, 350.5970099337309, 411.7815870392285, 471.0994982984205, 528.5289335780085, 583.435601869588, 635.416207568506, 686.8770540618675, 738.3130791723236, 788.8076933587913, 837.5248613638894, 883.9075658406193, 926.7730608730681, 967.9057352040647, 1007.7885949817537, 1045.229007131535, 1082.3145445481173, 1118.438645219588, 1154.2262058689519, 1190.518461821306, 1226.7460409612788, 1262.7830592508503, 1299.8071949976052, 1337.0570953573465, 1375.3882464026947, 1414.2790368927006, 1454.1199484870242, 1494.4464342885233, 1535.1660384577706, 1576.5749455730204, 1617.344498194571, 1657.7150477967496, 1697.002683281493, 1734.0931096574097, 1770.5804412125492, 1804.79634204204, 1838.3091493085842, 1870.1218943162314, 1901.193793999804, 1931.6719894420655, 1962.1368977736558, 1992.4610730981742, 2013.750229967516]","[4.1862659, 4.1831555, 4.1810684, 4.1797299, 4.1785483, 4.1774459, 4.17658, 4.1759105000000005, 4.1754379, 4.1748471, 4.174295900000001, 4.1740599000000005, 4.1735873, 4.1731935]",3302.259059344209
7,0.5,1,45,"[0.0, 24.98047664410103, 60.355962822675224, 97.2696596831289, 137.26983232442456, 180.1477528433379, 228.06648145018607, 284.5893821126184, 344.9233056480483, 406.7033243723506, 465.63615586287915, 523.0998343846159, 577.7011054029706, 629.7118572003435, 681.5655003732024, 732.72117510774, 783.0498664241472, 831.7708353970531, 877.3512909178169, 920.8740862352113, 962.3387751386394, 1001.306477710976, 1038.891414738388, 1076.0991997854708, 1112.0981808433507, 1147.9862640389472, 1183.6800152777755, 1219.9923526801051, 1256.504223850446, 1293.4241899928065, 1330.446657113948, 1368.5996353585847, 1407.8862578837736, 1446.9720704824647, 1488.091577788424, 1528.692608658447, 1570.0966147870429, 1610.9194731621499, 1651.4974343729225, 1690.1683036062152, 1727.6754527988267, 1764.0433888042992, 1798.772313723551, 1831.2918580051212, 1863.4940624880635, 1894.8793898272095, 1925.4045800578517, 1955.540259269045, 1985.6908720222193, 2013.284690322808]","[4.186108600000001, 4.183076399999999, 4.1810293, 4.1795721, 4.1783514, 4.1774068, 4.17658, 4.1759105000000005, 4.175280600000001, 4.174650700000001, 4.174178100000001, 4.1739416, 4.1734691, 4.1730361]",3297.827790527344
8,0.5,1,45,"[0.0, 35.95970035709729, 71.28794380099964, 108.3139345225386, 147.82526621166016, 190.39007166276645, 238.47689978377605, 295.0563397073097, 355.39291967466465, 416.48562140248305, 475.6940800626203, 532.6091213575969, 587.303887135417, 639.5447404952931, 691.3479891689442, 742.0880008547842, 791.9380183748126, 841.115841560447, 887.3218616539932, 929.9562149363514, 971.0805097933041, 1010.5760341628288, 1048.652833057425, 1084.681392993873, 1121.2343538576267, 1156.9551622350234, 1193.0379526512054, 1229.2369623891243, 1265.3929201544386, 1302.5514738067143, 1339.883428719591, 1377.7065397948456, 1416.5392044061446, 1456.2966458291858, 1496.9111808419398, 1537.8207017026152, 1578.8148516361462, 1620.2570711973258, 1660.2443171250757, 1699.360891904993, 1736.8868467343846, 1772.7616430007033, 1807.774043024849, 1840.3969168929398, 1872.4606728023768, 1903.4180340257567, 1934.113223267379, 1964.1418065787952, 1994.3714388936814, 2012.0999353174516]","[4.1861873, 4.1830373, 4.1809502, 4.1792574, 4.1782727, 4.177249, 4.176383, 4.1757922, 4.175083600000001, 4.1745715, 4.174138500000001, 4.1737447, 4.173430000000001, 4.1728392]",3293.38066712226
9,0.5,1,45,"[0.0, 32.55511465923644, 68.03734962641056, 103.99735776642012, 143.99179459895288, 186.43838755255695, 233.7433592103538, 291.4483359997902, 351.73968297394697, 412.6321417782401, 471.53044803762737, 528.3261036620465, 582.7565498322958, 635.2221025933936, 686.7371626619783, 737.7527192521923, 787.4730954036622, 835.8416923063485, 881.774438712861, 925.2840475285886, 966.1612361385548, 1005.2121389635877, 1042.6380925052479, 1079.3265412021485, 1115.69114400137, 1151.7174061327025, 1187.613065924592, 1223.0794060550834, 1259.6819805003752, 1296.5541350483031, 1334.105187428762, 1372.3238996798957, 1411.0437445619614, 1450.1068976529245, 1490.8718892293869, 1531.6340343026905, 1573.5425269101297, 1614.1996320089638, 1654.6142199478522, 1693.4186838425026, 1731.0878096739339, 1767.3540134333361, 1801.4409180965404, 1835.07500876948, 1866.533024745991, 1897.6329396702986, 1928.2473641206652, 1958.3150843330604, 1988.6349631403887, 2012.5306258477794]","[4.186108600000001, 4.183076399999999, 4.1812654, 4.1794934, 4.1783123, 4.1774068, 4.1764221, 4.1757135000000005, 4.175241000000001, 4.1747684000000005, 4.174178100000001, 4.173666000000001, 4.1733513, 4.1729965]",3289.205994208169
10,0.5,1,45,"[0.0, 28.22257128511228, 63.807329090211624, 99.93467705276464, 140.17316995600777, 182.3188883047353, 229.52790509243778, 286.19378517248845, 346.1956373795465, 407.0201424369592, 466.27177642450863, 523.6918843518937, 578.4942243924628, 630.5264965722412, 681.3680453769792, 732.1657440431733, 782.206527356551, 830.8321026068742, 876.5227093258897, 919.3010770791478, 960.2937734899666, 999.7943366455899, 1037.1669417702192, 1074.1118356565626, 1109.958097803502, 1146.0953326231738, 1181.5102349021272, 1217.6598647315736, 1254.3505871308867, 1290.5005107970933, 1327.7185420941723, 1366.0521289356907, 1405.0974308241753, 1444.5020004129674, 1484.8825730274084, 1525.8829028407886, 1567.4474023443813, 1608.0541684087584, 1648.3952701513354, 1687.6351080412855, 1725.1389613501028, 1761.327442616975, 1795.4361339293087, 1828.5088455922105, 1860.4287341363206, 1891.5983452931487, 1921.976129208022, 1952.1749887115102, 1982.1167971064378, 2011.9496662508823]","[4.186305, 4.183116, 4.1811471, 4.1796508, 4.178509200000001, 4.1775246, 4.17658, 4.1758318, 4.175359200000001, 4.1748080000000005, 4.1742172, 4.1738629000000005, 4.1734691, 4.1731148000000005]",3285.172722460398
11,0.5,1,45,"[0.0, 24.173492513804945, 59.43872824951961, 95.8639365892119, 135.2541112651612, 178.03134668442988, 224.79452451406576, 280.2233531389908, 340.98334835635137, 402.4239880184873, 460.7407041893366, 518.2788181346111, 572.7833761232569, 624.7947667002786, 676.3237440299713, 726.49785015111, 776.4895708956831, 825.1517657204085, 870.2206038499005, 913.6088179158758, 954.4090183578708, 993.392808185683, 1031.2454596585292, 1067.5570525999995, 1103.6346436916292, 1139.2678664502707, 1175.3403672423822, 1211.5852930561762, 1247.5536916612828, 1284.0869884014603, 1321.5916206256013, 1359.6142132018065, 1398.2941036433817, 1437.9031640113776, 1478.495686305102, 1519.2226103466592, 1560.509580150017, 1601.815129047196, 1641.7753841978679, 1680.7287965342834, 1718.3681592792313, 1754.8481200535998, 1789.211943788318, 1822.3578152562368, 1853.6779308925852, 1884.7551061646282, 1915.330417197495, 1945.5827999882822, 1975.4820227052169, 1997.3277542164442]","[4.1860294, 4.183076399999999, 4.1810293, 4.1793752, 4.1781549, 4.1772885, 4.176383, 4.1757922, 4.175241000000001, 4.174611100000001, 4.1740599000000005, 4.173666000000001, 4.1732721, 4.1730361]",3280.8296199987817
