Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 28.123998056472146, 64.58612866475357, 101.74198170772638, 141.43323568279015, 183.41677921146197, 231.06197073019757, 285.98923605064124, 345.4386646663461, 405.88470090757403, 465.42490421612627, 522.1845593562119, 576.5488330389472, 628.6337241237189, 680.3452309782887, 730.7208584179708, 780.4753992409657, 828.786454107982, 874.6693098958316, 918.0890599985427, 959.1312785116291, 998.3267536682987, 1036.248768567813, 1073.1971819516311, 1109.3939271272661, 1145.564804125449, 1180.9855610336303, 1217.5431589404243, 1253.7730428049226, 1290.9783955232215, 1328.437718770701, 1366.4790891826797, 1405.4872342369877, 1445.8156166287845, 1486.0474070910213, 1526.8245430128923, 1567.873360928821, 1608.6475473940372, 1649.0702240842274, 1688.4933729403806, 1726.1399212157103, 1762.048013790919, 1796.6682795791503, 1829.83463152278, 1861.8818897829433, 1893.2629583210837, 1924.0485765820254, 1954.2901437182409, 1984.7304316228929, 2014.9684473870852]","[4.1861186, 4.182968600000001, 4.1810002, 4.179464299999999, 4.178322799999999, 4.1771417, 4.1763539, 4.1756454, 4.1750154, 4.1744642, 4.174149, 4.1736374, 4.1731648, 4.1728892]",3286.877150856797
3,0.5,1,45,"[0.0, 25.787659916066218, 61.87197786227944, 98.97448093158243, 138.89291335980204, 180.64119663301358, 227.8857060821756, 282.99887516600654, 342.449926455404, 403.218585882449, 462.1400917177492, 519.2904816088561, 573.7558751511775, 625.8588786060494, 676.7852761609266, 727.7232559091204, 777.11007171412, 825.0381186006476, 870.8312757668292, 913.5607871349081, 954.493783549014, 994.0295616827499, 1031.762194604421, 1068.654580944271, 1104.9025499645368, 1141.149910940483, 1176.8471225082203, 1213.3210973092323, 1249.5716490488098, 1286.6419531915399, 1324.0886422328463, 1362.1681494717468, 1400.7501043787047, 1440.9069814855707, 1481.4221216996903, 1522.4135439236939, 1563.4017785324631, 1604.6308915037303, 1644.8044176971207, 1683.674795611099, 1721.1443823947711, 1757.2256284794707, 1792.2075085653705, 1825.168373099617, 1857.1770010613068, 1888.4963813854347, 1919.1922378050112, 1949.479028295813, 1979.6290674295383, 2000.2194903746195]","[4.1860399, 4.1829295, 4.1810002, 4.1794252, 4.1782441, 4.1771808, 4.1762753, 4.1756454, 4.1749759, 4.1745429, 4.1740704, 4.1737161, 4.1733222, 4.1729679]",3283.2140651570617
4,0.5,1,45,"[0.0, 24.283704480258848, 60.32247151039553, 97.4773284459028, 136.78328029553904, 178.81615616446948, 225.48777198212133, 279.9273605044168, 339.52399096884585, 400.23216765733093, 459.27299555489856, 516.3234541457833, 570.886103914239, 622.7354720718955, 673.4778847586882, 724.1243927779145, 773.38337840834, 821.6150234246642, 866.6703001760226, 909.8791538617508, 950.7646929788608, 989.8197317395401, 1027.6030177577609, 1064.8111124640714, 1101.047287672698, 1137.0350818316651, 1172.7984992300076, 1209.1621237879958, 1245.0289091373584, 1282.056100133716, 1319.2971016159654, 1357.8518884810305, 1396.6995703342309, 1436.379698165817, 1476.8072569244791, 1518.0348993197572, 1559.2635362801207, 1600.1978469200994, 1640.5398402218298, 1679.5263633981203, 1716.9865853479, 1752.9498853122186, 1787.5126271868867, 1820.6760610764882, 1852.7519004159003, 1884.0653677355058, 1914.7263330278633, 1945.0240218394406, 1975.3783682434082, 1999.7995723442941]","[4.1861186, 4.182968600000001, 4.181039299999999, 4.1794252, 4.178322799999999, 4.177299, 4.176511799999999, 4.175724, 4.1750154, 4.1746612, 4.1741099, 4.1735191, 4.1732435, 4.1729283]",3278.683389941407
5,0.5,1,45,"[0.0, 35.602014899730875, 71.72511570374195, 108.4380025578489, 147.71225459474886, 189.63561056153765, 236.65071464386563, 290.02172868573086, 349.85325285962597, 410.34161165636215, 469.34278735581233, 526.7433815601426, 580.8864018944591, 632.9467038824134, 683.4947806489135, 733.9348274565195, 783.2023021852285, 831.5060856373448, 876.4302158390394, 919.5641801057454, 959.9856351779429, 999.3575249110136, 1037.1396693963861, 1073.853467116394, 1110.496586332345, 1145.763981115795, 1182.0641032802657, 1218.1378820241837, 1254.5474381835427, 1291.4672239820538, 1328.7666596070142, 1366.7373105165148, 1405.5976788092962, 1445.13797349102, 1485.9530062859133, 1526.5118685611735, 1568.2776995942388, 1609.2718148898505, 1649.6503313194164, 1688.7122592191097, 1726.2701603864227, 1762.2206749280324, 1796.758804826324, 1829.844081720041, 1861.8659002250436, 1893.0744812708356, 1923.501386776905, 1953.8972788392437, 1984.083809913927, 2013.5992694157583]","[4.1861582, 4.183008200000001, 4.1810002, 4.1793857, 4.1782832, 4.1771808, 4.1764326, 4.1758027, 4.1751337, 4.1746612, 4.1741886, 4.1736765, 4.1733222, 4.1729679]",3274.183049943172
6,0.5,1,45,"[0.0, 32.43541292407292, 68.7763048535212, 105.1278943610588, 144.09176160557138, 186.02799313555056, 232.3651468929712, 286.1082451442029, 345.28383172942927, 406.0013928193699, 465.6295149530496, 522.2875507738369, 576.3580030598181, 628.8878805346818, 679.3864667603619, 730.1285053974967, 779.1036314342288, 826.8628673848028, 872.145551965681, 914.8114107782654, 955.6878787524753, 994.3020659476637, 1031.9329098708922, 1068.9488085136559, 1105.224167520319, 1141.1653244012628, 1176.9212505684768, 1212.917242945382, 1249.3639041310958, 1286.249572771886, 1323.66029175306, 1361.5990968287515, 1400.35137209482, 1440.6509950036989, 1481.1848410887706, 1521.6919003123294, 1563.017229166116, 1604.1252156141827, 1644.4581575868715, 1683.6341014831519, 1721.0515091805655, 1757.1603556448795, 1791.6540805689797, 1824.4420401347943, 1856.5815833753695, 1887.8882025777398, 1918.3269510115251, 1948.5228149426857, 1978.6271863662187, 2000.2646913830563]","[4.1860003, 4.1830478, 4.180882, 4.179464299999999, 4.1782045, 4.1772203, 4.1763935, 4.1755271, 4.1750546, 4.174582, 4.1740704, 4.1737552, 4.1732039, 4.1729283]",3269.55139383206
7,0.5,1,45,"[0.0, 31.63253131795534, 67.84976037490912, 104.18703277141503, 142.7592190067411, 184.53870778563225, 230.6624573173052, 284.7809947320234, 343.8267285526415, 404.1615563142673, 463.5213879844548, 520.5070843279102, 574.8417544803538, 626.990548771091, 677.6523009673599, 727.6187025305487, 776.3020910216026, 824.323269101712, 869.1247275504879, 911.9453886605988, 952.5583513627955, 991.4636771860653, 1029.5242844679697, 1066.2935139380259, 1102.0799715323362, 1138.4918835968451, 1173.7640581169524, 1210.0740519122428, 1246.3854863873478, 1282.9710700211722, 1320.5543447150635, 1358.3332558711716, 1397.2796995080744, 1436.8585783168435, 1477.3500428533478, 1518.6332107665446, 1559.856756259049, 1600.862031735033, 1641.163500173742, 1679.997004050207, 1717.4124650907982, 1753.6384325636398, 1788.2439544582633, 1820.9629134169656, 1853.1891464968905, 1884.2586912610825, 1914.6418917294761, 1944.8202433909057, 1975.156463561346, 1999.865420824993]","[4.1861582, 4.183008200000001, 4.1809216000000005, 4.1793857, 4.1782832, 4.1772203, 4.1763148, 4.175724, 4.1750154, 4.1745429, 4.1740704, 4.1735978, 4.1731253, 4.1728106]",3264.7973284811715
8,0.5,1,45,"[0.0, 36.298171243152524, 72.73880555901826, 108.84586914708393, 147.89003608865357, 189.32790750689196, 235.27014864069372, 288.5725706711696, 347.5170019611893, 408.5699290313571, 468.26791261492383, 524.3572475864345, 578.9345204985451, 631.2111069963006, 681.4662771046834, 731.3385747625476, 780.0747052783221, 827.2990310369086, 872.5122199310641, 915.5672964432216, 956.0477652030376, 994.5103803213109, 1032.3663582329696, 1069.0777146272112, 1105.3671109129987, 1140.8750455772624, 1176.5733454727906, 1212.5924128727256, 1248.9979407579035, 1285.861026269698, 1323.0167614703905, 1360.8910146671587, 1399.8614100825516, 1439.6167178185456, 1480.183250271436, 1521.1317116706123, 1562.5046575250099, 1603.3892380556335, 1643.7226918301058, 1682.6619836263285, 1720.1006297630524, 1755.9604546621113, 1790.2593210582509, 1823.1762040673761, 1855.4037904732263, 1886.3992186665319, 1916.962068831967, 1947.0745222394066, 1977.1970995939355, 1999.1217431476516]","[4.1860003, 4.1828899, 4.1809607, 4.1793857, 4.1782441, 4.1771021, 4.1763935, 4.175724, 4.1750546, 4.1745429, 4.174149, 4.1737552, 4.1733222, 4.1728892]",3260.727603412
9,0.5,1,45,"[0.0, 32.81653111197079, 68.8475778418732, 105.30483714209356, 143.68881678992454, 185.1683913265531, 231.32944974994382, 284.6644774836367, 343.38725224999223, 403.7387018326235, 462.9150569967138, 519.892326370887, 574.1576970510588, 625.9062917463629, 676.3752085045338, 725.9271987384822, 775.0201555628724, 822.3473557069814, 867.1173143221475, 909.6420418050828, 950.25462188576, 989.2775907169517, 1026.9442327296792, 1063.89556434129, 1099.3342040175403, 1135.173775739166, 1171.1654947980205, 1207.1506406157428, 1243.3773411001957, 1279.9496690843234, 1317.3524674125729, 1355.4413814301129, 1394.405216581195, 1434.17032687566, 1474.8342682897255, 1515.7994587258963, 1556.732825868452, 1598.1085525547137, 1638.1178829119372, 1677.3131941823726, 1714.6376132680434, 1750.6097676276395, 1785.299911986409, 1818.2801604853994, 1850.2947823705285, 1881.1404021518215, 1911.700593916914, 1941.7190150987853, 1971.8319350500738, 1998.9092996135796]","[4.1860003, 4.1829295, 4.180882, 4.1794252, 4.1781259, 4.1772594, 4.176511799999999, 4.1756849, 4.1750154, 4.1746216, 4.1740704, 4.1735978, 4.1734009, 4.1728106]",3256.592945029975
10,0.5,1,45,"[0.0, 27.241209192747533, 63.19658440815215, 99.23752241329476, 138.12292375036475, 179.6252935062762, 224.6819848768156, 277.77998473006346, 336.5911212493128, 397.0239361886255, 456.41312108985176, 513.1038391045954, 568.1145457285666, 619.3359576948924, 669.8353776082206, 719.3854992375645, 768.2269122656212, 815.6073537118787, 860.150915117784, 902.5440830604916, 943.2349122918185, 981.912595135856, 1019.3933797244874, 1055.9638121686455, 1091.9204800013842, 1127.7529950887406, 1163.5850587721793, 1199.387295978498, 1235.8301947457965, 1272.5752139197994, 1309.8707970257205, 1348.0234150604756, 1386.5684077613757, 1426.375191017142, 1466.8817384521924, 1507.9428960603252, 1549.3272858914136, 1589.603264937756, 1630.3127431095033, 1669.4633820747388, 1706.9567507358145, 1743.0481958028074, 1776.9094740587705, 1810.1516303455767, 1842.3591360443795, 1873.3791028425242, 1903.7984675272112, 1933.8760763798248, 1963.9409939329032, 1984.750963413832]","[4.185843, 4.182968600000001, 4.1807637, 4.1794252, 4.1780863, 4.1771021, 4.1763539, 4.1755667, 4.1750154, 4.174582, 4.1739917, 4.1735978, 4.1732039, 4.1729283]",3252.347051721873
11,0.5,1,45,"[0.0, 34.65523043747851, 70.9345594383783, 107.14372980231497, 145.6097280043956, 187.0808070639987, 232.02150778943655, 285.5522575992419, 343.84737946655036, 404.022312511299, 463.4153441064012, 520.4736530172032, 574.2286354501392, 626.0558037582692, 676.0052075868256, 726.2813439684147, 774.1921890625318, 821.4848055746671, 866.6327228194347, 909.280950477879, 949.7411325709824, 988.2361055824266, 1026.058149198936, 1062.3799137141887, 1098.321379771674, 1134.0843537145192, 1169.8448456380524, 1205.907267017988, 1241.8700071180651, 1278.6639509662741, 1315.7841535077555, 1354.0437666179687, 1392.6795387986053, 1432.8043609140905, 1472.4964330026864, 1513.7846191137796, 1555.307944015312, 1596.2673452667755, 1636.3629091428452, 1675.4334825035762, 1712.8853825561564, 1749.1057509359011, 1783.2707218715013, 1816.3804565139126, 1848.1431758189665, 1879.2399069613539, 1909.6119162700275, 1939.6233228798606, 1969.7245316310464, 1998.6039140876596]","[4.1858826, 4.182968600000001, 4.1809607, 4.1794252, 4.1782045, 4.1771417, 4.1761966, 4.1757636, 4.1748972, 4.1744246, 4.1740704, 4.1736374, 4.1732831, 4.1728892]",3248.308552351618
