Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 25.851611535938332, 61.641961550772976, 99.11455556226736, 140.16155167113448, 183.41712759678683, 232.10150510405072, 290.20069037147846, 350.40185524484775, 410.80770348818487, 470.18282367790835, 527.6890260964753, 582.128052543595, 635.7430698426742, 687.3197614259566, 740.0410146580955, 790.8562176699172, 839.6370892688763, 886.2347942962017, 929.5776603033278, 971.0841345761755, 1010.3981587394435, 1048.6623594927607, 1085.4863438530078, 1122.4174847207953, 1158.2744209584032, 1194.7575823424665, 1230.9317298231501, 1267.3566632285022, 1304.4313811479885, 1341.9738065261151, 1379.8093548561017, 1418.9368052195723, 1458.3804995461828, 1499.622973121378, 1540.39841599161, 1581.7963478502234, 1622.547333035085, 1662.7793042978374, 1702.1528788032874, 1739.6226977268034, 1776.3892121053218, 1810.7270057173291, 1844.029693397757, 1876.0967951633888, 1907.64512316544, 1938.5664929706672, 1969.0761046367802, 1999.4413849146345, 2029.5184259403477]","[4.1863155, 4.1832833, 4.181354, 4.179739499999999, 4.1784401, 4.1774554, 4.1767468, 4.1758804, 4.1754475, 4.1748567, 4.174345, 4.1738725, 4.1735969, 4.1732817]",3315.667345993789
3,0.5,1,45,"[0.0, 23.21489710007802, 59.4291836007435, 96.55620678529533, 137.24401064713163, 179.98801888078788, 228.88972274156595, 286.37690566281344, 346.82067841694527, 407.80737205108414, 467.0963663998465, 523.988980584323, 578.9348045282615, 631.3669477392974, 684.4828713370981, 735.5745034129033, 785.9888021999224, 835.1827292151701, 881.9247618033736, 925.2362549250089, 966.3704200046471, 1005.6445163233458, 1043.8141976304369, 1080.7819991134365, 1117.5140651577594, 1153.3930497215715, 1189.3959537358674, 1226.0562636909049, 1262.374045332083, 1299.4367072013997, 1336.9975051907409, 1375.3104437929437, 1413.7537631583132, 1454.0479908847055, 1494.4127428646293, 1535.410668992793, 1576.6718665047883, 1617.4558433245938, 1657.743200917379, 1697.1628704281952, 1734.7669707540072, 1770.8725502932612, 1805.9417716338771, 1839.0936195540712, 1871.0955350450877, 1902.1991602770845, 1932.9287977900503, 1963.5714601858713, 1993.8963093734496, 2013.2908974095303]","[4.186157700000001, 4.183126000000001, 4.1810389, 4.1795425, 4.1783614, 4.1772981, 4.1765103, 4.17592, 4.1751719, 4.174778, 4.1741872, 4.1739116, 4.1733999, 4.1729665]",3310.737250651044
4,0.5,1,45,"[0.0, 31.470515847954516, 67.18416215986167, 104.14437447661078, 144.4875175041991, 187.74152671347133, 236.70090758146796, 292.7966215029569, 353.62657100533386, 414.65768735155996, 473.87553036507745, 531.1764836318399, 586.0694918628325, 639.2444283397923, 690.8548218779289, 742.5711669582605, 793.0568307273626, 841.9274450359452, 888.0212226447849, 931.30463863685, 972.574683674616, 1011.6788068899765, 1050.077538739507, 1086.8603137060386, 1122.8307183707893, 1158.9439812981514, 1195.2455211778733, 1231.3717020919944, 1267.7516580030601, 1304.7143525326014, 1342.5875152010422, 1380.9172656558817, 1419.738207066433, 1459.6781720159765, 1499.9032139631681, 1541.5082738694732, 1581.954170069725, 1623.1411464969528, 1663.8473434714883, 1702.6164141995264, 1740.0110044905068, 1776.2728421358743, 1810.562725189105, 1844.2952404424227, 1876.1894230801367, 1907.6858621170854, 1938.333676869503, 1968.9436993570312, 1999.299066578863, 2028.9798321033409]","[4.1861973, 4.1832833, 4.1811962, 4.1795821, 4.1784792, 4.1775737, 4.1765499, 4.17592, 4.175211, 4.1748567, 4.1743054, 4.173793799999999, 4.1734786, 4.1730847]",3305.9808984364117
5,0.5,1,45,"[0.0, 26.972292925251168, 62.48875884243262, 99.84310641169066, 140.1245608985688, 183.09761263236499, 230.60425108885295, 287.91009965796775, 348.6348902297874, 408.87782662902964, 467.9169625634588, 525.5937757904037, 580.4995966119011, 633.1940083729367, 684.8537142549085, 736.8815503527569, 787.1637459051601, 835.7637965040894, 881.1472400073915, 924.797292333524, 965.9001212861583, 1005.3616874880274, 1043.3609096315765, 1079.7139929179186, 1116.5114279844895, 1152.4478028854874, 1188.7340583970151, 1224.6909690177565, 1261.2267141871487, 1297.5689993067595, 1335.658147818276, 1373.628483756794, 1412.7887523161633, 1452.2360786132347, 1492.836012773382, 1533.7431585832326, 1575.2467686645107, 1616.0352470356972, 1656.5117060108012, 1695.3065577768327, 1732.854452610525, 1769.4086785104212, 1804.282768412473, 1836.9078543742091, 1869.5425685976268, 1900.4207978426905, 1931.1373504572327, 1961.6675149232012, 1991.7897736848115, 2014.5600587995066]","[4.186276, 4.1831651, 4.1811175, 4.1795821, 4.1785975, 4.1776133, 4.1765895, 4.1758804, 4.1754079, 4.1748962, 4.174345, 4.1738329, 4.1734786, 4.1731243]",3301.7241552189093
6,0.5,1,45,"[0.0, 24.624329617693093, 60.27640558771998, 97.33024153436304, 137.33059041859838, 180.29023962071767, 228.18033257693617, 284.06600808631435, 345.10962556086645, 404.9860317157909, 464.8709359472293, 522.0929419705185, 576.9267467601501, 629.9562143960973, 681.5443532783418, 732.9064261054248, 783.3053022537777, 830.9043394132273, 877.3643231821507, 920.418941788876, 961.6753726046745, 1000.9290999378482, 1038.494746405638, 1075.7321755754317, 1111.9715229665426, 1147.7395088487629, 1183.6718052535368, 1220.0303551189988, 1256.3660652402314, 1293.3487717637747, 1330.7529858197267, 1368.8447341119117, 1408.140783847178, 1447.5534119129168, 1487.8532681785352, 1529.354079970525, 1570.274087604853, 1611.4488832347736, 1651.6272680720624, 1690.8261815905219, 1728.171039748512, 1764.501250514598, 1799.4408964418337, 1832.2625729024114, 1864.0235582713888, 1895.4517558880195, 1926.2092034564882, 1956.5944700986377, 1986.7520827506803, 2014.2456554525445]","[4.1861973, 4.1833229, 4.1810784, 4.1796608, 4.1785583, 4.1776133, 4.1767073, 4.1760383, 4.1754866, 4.1748176, 4.174345, 4.1738725, 4.1736755, 4.1731634]",3297.4744077487544
7,0.5,1,45,"[0.0, 33.52799965131021, 69.40597315956018, 105.87682271395875, 146.01008240054966, 188.6648910276599, 236.43385113711372, 292.4744826523489, 352.5185866283142, 413.50701418306267, 472.8642343029535, 530.0892111278515, 584.534611885324, 637.5441084872414, 689.0040002960277, 740.1418388290122, 790.2230989960174, 838.2364056760696, 884.3050351079255, 927.773101932516, 968.5912307267847, 1008.0612735146638, 1045.52214158538, 1082.329753599209, 1118.297135566992, 1154.9289874339127, 1190.52425168989, 1226.354939110218, 1262.924052593367, 1300.1053956420883, 1336.984860549234, 1375.763142454838, 1414.328630717251, 1453.9914532578628, 1494.7586682250703, 1536.0458555626133, 1577.0748284739425, 1617.0401084785954, 1658.0605609058457, 1697.505242571804, 1734.7761268404947, 1771.3762710041492, 1805.2851877037297, 1838.6617771686492, 1870.7726490478626, 1902.1541218890497, 1932.396932458059, 1962.9212906710018, 1993.1493499633984, 2014.1313301459413]","[4.186079, 4.1830077, 4.1810389, 4.179424299999999, 4.1784005, 4.1773767, 4.1765103, 4.1758804, 4.1752505, 4.1747384, 4.1742268, 4.1738329, 4.1733999, 4.1731243]",3292.9800889229327
8,0.5,1,45,"[0.0, 29.51263449196597, 65.25610706044381, 101.87150974303472, 142.07606212395547, 184.3694309573999, 231.86978281667064, 287.6090270944469, 348.2637718945167, 408.2464411373144, 467.9249591814387, 525.3861855297482, 580.0961336071207, 632.6126690227109, 684.1372838122534, 734.9656649060826, 785.0966287856068, 833.4661781387924, 879.3068801222662, 921.8707920324007, 963.4870635798911, 1001.911309805507, 1039.9975077905863, 1076.6288095676355, 1112.8073743897141, 1149.0502107996035, 1184.6363645498093, 1220.5466015569039, 1257.0528667374626, 1294.144346750665, 1331.4504844722155, 1369.4935713219734, 1408.399093172257, 1448.3723130210503, 1488.8043179276876, 1529.9180354979542, 1570.729269511118, 1612.096816793847, 1652.5726294902577, 1691.1110179186996, 1729.1316742701063, 1765.3144250343705, 1799.7530390778422, 1832.7855158994214, 1864.761310687779, 1895.9209708142828, 1926.6330072265307, 1956.687443518277, 1986.8847778693346, 2013.9778525888403]","[4.186157700000001, 4.183126000000001, 4.1811962, 4.1795821, 4.1784005, 4.177495, 4.1765499, 4.1758804, 4.1753292, 4.174778, 4.174345, 4.1738329, 4.1736755, 4.1732421]",3288.869496004229
9,0.5,1,45,"[0.0, 26.40589576435798, 62.148350365666374, 98.39201312340492, 138.5081649377522, 180.7536526857765, 228.00943020276497, 283.3426309319234, 344.1769101241864, 404.33375861930085, 464.204266529435, 520.9467234197375, 575.8699339572065, 628.5318279941159, 679.8851605972943, 729.8725174705883, 780.3637531292966, 828.3875420245358, 874.263280965826, 917.5213854707079, 958.5625670117129, 997.4080397982109, 1035.1623553104891, 1071.6708706591828, 1107.234689922573, 1143.659038240166, 1179.7126171600726, 1215.631034282243, 1252.1757541643162, 1288.5570248593197, 1326.459184621858, 1364.6013260729899, 1403.3647564203104, 1442.8049688812473, 1483.801782041365, 1524.687247366149, 1565.9238579821724, 1607.162803355591, 1647.2981437737983, 1686.6856228602016, 1724.118717329928, 1760.0588685205837, 1794.5227285224585, 1827.6136605640324, 1859.586786388477, 1890.8062133208184, 1921.426504541639, 1951.5582463599687, 1981.6856048563734, 1999.2739449435073]","[4.1861973, 4.1830473, 4.1810389, 4.1795425, 4.1784005, 4.1774163, 4.1765499, 4.1758413, 4.1752505, 4.1746993, 4.1742268, 4.1738725, 4.1735182, 4.1731243]",3284.531406566703
10,0.5,1,45,"[0.0, 23.551987960974202, 59.26796255864758, 95.62962793625934, 134.7947346416728, 177.90392884410767, 224.12738774498234, 279.96588947405655, 339.9607967435105, 400.63782030624225, 459.9186886067512, 517.592775659263, 571.7456939476606, 624.1499732334241, 675.3363570229044, 725.6488933047344, 776.3908947428026, 823.9506420056607, 869.4928353984794, 912.5685341718126, 953.7613445525308, 992.3455157798428, 1030.2097376869533, 1067.1544566866855, 1102.8998477739804, 1138.896961945471, 1174.7067645483246, 1210.9117894391484, 1246.803297937459, 1283.7434253963836, 1321.3851885770246, 1359.0652974436905, 1398.3548437441352, 1437.9055090169572, 1478.4110354618192, 1519.3258302655981, 1559.9956701909778, 1601.2065897739517, 1642.103461021432, 1681.1555842889152, 1718.9068747819633, 1754.8407793427004, 1788.8373762110996, 1822.0590105485967, 1854.05519274466, 1885.3594931345506, 1916.0125236671702, 1946.026513647731, 1976.231037417068, 1997.8834507156712]","[4.1860003, 4.1830473, 4.1811175, 4.179503, 4.178164499999999, 4.1774163, 4.1765895, 4.1758804, 4.175211, 4.174778, 4.1741481, 4.173793799999999, 4.1735182, 4.173203]",3280.1432412491854
11,0.5,1,45,"[0.0, 33.832980487256805, 69.27806728989663, 105.51199449603496, 144.72004808453016, 187.05761425761307, 234.0148657836388, 288.9590390971988, 349.33813906140654, 409.76935787836726, 469.4544582446714, 526.187085923082, 581.184464847065, 633.2177605603121, 684.1666454095536, 735.4287099516836, 784.2797907616051, 832.4970880236687, 878.2237643750328, 921.2009861641126, 962.2128737676106, 1001.0139195853257, 1038.2771383913969, 1075.3202884415145, 1111.279004287705, 1147.1380593165013, 1182.6564085674268, 1219.013392633838, 1255.2080056145269, 1291.8263846956147, 1329.156564765393, 1367.5896776003601, 1406.059943016658, 1446.0657643204177, 1486.6341918444314, 1527.1779022289998, 1568.77882582552, 1609.6963578298196, 1649.611776910856, 1688.930076092629, 1726.5179519303647, 1763.1053611574175, 1797.1480319229136, 1830.1728484321734, 1862.1627427800508, 1893.341769269367, 1923.816749501916, 1953.872337998051, 1984.097469948998, 2012.6513350832784]","[4.186157700000001, 4.1833229, 4.1811571, 4.1796608, 4.1784401, 4.1775737, 4.1767468, 4.1759591, 4.1753292, 4.1748962, 4.1744628, 4.1741085, 4.1736755, 4.1732817]",3276.4514734487598
