Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,35,"[0.0, 34.23264908475062, 71.09057984027663, 108.65389471335459, 147.2729693113589, 188.76173362486338, 234.98262889928924, 287.5421526438349, 344.5074441212689, 402.07843679118105, 459.2016073128309, 514.2034195239311, 566.4782947447314, 618.7365474859297, 669.7376549697846, 720.311322535602, 770.6538091116007, 818.6062478722853, 864.2011036588355, 908.0826566861891, 949.3036921863373, 989.2237723288387, 1027.4475324247546, 1064.4392449961874, 1100.7007637970983, 1136.0240161112984, 1171.4253455524472, 1206.2480290084536, 1242.4372591786946, 1278.3224936669753, 1315.1535015953145, 1352.4259681843432, 1389.6328001823135, 1429.1021154834993, 1468.0567918232764, 1508.3802827910067, 1548.3822991910083, 1589.5600462101506, 1629.787384009855, 1668.632476792829, 1707.6134318793897, 1744.5169888332748, 1779.752644006659, 1813.772069259463, 1846.5625419851172, 1878.2991190858888, 1909.481259212821, 1939.9075300116733, 1970.0832527275156, 1988.7199112453195]","[4.1850019, 4.1816545, 4.1790953, 4.177402, 4.1758661, 4.174921, 4.1738577, 4.1729522, 4.1722827, 4.1715736, 4.170825499999999, 4.1702347, 4.169880399999999, 4.169368700000001]",3230.082489470215
3,0.5,1,35,"[0.0, 30.213222676640726, 67.4127954282012, 104.24498915198956, 142.85697134566988, 184.2802863200036, 230.19411020844564, 282.50300970404624, 339.18735626322746, 397.8868132337642, 454.66107237158883, 510.45738214026574, 562.1708350303595, 613.3309802478464, 665.8319960312156, 715.9197754240074, 764.9907933664551, 813.2180675964541, 858.7655154361573, 902.441537125432, 944.0388090059612, 983.1646523230638, 1021.5941494139145, 1057.9741036564071, 1094.5064838483884, 1130.2925947908486, 1165.215162138687, 1200.9001477221966, 1236.529558287218, 1272.643190436554, 1309.1777982662124, 1346.25346245993, 1384.2656193656344, 1423.044363778851, 1462.5301525471607, 1503.5464585624452, 1543.5418662419258, 1584.3844041664745, 1624.6412353919138, 1664.386613627971, 1702.74053212051, 1739.600560697101, 1774.6772428303218, 1808.2825251886504, 1841.154087579784, 1872.7458885065587, 1903.7168476733398, 1934.0178787920129, 1964.3942673550148, 1987.7846511399327]","[4.1851592, 4.1816545, 4.1795282, 4.1776776, 4.1761417000000005, 4.174881500000001, 4.1740546, 4.1731095, 4.1724796, 4.1716919, 4.171062, 4.1707468, 4.1700773, 4.1698017]",3236.101194798994
4,0.5,1,35,"[0.0, 27.45814637010301, 65.15464169922927, 102.5513157800674, 141.7147486037535, 182.75281178473915, 228.4627107132958, 279.9336200728951, 337.37242083637113, 395.67546220789814, 452.27540324915935, 507.0726045823752, 560.002685583781, 611.4504437831289, 663.0043501821455, 713.6076193468444, 763.7606551725036, 812.6021610753813, 858.1560825209159, 902.7899974601102, 944.5165856479272, 984.4204746220133, 1022.3368266512178, 1059.037110408005, 1095.5170367321234, 1130.9484750696383, 1166.0760344015453, 1201.0359688678236, 1236.5464479844522, 1272.988234500745, 1309.0627360002827, 1344.5563193586713, 1381.4943170997753, 1418.9467161212815, 1454.7791762972179, 1491.936040985443, 1529.2960472845252, 1569.6854947623897, 1610.0029606054404, 1647.4282053074658, 1683.92761145846, 1719.2226993231025, 1753.221258753288, 1786.3497365243097, 1818.2185079302458, 1848.8336818704652, 1879.3356618463458, 1910.235085256454, 1939.4549279865128, 1956.06197251526]","[4.1839385, 4.1800008, 4.177402, 4.1755509, 4.173975899999999, 4.1727157, 4.171770599999999, 4.1706681, 4.169723, 4.1690536, 4.1683445, 4.1677146, 4.1672816, 4.1666512]",3203.826108418107
5,0.5,1,35,"[0.0, 31.068011998752013, 68.61576121872338, 106.3673303626964, 144.82098024108768, 185.8142700630816, 230.14742609721657, 283.176976572729, 338.81659519170216, 396.4372634194616, 452.9666590874448, 506.7362070175375, 559.8112717301158, 610.9140751959646, 662.8196628214214, 713.5892463115838, 764.0965385362824, 813.0676562494777, 859.4564823616822, 903.9190721238199, 946.1918741990653, 986.3384733205917, 1024.3376627667951, 1061.5907700594153, 1097.1592482287042, 1132.4368845536849, 1167.6456432611485, 1201.9835360038883, 1237.9679774042959, 1273.1385959682873, 1308.7610344952725, 1345.0458659508056, 1382.1647559377734, 1419.4887420645607, 1458.259687079596, 1497.5123033113193, 1537.7517670357986, 1578.6150372800382, 1618.5422118937997, 1657.8731635848092, 1696.2812770711405, 1733.7287907274042, 1769.7917211168658, 1804.351542702729, 1837.4285644391837, 1869.1810776558957, 1900.2321051830143, 1930.655001833297, 1960.6930893957622, 1987.766244419013]","[4.1842537, 4.1806703, 4.178071, 4.1760235, 4.1744876, 4.1731882, 4.1722827, 4.1713376, 4.1706681, 4.1698413, 4.1692109, 4.168699299999999, 4.1681871, 4.1677146]",3202.4403968200672
6,0.5,1,35,"[0.0, 35.33506773988529, 73.07947970207977, 110.19919007630313, 148.8598367794135, 189.1882583771402, 234.10966008194282, 285.4047721239681, 340.89916120998225, 399.10274625030945, 455.203366027018, 509.64549412071676, 562.3993311256928, 614.5476840056314, 665.458072623651, 716.3565462451915, 766.8234999555003, 815.1253199112322, 862.006805002765, 906.0006262706273, 948.4261440148274, 988.2810254370871, 1026.636165593789, 1063.53765866286, 1098.9361855278948, 1134.4355812652802, 1168.6607597112843, 1204.3833569797525, 1239.5983355113358, 1274.786967541385, 1310.524296972485, 1346.7387145585913, 1384.2222313970078, 1421.178493151981, 1460.0897823405421, 1499.7201707201443, 1539.4463188539758, 1579.575089472145, 1619.4027093267723, 1658.8251761364681, 1697.2328388330243, 1735.1457980270034, 1770.8236033355365, 1805.8004897289102, 1838.2090032047267, 1870.532799842234, 1901.5558391718914, 1931.857138688918, 1962.2459244010088, 1987.6333071431472]","[4.184175, 4.1803551, 4.1779923, 4.1760631, 4.174527200000001, 4.173346, 4.1723218, 4.1713767, 4.1705894, 4.1697621, 4.1691322, 4.1686206, 4.168029799999999, 4.1677933]",3198.277699805504
7,0.5,1,35,"[0.0, 31.07116604939415, 68.35966436799629, 106.0774620045978, 143.87240742997642, 184.80140696997387, 229.8742943211413, 280.89717641373716, 336.4259896822547, 393.9174395777453, 451.0755287239899, 505.6158630288836, 557.6319557131018, 609.9135841213955, 659.9438398739202, 711.4914004684273, 761.2238584228106, 810.04469826812, 857.390832938663, 901.3865949706588, 943.159002424322, 982.4733053306296, 1021.2627226340488, 1057.9782973972851, 1094.068869636565, 1128.8807078626028, 1164.0389948498137, 1198.3883707207774, 1234.2871814031405, 1269.0916570642007, 1305.4793202257747, 1341.3863498191267, 1378.5643884537963, 1415.9864206199627, 1454.8851387004888, 1494.1261105610465, 1534.2103199840867, 1574.326755527195, 1614.1023825585603, 1654.2409344115194, 1692.1186342112542, 1729.9066409578868, 1765.7117269007585, 1799.9848032988361, 1833.3510331952339, 1865.1246281609956, 1896.0008889878336, 1926.5836094082433, 1956.4975081704915, 1973.642999080675]","[4.1840568, 4.180433799999999, 4.1781893, 4.1761808, 4.1745667, 4.1733065, 4.172204, 4.1714163, 4.1707864, 4.1700773, 4.1691322, 4.1688962, 4.1682267, 4.1677542]",3195.310863507489
8,0.5,1,35,"[0.0, 36.08950163797658, 73.2072371759084, 110.74796202938023, 148.88889951191038, 189.50667918604756, 233.59248390372602, 284.2016919225208, 340.5408104047998, 398.08967818916904, 454.29997069280114, 508.97727675571457, 561.3592537344626, 612.6904027134323, 663.7485030903391, 714.6230309640979, 764.834314731541, 813.7227730949184, 860.8140717891273, 904.1250314337677, 946.2271989877253, 985.9321398505994, 1024.0128358107409, 1060.9869174455898, 1096.7979717434673, 1132.7196751258252, 1167.4839689075015, 1202.4522647885597, 1237.3881455671644, 1272.5362147682517, 1308.4191627940613, 1344.3458378684272, 1381.2514041566174, 1419.066244330997, 1457.8770588329326, 1496.6443183297074, 1537.0588634844107, 1576.6452320170379, 1617.1576477795697, 1656.6660829042985, 1695.1801991192615, 1732.631681014247, 1768.634704242717, 1802.6889345547797, 1835.1415608269244, 1867.6926971482417, 1898.9708771505984, 1929.319980560152, 1959.1724596377212, 1986.147476460978]","[4.184293299999999, 4.1805129, 4.1779532, 4.1759844, 4.1743698, 4.1734247, 4.1723218, 4.1712193, 4.170274299999999, 4.1698413, 4.1692896, 4.1685414, 4.1681085, 4.1677542]",3191.8892299879303
9,0.5,1,35,"[0.0, 36.68704040670332, 74.11204751866967, 111.49175687860077, 149.56531902072197, 190.06725292131182, 233.77755652082624, 284.57963239921526, 340.75187835880865, 398.1420575941763, 454.8683444739937, 508.90938922018574, 561.9634689904426, 612.8576424978726, 663.7287158426032, 714.0803192075216, 764.6396239626229, 813.5289839707953, 859.5285511836119, 903.4842914322351, 945.4592708990376, 985.7967794696524, 1023.9143258133336, 1060.8962810938826, 1096.0384412270344, 1131.4939292429403, 1166.0559353574445, 1201.0926889604286, 1236.342230733582, 1271.496396051617, 1307.1453905033609, 1343.987604771544, 1381.1139940776802, 1418.9744576660842, 1456.7833635878999, 1496.7355535454121, 1536.0517737545624, 1575.9113512215613, 1616.240795636089, 1656.2291407905982, 1694.7458303397734, 1731.8954575072748, 1767.865621238126, 1801.8153132651623, 1834.7078053087375, 1866.6728220737677, 1897.786076894708, 1928.1059834171233, 1958.2246237140284, 1986.2624857068558]","[4.1839385, 4.1803946000000005, 4.1779137, 4.1758265, 4.1745667, 4.1731491, 4.1719675, 4.1712193, 4.1706285, 4.169723, 4.1690931, 4.1686206, 4.1680689, 4.1675963]",3188.322353720971
10,0.5,1,35,"[0.0, 35.82197857995408, 72.69708570247059, 110.56284554396387, 148.62952131820413, 188.50415329922492, 232.42146701421092, 283.53247017691416, 338.5652351716756, 396.26859506729585, 452.8143234688866, 507.7469004895293, 560.68765710766, 611.081533145569, 662.4529514046217, 713.009443973832, 763.4794850918533, 811.4663347318187, 857.6100289631511, 902.2043274124774, 943.9193593601149, 983.8609544194537, 1021.6751184253683, 1059.0118280229653, 1094.0878040786633, 1129.6741645744398, 1164.2979156141605, 1199.5955357633673, 1234.5905997267146, 1269.7646258764432, 1305.2608932341284, 1341.9703461197198, 1379.0490580953342, 1416.4020751245089, 1454.8088277722024, 1494.1519525024069, 1534.4322672028047, 1574.5422369857595, 1614.3442294925037, 1653.8812765771925, 1692.6134713853592, 1729.7252758714892, 1765.6304205574768, 1799.7007355328744, 1832.061710011714, 1864.2097033780758, 1895.1835479810159, 1925.5834113586554, 1955.4552079181024, 1973.193464534572]","[4.1838207, 4.1801977, 4.1775198, 4.1757083, 4.174251600000001, 4.1730309000000005, 4.1718493, 4.171179799999999, 4.170274299999999, 4.1694865, 4.1688962, 4.1683445, 4.1679115, 4.1673603]",3185.193308790008
11,0.5,1,35,"[0.0, 22.826513791519574, 60.53163425903335, 97.37888452852167, 134.95769744151733, 175.33444569897108, 219.4383164630117, 269.4798123886877, 325.1170882065496, 381.2076121217648, 439.30104755197544, 493.61034927368985, 545.8839891579443, 596.9301315205997, 647.6512253458053, 698.003544553609, 748.2069889690202, 796.1715403295426, 842.4345727103833, 886.8399096535428, 928.8845051591699, 968.7349896156965, 1006.9451174765055, 1043.3538960653887, 1079.4882671366295, 1114.1908811672834, 1149.1438588098708, 1184.075706113097, 1219.1064741349278, 1254.0381769620458, 1290.1066123360665, 1327.2136539921821, 1363.2318533849434, 1400.3212988136274, 1439.512586325381, 1479.430004311133, 1518.8866319817798, 1558.9753369081513, 1599.0796539649273, 1638.75679755274, 1677.1410696088797, 1714.1140214459074, 1750.3925794100915, 1784.6221612346249, 1817.4453460407103, 1849.0597891312946, 1880.2353070799459, 1910.6653295328897, 1940.3883413667772, 1958.4675285498056]","[4.1840568, 4.1801977, 4.1777954, 4.175669200000001, 4.1743698, 4.1730309000000005, 4.1721644, 4.171179799999999, 4.1704712, 4.1698413, 4.1690931, 4.1684628, 4.1681871, 4.1675177]",3182.3665094665507
