Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,35,"[0.0, 29.40670026552459, 67.46958672066751, 105.1347017851923, 144.67816343446316, 186.02923407439073, 232.48060740278243, 285.5497825331232, 343.405606599575, 401.6535336730101, 459.69299095756514, 514.6492899101233, 568.7622271426089, 620.4380342227471, 672.1137579792864, 724.2059061613493, 775.0241572008044, 824.1433474560599, 870.4519722594146, 914.3231300495961, 956.5129465339423, 996.6407598071737, 1035.0390215974376, 1072.023117917803, 1108.7234977694663, 1144.2617176052229, 1179.6427789706884, 1215.3060636917917, 1251.0554578253318, 1286.8226227910527, 1323.2872107303813, 1360.3741887060794, 1397.4308939903544, 1436.7238188445729, 1476.2292084297421, 1515.769771301716, 1555.9636077192895, 1596.9027724829625, 1636.9439466400877, 1676.7749904053103, 1714.9442379381662, 1751.8732061157739, 1787.2146475838535, 1820.9992348692485, 1854.0115048510124, 1885.9892659817879, 1916.97217808621, 1947.578667393629, 1977.728486043099, 2002.9465023169623]","[4.1854405, 4.182014499999999, 4.1796517, 4.1781163, 4.1766987, 4.1755171, 4.174572, 4.1738238, 4.1729970000000005, 4.1724854, 4.1717763, 4.1713037, 4.1709099, 4.1703587]",3238.210168861084
3,0.5,1,35,"[0.0, 25.421708744110674, 63.121648241943035, 100.49864312995874, 140.15090837746743, 181.53244258499888, 227.41991024092056, 280.82447885518604, 337.9817413107504, 396.26140329676844, 454.155456621961, 510.24264196869933, 563.6052333405374, 615.9917735817575, 667.5859210443658, 718.7353730471376, 769.2227161262775, 818.0153835506813, 864.2601463900259, 908.0733647385565, 950.4270784273198, 990.0828287814537, 1028.4216488564148, 1065.5348124868656, 1101.6527656167655, 1137.6642695075775, 1173.2503429859835, 1208.9927358023065, 1244.83652509913, 1280.856212739544, 1317.2511355461015, 1354.3314741613226, 1392.1922717677821, 1430.507325290031, 1469.8754892049924, 1510.1808141970332, 1550.61843595044, 1591.2252803271676, 1631.3143334177853, 1670.799286063986, 1708.6487623827115, 1745.8775539393737, 1781.2076629208177, 1815.0810065766304, 1848.0131578963883, 1879.7661621672587, 1910.6934739729636, 1941.2639278941979, 1971.4593330105963, 1988.4052950580513]","[4.1853619, 4.1820931, 4.1796913, 4.1778798, 4.1766591, 4.175478, 4.174572, 4.1738238, 4.1730366000000005, 4.1722884, 4.1719341, 4.1713824, 4.1707921, 4.1703196]",3243.026644399009
4,0.5,1,35,"[0.0, 33.57572065648151, 71.83755642057554, 110.13273276315977, 149.6354547542461, 191.56175815134952, 237.2207344482806, 290.0385434646154, 346.8447729712733, 405.55042103885205, 463.63729125784175, 518.4886645497614, 572.0471101507723, 624.403613352321, 676.2830996905005, 728.4329215926665, 779.1726800498358, 827.4640318794144, 873.6567608694976, 918.168489957602, 957.654720503071, 996.2873382063916, 1033.4043259157693, 1070.3862101391155, 1106.299283697259, 1140.8852220178105, 1175.1581292902397, 1209.0571998605933, 1243.7407163930184, 1278.2128012963367, 1312.8919555428283, 1347.8640745991834, 1384.0428118060718, 1421.4074639737232, 1457.631142505591, 1495.7207870549632, 1533.5861760926941, 1573.9182844327179, 1614.4593109214088, 1655.2179840558747, 1694.8133088245322, 1732.9262539377933, 1769.8683983313108, 1804.6379937707707, 1839.0828746037655, 1871.2851142596692, 1902.8853621710905, 1933.8136988226297, 1963.7153795019212, 1989.018898136529]","[4.1844559, 4.1808724, 4.178431, 4.1765804, 4.1751237, 4.173903, 4.1729183, 4.1720128, 4.1715007, 4.1709099, 4.1701226, 4.1695318, 4.1691775, 4.1686263]",3215.732079445941
5,0.5,1,35,"[0.0, 36.61823953781027, 75.11452077494448, 113.22254368706024, 152.51467690986146, 193.64650252182798, 239.09125760289396, 291.4357892226262, 348.135828064389, 406.46818408863885, 463.75358588736924, 518.5362906566979, 571.9384321290213, 624.0054981472042, 676.2483490500165, 727.9931589935859, 779.2815133880954, 828.9840796220344, 875.7245525768151, 920.9805805583749, 963.2878884531558, 1003.8487798066922, 1042.3005346441817, 1079.0792673218805, 1115.7401378868558, 1151.3623894676243, 1186.6415104125197, 1221.940564591692, 1256.8662200576416, 1292.1386301620132, 1327.8723689054855, 1364.106977817297, 1401.361100897216, 1439.1606839952044, 1477.2357826692066, 1516.3169648570693, 1556.1366052206106, 1596.5908890454655, 1636.0654988374274, 1675.4947973170918, 1713.7776384851352, 1751.2043375359337, 1787.2863877298962, 1822.2372921226563, 1855.3338905327244, 1887.2968115927176, 1918.3209869334166, 1948.8349706866622, 1979.0454524615322, 2001.4198537152095]","[4.1843381, 4.180676, 4.1782737, 4.1764231, 4.1750445, 4.173784700000001, 4.1728787, 4.1720128, 4.1713037, 4.1704373, 4.169847, 4.1694531, 4.1689019, 4.1685081]",3211.211388856881
6,0.5,1,35,"[0.0, 34.746632620745004, 73.01004973893373, 110.94719933817521, 149.97707132508936, 191.4734801338708, 236.50980077640168, 288.89786936526696, 345.22257378616325, 402.817560434038, 460.31272834825825, 515.9045726911304, 568.6996784390278, 620.9104183888246, 672.7130230691496, 724.6491598813416, 775.9662765318269, 825.6627719215865, 873.0793386787907, 917.1508445536788, 959.9042758326393, 999.5588776701948, 1038.4644712408165, 1075.4082994499104, 1111.5905397947465, 1147.229190920211, 1182.558093979604, 1217.3811544497723, 1252.7435530555806, 1287.9563683346869, 1324.1471252442545, 1360.4581176357237, 1397.3588875192374, 1435.0236745802074, 1473.2795445332665, 1512.4365955179906, 1552.3695648552302, 1591.9194795188723, 1632.0519326908175, 1671.5604890423383, 1709.8913270707862, 1746.9951400774721, 1782.9003562661937, 1816.986188574237, 1850.6231383609093, 1882.6383669216684, 1913.9548967941487, 1944.4968738247799, 1974.477190156671, 2002.802332809786]","[4.1844559, 4.1808333, 4.1784706, 4.1765804, 4.1753597000000005, 4.1740603, 4.1728396, 4.172248799999999, 4.171422, 4.1707921, 4.1701617, 4.1697288, 4.1693349, 4.1687837]",3207.536889555799
7,0.5,1,35,"[0.0, 33.80959771835535, 71.8172596689343, 109.92185396099103, 148.50172000103998, 189.7192433128979, 234.53584528350495, 286.424209614117, 343.65890292470476, 401.24723911101614, 458.5069614870314, 513.385142716583, 566.3591384611925, 618.5198730937857, 670.1504473023876, 722.6115083411175, 773.3189965878719, 822.6021115663666, 870.221850101572, 914.8607619198945, 957.1445672073562, 997.3617106459717, 1035.7069492467967, 1073.1263451512166, 1109.098288493573, 1144.6316199897535, 1179.9299714020947, 1214.801616918202, 1250.2722869592103, 1285.574488307266, 1321.4196444351217, 1357.7312179683781, 1394.5708130413218, 1432.216439782261, 1470.9547816421803, 1509.6485986518899, 1549.417327107711, 1589.7965464150604, 1629.8016483805347, 1668.845469065093, 1707.0898956209874, 1744.3714198240393, 1780.4297747807748, 1814.8950071019929, 1847.8659220957577, 1879.9378454899813, 1910.9872514891329, 1941.6640185544486, 1971.628305311919, 1988.7779211130785]","[4.1843381, 4.1807547, 4.178195, 4.1765804, 4.1749659, 4.1738238, 4.1728787, 4.1719732, 4.1713824, 4.1706343, 4.1700439, 4.1695714, 4.1690593, 4.1686263]",3203.5926814828804
8,0.5,1,35,"[0.0, 33.49144271102875, 71.06206279416563, 109.00587442564893, 148.30840519161575, 189.4013479202066, 233.98020522153, 285.4849440783132, 341.849164082981, 400.32242245900875, 457.1413178499928, 512.5812665731736, 565.5399628830922, 617.7809187057113, 669.7552534197954, 721.0446387283072, 771.8930371324126, 821.5461963804133, 868.3747577285075, 912.8701090949354, 955.2200001057914, 995.3906695222282, 1033.7573850128924, 1070.9419983453731, 1107.1964429352702, 1142.7388186832222, 1177.765010056623, 1212.994736862403, 1247.88958142183, 1283.5851111148431, 1319.165650035255, 1355.4970465832248, 1392.596350763326, 1430.515250613224, 1468.8314535344607, 1507.5884750249252, 1547.1633554499185, 1587.2396061503773, 1626.903423456317, 1666.6229599045641, 1704.9415077789254, 1742.3444354231133, 1778.3029503391604, 1812.20143225448, 1845.578502043139, 1877.5626991715376, 1908.6646470862875, 1939.0922453795988, 1968.9945999583865, 1987.990167223917]","[4.1843772, 4.1808724, 4.1782737, 4.1765804, 4.1749659, 4.173745200000001, 4.1728787, 4.1719732, 4.1712646, 4.1705165, 4.1701226, 4.1695318, 4.1690593, 4.1686263]",3200.1377470788566
9,0.5,1,35,"[0.0, 28.193805961394446, 66.23046779288984, 103.80527004254827, 142.80312209618432, 183.57458022798562, 228.444855219185, 280.0893231339801, 335.996126178347, 394.3419902229332, 450.591242902525, 506.4272457721896, 559.4415679676516, 611.2593591639462, 663.2693647262937, 714.4005233854363, 765.884178488553, 814.6267255613835, 861.8677647396909, 906.7774562806713, 948.6247278344007, 988.8735319674257, 1027.3238097588273, 1064.6858020045133, 1100.5869827564375, 1136.0604786707604, 1171.0158716139977, 1205.720941446441, 1241.247621396612, 1276.6413616673676, 1311.8737436353217, 1348.564548249231, 1385.4126612289788, 1423.037796005563, 1461.3085648539723, 1500.956713818724, 1540.2561817343567, 1580.3263620765729, 1620.1406880882591, 1659.5674779492274, 1697.9222031589225, 1735.7776040466879, 1771.0625912944465, 1805.949186447383, 1839.4239672793992, 1870.5750596555627, 1901.7058281447821, 1931.8436705865433, 1962.1633727962485, 1986.658391176417]","[4.1844168, 4.1807547, 4.1782346, 4.1764622000000005, 4.1750445, 4.1738238, 4.1729579, 4.1720915000000005, 4.1711855, 4.1705556, 4.1700439, 4.1696501, 4.1692958, 4.1686263]",3196.650768980715
10,0.5,1,35,"[0.0, 28.71993210191738, 66.3976030516094, 104.3847383416313, 143.07091969239377, 183.85922237383977, 227.99453280624243, 279.8176195470737, 336.17184646694943, 393.92563793864576, 451.1993493993198, 505.82949251786454, 559.5387921711613, 610.8330219390875, 662.5466918374366, 714.2004419760106, 765.3342717350986, 814.2363075193932, 860.8694722939008, 905.71106513419, 947.7270444347325, 988.1470461013823, 1025.951729001893, 1062.9802491946452, 1099.3264600981438, 1134.7552851472485, 1169.496216687604, 1204.467413191915, 1239.6350244797673, 1274.9866004943467, 1310.349346626832, 1346.8690096364548, 1384.1582840068331, 1421.945969675403, 1460.325584427399, 1499.193608257912, 1538.9146779065147, 1578.6050689993647, 1618.8412063998028, 1657.6979776895535, 1696.6513491984454, 1733.7176469815179, 1769.7525307118378, 1804.1698499565061, 1837.4748475940726, 1868.9835992783253, 1900.0824727139004, 1930.6400050668665, 1960.4721384221273, 1987.6472432851149]","[4.1841803, 4.180676, 4.1779585, 4.1761475, 4.1749268, 4.1734695, 4.172524500000001, 4.171658, 4.170989, 4.1703196, 4.1698074, 4.1692958, 4.1688623, 4.1683111]",3193.285092225883
11,0.5,1,35,"[0.0, 32.83921672081328, 70.6205508358479, 108.19337612614811, 147.00211077685606, 187.63745222075238, 231.95430476514196, 282.47196380267246, 339.63520418455767, 397.2826839191125, 454.81384748224207, 509.58780656862234, 562.80522246417, 614.2227897453625, 665.8314539488139, 717.5218709334182, 768.4350238787739, 817.6890145418787, 864.6412860790823, 908.6629394704058, 950.4803000865733, 990.8368012904076, 1029.0886257883103, 1066.3470202999965, 1101.9894587270637, 1137.7315934474273, 1172.4123700351665, 1207.6114297088316, 1242.9342027679977, 1278.1979047783266, 1313.78942674672, 1350.211473955479, 1386.9917130783351, 1424.7171696974356, 1462.8331138914346, 1502.3943606988319, 1541.861555516592, 1582.2070934204912, 1621.888443134269, 1661.0287392844511, 1699.024576338546, 1736.631513575015, 1772.6233764364806, 1807.0857325694342, 1839.714309268491, 1871.6377459619507, 1902.7253011808543, 1933.1713334444894, 1962.9918942658574, 1987.3166458730739]","[4.184219799999999, 4.180676, 4.1781554, 4.1762261, 4.174887200000001, 4.1736274, 4.1727214, 4.1719341, 4.1710281, 4.1704769, 4.1699648, 4.1693349, 4.1688623, 4.1685476]",3190.226901780328
