Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 35.728233601055535, 71.27868753687676, 108.38405287060414, 148.67914377286536, 191.33706011713014, 240.7087566469197, 297.8297931427337, 356.87364435274765, 417.6991234778949, 475.2036964714242, 531.8474755719454, 585.1791644757303, 637.1815194287884, 688.8812772563364, 740.2806272878041, 789.9847228783482, 837.7321922150987, 883.0760084834438, 926.5900708210398, 967.6949013310117, 1006.7459717660832, 1044.2815762354157, 1081.4486354408432, 1117.641783129608, 1153.5711148239384, 1189.688121581196, 1225.7281104434787, 1262.3403090199067, 1298.7150355129147, 1336.7513892376678, 1375.2306705243086, 1414.2803203129388, 1454.084551118172, 1494.7698564069124, 1536.1076985776144, 1577.4884157797546, 1618.4249630951413, 1659.5513527063513, 1698.2503706994721, 1736.198131904246, 1772.6004368134113, 1806.5630949577744, 1840.1012027045049, 1872.766506060686, 1904.1625446178186, 1934.7185626622927, 1965.2875884716277, 1995.6520109021453, 2013.9927564717618]","[4.1859608, 4.1828108, 4.1807632, 4.1790309, 4.177849299999999, 4.1768651, 4.1761169, 4.1753292, 4.174778, 4.1741481, 4.1735969, 4.173203, 4.1728091, 4.1724939]",3310.55635944336
3,0.5,1,45,"[0.0, 33.23845127085008, 68.55463301717134, 105.28328748112824, 145.7985387482538, 188.12000157907858, 237.40468922274238, 293.78304739268356, 353.28302484089215, 413.2606507185426, 471.6873410873991, 527.2378802733001, 581.1886097533156, 633.781227932468, 685.0995033835211, 735.5493609716877, 786.1670068954593, 833.4054084105917, 878.7524677410984, 921.9989148663151, 962.9039353305782, 1002.3138839976359, 1039.658979235586, 1076.7689830551517, 1112.9382319889046, 1149.322711789285, 1184.4695751566223, 1221.0992232979197, 1257.252905685661, 1294.0178192668502, 1331.8301536003507, 1369.7950065065695, 1408.888663008527, 1448.811247537101, 1489.3203121257545, 1530.4723443367495, 1572.0064833523923, 1613.263550396887, 1653.8268286794253, 1692.9494132368525, 1731.0196743167369, 1767.0316338393948, 1801.5944796987994, 1835.177491341922, 1866.6606417441892, 1898.0555670377719, 1928.7398770779162, 1959.0071026838148, 1989.5251993204959, 2013.2669016059697]","[4.1860394, 4.182929, 4.1808419, 4.1791883, 4.1779675, 4.1769042, 4.17592, 4.1752901, 4.1746597, 4.1740694, 4.1735573, 4.1732421, 4.17277, 4.1724153]",3305.775367452256
4,0.5,1,45,"[0.0, 22.83746392114506, 57.78042184453636, 94.95200268953784, 134.88594474452168, 177.4199961558387, 225.59505566055327, 281.78011173279435, 341.162836291537, 401.9164129110685, 460.0100329023991, 516.0078659667746, 570.5238392531179, 621.5898509377113, 672.4273541649912, 724.151276995001, 773.6475966471797, 821.2664326134367, 866.4022038176937, 909.1000137527432, 950.0632358029151, 989.3198038830011, 1026.7023785054403, 1064.016160844626, 1099.9692935842918, 1135.567332685463, 1171.6206431089513, 1207.870149719874, 1244.1950922047176, 1280.8228886861657, 1318.5825345457083, 1357.2503083170454, 1395.841351106411, 1435.7268491224536, 1476.0743759831585, 1517.650691745083, 1558.7751863808594, 1600.0827979346645, 1640.628691181374, 1679.7402848100473, 1717.7231195306017, 1753.3322540412719, 1788.7588280948894, 1821.684689733615, 1853.9097312065392, 1884.9914614074423, 1915.7916367056437, 1945.8843917685526, 1976.2856278063605, 1998.6910302762167]","[4.185921700000001, 4.1829681, 4.1808419, 4.179069999999999, 4.1780066, 4.176943799999999, 4.1760383, 4.1753292, 4.1746993, 4.1743841, 4.1739116, 4.173203, 4.1727304, 4.1725335]",3301.139714331054
5,0.5,1,45,"[0.0, 30.893099452653473, 66.37419676811442, 102.92176615377355, 142.78617708338822, 185.42681156640913, 233.6602778862864, 289.10020180828565, 349.1853993145203, 408.890510737354, 467.68996747703056, 524.2028696239917, 577.3594787078949, 628.6832502820554, 680.0595696766821, 730.8388188385057, 780.2932202246485, 827.910528052579, 873.4639166150624, 915.7498012551183, 956.5550712752266, 995.3504561064668, 1033.0438076760697, 1070.1553151326652, 1106.4504864843116, 1141.918671652557, 1178.0439923898166, 1213.9887672321229, 1249.878626084253, 1287.0591509367687, 1324.9305022558556, 1363.0932450683163, 1401.8413340144575, 1441.7217640413637, 1482.622598377308, 1523.4602125869255, 1564.8953894352899, 1606.65748310068, 1646.6507559151091, 1685.729645920665, 1723.7718172764226, 1759.8160666466306, 1794.0530420028863, 1827.3597322390333, 1859.565177719825, 1891.0490086429431, 1921.5599945377649, 1951.8362289995448, 1982.0868796426648, 2012.3181489664703]","[4.185882100000001, 4.1828504, 4.1806059, 4.1791487, 4.177888899999999, 4.1768651, 4.1759591, 4.175211, 4.1746597, 4.1740298, 4.1735969, 4.173203, 4.17277, 4.1723762]",3295.9421590954576
6,0.5,1,45,"[0.0, 28.62457276255691, 63.617266069317225, 99.8493958622056, 139.46386132163127, 182.45812434011827, 230.3572348403868, 285.501737359378, 345.6925617407253, 404.41284149885746, 463.58551176900005, 519.6971314088942, 573.2216752307463, 624.5794643657584, 675.8350654649228, 726.6770181793363, 775.8883546641919, 823.2963406202086, 868.4310359223923, 911.2730434880548, 952.0095102384332, 990.6797699970482, 1028.6423308071353, 1065.2049866427794, 1101.1978637188647, 1137.276603199512, 1172.4715428466063, 1209.132302354064, 1245.2430315799847, 1282.2289560753852, 1319.6936972672531, 1357.1439842941936, 1396.8546849321297, 1436.6358314341223, 1477.0578934214313, 1518.0431465372794, 1560.1323476730258, 1601.002623658606, 1641.3575160765267, 1680.5021809940981, 1718.04449065384, 1754.2892017856761, 1788.7549951992387, 1821.9657618988153, 1854.0278863276853, 1885.3086463694867, 1915.980728029252, 1946.124392311438, 1976.2587501117177, 1998.4184234655086]","[4.1859608, 4.1828504, 4.1805663, 4.1791487, 4.1777706, 4.1768651, 4.1759987, 4.1751719, 4.1746206, 4.1740694, 4.1737146, 4.1732421, 4.1729274, 4.1725731]",3290.992666688502
7,0.5,1,45,"[0.0, 24.45499401768484, 59.40966526370198, 96.01108041760153, 135.14272781555132, 177.87254831840517, 225.0347957582419, 279.95818230902785, 340.3351650145248, 400.30588877575246, 458.5612853627583, 514.2999230990063, 568.2863269777627, 620.1174730718931, 670.7720823412567, 721.1250494598455, 770.6513979196739, 818.1858102096649, 862.3181457589114, 905.377841865866, 945.6673083817402, 984.7104348851642, 1022.6234174892456, 1059.0457620444727, 1095.5761426538195, 1131.01703882323, 1166.934648095737, 1202.6724734764234, 1239.4375896741399, 1275.7279380377079, 1313.2613820291704, 1351.2546392044183, 1390.701415874854, 1430.0690426411895, 1470.8832799771033, 1512.3511108789323, 1553.2764222843023, 1594.9749749884115, 1635.0715675632866, 1674.2619027505482, 1711.9353289616677, 1748.3955584071653, 1782.6587464728575, 1816.341729165377, 1848.0502412910926, 1879.0940214500522, 1909.8881068007547, 1940.0575679350688, 1970.2505144699392, 1998.0255039122173]","[4.185882100000001, 4.1827712, 4.1808419, 4.1791487, 4.177928, 4.1767468, 4.1759591, 4.1752505, 4.1746206, 4.1741481, 4.1734786, 4.1731243, 4.17277, 4.1723762]",3285.901452383761
8,0.5,1,45,"[0.0, 34.02979756969057, 69.5517723804054, 105.47227809910021, 144.82391819480438, 186.83805111828644, 234.0477881617635, 288.96870202635694, 349.6078100264074, 408.9459999624761, 466.96689294903, 523.7865740037163, 576.956638852167, 628.5550982589583, 679.6877551110553, 729.364827875538, 778.503383381087, 825.9468104958509, 870.7486957510799, 913.4531099819272, 953.6872481628483, 992.946789409683, 1030.365334773172, 1067.0413642684093, 1103.065988579102, 1138.830756065534, 1174.641998319361, 1210.331171070326, 1246.9180606450295, 1283.3499242557073, 1320.9554310852527, 1359.2673577111204, 1398.0185231026421, 1437.897003882625, 1478.3369696497448, 1519.716020424748, 1561.4325308276907, 1602.7566384788897, 1642.508335806307, 1681.9148013108766, 1719.4045132870488, 1755.888004614846, 1790.4403474753367, 1823.9200914056746, 1855.325749338535, 1886.6263693185902, 1917.0236645291639, 1947.2097112529855, 1977.188584512819, 1998.214062946643]","[4.185882100000001, 4.1827712, 4.1805663, 4.1790309, 4.177731, 4.1767864, 4.1759591, 4.175211, 4.174542, 4.1741872, 4.1735182, 4.1731243, 4.1728487, 4.1723762]",3281.460981257327
9,0.5,1,45,"[0.0, 29.13499730051035, 64.42095561059466, 101.01589560851892, 139.6710944191309, 181.93730424777334, 228.89089843216527, 283.5688036344376, 343.1680618706573, 402.8887309566338, 461.8958470353799, 517.1247444443214, 570.8968418076462, 622.5356313084943, 673.0930363367387, 723.3991170731475, 772.009322290491, 819.2180245886067, 863.7648097581813, 906.4613746866374, 947.5983220638553, 985.7311770007367, 1023.415500416076, 1060.6380348572316, 1096.2451988169678, 1131.871910183801, 1167.559768237173, 1203.6178924663782, 1240.0773560404273, 1276.4414026516997, 1314.3836458600422, 1352.2990889693606, 1391.2407096064662, 1430.9867226101978, 1470.8682165056357, 1512.9167223195095, 1554.2575217546391, 1594.9803699767008, 1635.4328758075317, 1674.8059695770294, 1712.7068093712014, 1748.759822955692, 1783.2253463499064, 1816.036875783058, 1848.015479742562, 1879.3404510030414, 1909.7837968511262, 1939.9491057780428, 1970.0158449914347, 1998.1100826395]","[4.1857638, 4.1825747, 4.1804876, 4.1789913, 4.177731, 4.1767468, 4.1758413, 4.1751323, 4.1746206, 4.1740298, 4.1733999, 4.173203, 4.17277, 4.1722579]",3276.999927939723
10,0.5,1,45,"[0.0, 24.606043726313374, 59.73531093786835, 96.13896944228009, 134.8158883668067, 176.52286218608617, 223.70450680775616, 278.56990845737323, 337.9868285360518, 398.0877062570572, 456.4113581139469, 511.8457965023141, 566.3108434668092, 616.8141097460881, 666.9030632626956, 717.3615646855445, 766.8393488072999, 813.3368111155409, 857.9764973854677, 900.7583282233255, 941.4162425703952, 979.6151433961257, 1017.2544363196965, 1054.1311566001377, 1089.889656683099, 1125.4057073680497, 1161.2539146806607, 1196.9022385215226, 1233.5889361454701, 1270.0495955044917, 1307.4104188174042, 1345.2449699583544, 1384.4260959322746, 1423.867005539249, 1464.7290517695146, 1505.6295218857226, 1547.3960179569685, 1588.7574506653004, 1629.1229442707931, 1668.3246612312246, 1705.8846098388144, 1742.0402916017156, 1776.7417704480895, 1809.8263214549097, 1841.6836959234683, 1872.6824803489449, 1903.0581343459166, 1933.2234440064249, 1963.2479551816368, 1982.9372986743856]","[4.185921700000001, 4.1827321, 4.1805267, 4.1789126, 4.1777706, 4.1766286, 4.1758804, 4.1752505, 4.174542, 4.1741085, 4.1735182, 4.1730456, 4.1728487, 4.1724548]",3272.822719343396
11,0.5,1,45,"[0.0, 22.413270210017004, 57.645277755644315, 93.38192245532844, 132.07946954007593, 174.648464137293, 220.902878000771, 275.19998810450227, 335.431835104146, 394.1813219765644, 453.1845278362388, 508.64437755774577, 562.1058854218294, 613.4370280409117, 664.0666813850988, 713.2293960274441, 762.9183826163452, 809.274590328804, 854.4104536260116, 896.3562360768318, 936.9432091703103, 975.6098349025077, 1013.3656006619441, 1049.8548197804093, 1085.4921680108305, 1121.2647608359553, 1156.5507325021094, 1192.7246333334597, 1228.8443911436134, 1265.725035279761, 1303.0645659609954, 1340.7316022264513, 1380.0120556913303, 1419.2597756348769, 1459.7661836124234, 1501.8437261805857, 1542.5572712019675, 1584.2764306544268, 1624.6212235230682, 1663.7707419608, 1701.4435374644659, 1737.4402416656048, 1771.7342977874596, 1804.814507569754, 1836.9858546259316, 1867.9394782972931, 1898.5605621167228, 1928.4963658981242, 1958.6924154099556, 1983.4569395431872]","[4.1856852, 4.1826925, 4.1805267, 4.179109599999999, 4.1776524, 4.1766286, 4.1758413, 4.1751323, 4.1744628, 4.1739511, 4.1734786, 4.173203, 4.1726909, 4.1722975]",3268.384533950197
