Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 26.977905952734375, 65.68658352199361, 104.65308962577535, 144.78411454094396, 187.78867900332477, 235.6649475363165, 291.05680327338246, 348.7201645897503, 406.33182315974545, 462.05862781396377, 516.5715612312435, 569.7077117313247, 624.0588241729238, 680.4023506161659, 737.549566680033, 793.240325630268, 846.9564390969647, 897.3143590447726, 945.5198832301355, 990.815746815764, 1033.7221955968705, 1073.8922105696047, 1112.6268935945282, 1150.1480735043074, 1186.1773500860195, 1221.87371705699, 1256.4685805582035, 1291.32197402251, 1326.0440111320884, 1360.5024697776266, 1395.9239015011472, 1430.9734552338894, 1467.3867972144164, 1503.8708354225591, 1541.0659844985237, 1578.2835983816908, 1616.4402643178407, 1655.1484018811523, 1694.3686893427482, 1732.3447280684052, 1770.2807684184847, 1807.5377657450001, 1843.633134456645, 1878.8820408455879, 1912.5280602114433, 1945.2269206318663, 1976.8183183687386, 2008.2424504069756, 2026.6418757084823]","[4.1827226, 4.1783128, 4.175478, 4.1732335, 4.1715798, 4.1703591, 4.1690602, 4.1679182, 4.1669731, 4.1662645, 4.1656737, 4.1650047, 4.1645322, 4.163981]",3232.083223331298
3,0.5,1,25,"[0.0, 32.36603165019494, 70.89734620277255, 109.79372037648233, 149.59845704684852, 192.0575317945141, 240.29260358716198, 294.8422966921408, 352.994323141916, 410.9025503080598, 466.4963330765043, 520.9488137125416, 575.1526009671641, 628.5530216089398, 684.3112283974424, 741.2659963827064, 796.8754767721944, 850.9612331008257, 901.3487480354443, 949.6342919806148, 994.5335367623964, 1036.737602673433, 1077.8770141161651, 1116.8561765101106, 1154.065744835831, 1190.161489266125, 1225.1991761062802, 1260.4637343444451, 1294.8931633413606, 1329.4232803256546, 1364.4953378018263, 1399.2431962606372, 1435.098243860152, 1470.5642138920125, 1507.2262620071085, 1543.9773038373614, 1581.8491782385117, 1620.2198396726608, 1658.6496042498147, 1697.3761901956104, 1735.5362257998522, 1773.8024252106675, 1810.9020960303073, 1847.0953671623174, 1882.1436644569253, 1915.8916619429683, 1948.204548824358, 1980.0751123580153, 2011.0846740038637, 2040.0561187039525]","[4.1826439, 4.1783128, 4.1753597000000005, 4.1732731, 4.1715407, 4.1701627, 4.168942, 4.1679182, 4.1670127, 4.1663432, 4.1656737, 4.1650834, 4.1645322, 4.1640201]",3230.493170742867
4,0.5,1,25,"[0.0, 26.768012280989637, 65.21609307404668, 103.69558659324747, 143.57565795261752, 186.05395294453086, 233.29780644320118, 287.81983743643747, 345.98319312402924, 404.51916507589914, 460.32041986803887, 514.9292426934271, 568.3826785567121, 621.9168295122986, 677.4223667151462, 733.9263842481189, 789.476787401426, 842.8713613394045, 894.1237459105382, 942.1805484616998, 987.2397130829324, 1029.9353152081885, 1070.3956780620829, 1109.1335123309334, 1146.5826794171403, 1182.6503089972052, 1218.1496430792165, 1253.0530683494, 1287.2861425438343, 1321.9447733741997, 1356.5225759978928, 1391.8182502057864, 1427.1077696147681, 1463.0974835640357, 1499.5051441222868, 1536.4839080236081, 1574.2539624812152, 1612.2457718252876, 1651.2105473292372, 1689.554019349252, 1728.2273994135103, 1765.6550794604673, 1802.594035025173, 1838.9202119511601, 1873.8779735935232, 1907.4166635716729, 1940.2715623102504, 1971.8390339750458, 2002.9860022327885, 2025.001925399442]","[4.1825652, 4.1782732000000005, 4.1753993, 4.1732335, 4.1714616, 4.1702018, 4.168942, 4.1678395, 4.1670914, 4.1663432, 4.1656737, 4.165043799999999, 4.1644535000000005, 4.163981]",3228.064682234563
5,0.5,1,25,"[0.0, 31.95733573927862, 70.11522409955006, 109.00429282125316, 148.49531244623932, 190.60461315130163, 237.34465657817242, 292.087367157527, 350.11818671303155, 408.2009200106291, 464.63874763747225, 519.1511753268585, 572.42539763543, 626.4768628393365, 681.5019199593644, 738.1013602797395, 793.8572054063848, 847.0046781514229, 897.9789470323026, 946.4732195807098, 991.4240085988683, 1033.9125250705745, 1073.9145031581907, 1112.700883645931, 1150.1090013019407, 1185.8947761216791, 1221.6222050311353, 1256.254648305463, 1291.1564121334543, 1325.788281578395, 1360.278877838981, 1395.3945714716183, 1429.9953402378956, 1466.465693231544, 1502.9989505413835, 1540.3418471786538, 1577.7315683706663, 1616.108193719751, 1654.2466409816316, 1692.8839623897202, 1731.3747814605126, 1769.601005891132, 1806.1028214947905, 1842.4847858327817, 1877.31375034136, 1910.9142024542984, 1943.449024337011, 1975.1168758941371, 2006.1796368098762, 2025.8696126796463]","[4.1825256, 4.1783128, 4.1753993, 4.1731548, 4.1715798, 4.170004799999999, 4.1690207, 4.1679578, 4.1671309, 4.1663041, 4.1655951, 4.1651621, 4.1644535000000005, 4.1640201]",3226.316626671413
6,0.5,1,25,"[0.0, 35.94002092223053, 74.16998206852497, 112.94593529668248, 152.59700070534166, 194.54300058115155, 241.21235936488108, 294.83707029468144, 353.9435426667999, 411.59483427759085, 468.3951107897585, 522.7530350874182, 576.1063179772957, 629.3121970892626, 684.4196016617041, 740.945779948174, 796.6851273014045, 850.0837707844976, 901.0114577485986, 948.6934907864049, 993.948069417236, 1037.0229891283502, 1077.086412149593, 1115.6750889192338, 1152.7025619986382, 1188.7781174177749, 1224.1088909486268, 1259.2044318967528, 1293.522134625814, 1328.1281368280631, 1363.0135125266602, 1397.7948913598686, 1433.399501804569, 1469.1598111551496, 1505.5953255587508, 1542.8879857211427, 1580.3937315667388, 1618.4689700877577, 1657.2652131450475, 1695.2068193396087, 1733.9457297143888, 1771.915810903862, 1808.9826357727554, 1845.1190048288875, 1879.871833959454, 1913.6547474498159, 1946.0799594845769, 1977.449275067035, 2008.4581294162738, 2038.3761227478028]","[4.1825256, 4.1781945, 4.1754384, 4.1731548, 4.1714616, 4.1701627, 4.1689024, 4.1679182, 4.1670914, 4.1664219, 4.1655951, 4.1650834, 4.1644926, 4.1640596]",3223.268916608207
7,0.5,1,25,"[0.0, 23.196211575863515, 61.50481290520594, 99.42920102339878, 138.6873412473115, 180.90733939244006, 227.54648096987745, 281.3372464245504, 339.687860024303, 397.8491061212698, 454.33804917973174, 509.0430250370618, 562.3403100405571, 615.6689169818865, 670.302755350984, 726.8356007134646, 782.0388869715994, 835.7720219996518, 886.6314498741347, 934.8872583490372, 979.7874846501454, 1022.4253319991101, 1062.65399476618, 1101.2794157015578, 1138.5722692841891, 1174.1680566495297, 1209.6951494291043, 1244.6369159168855, 1279.0465979072176, 1313.6897262238667, 1348.4883513089048, 1383.4757551969612, 1418.6834212041144, 1454.6286543828578, 1490.7955384479353, 1528.2843752835488, 1565.5713243500938, 1603.7694525101444, 1642.4361160267279, 1680.676952842109, 1719.5424733669777, 1757.0444030528522, 1794.3100520757332, 1830.1547470247212, 1864.7082658634752, 1898.344621559315, 1930.7322008222675, 1962.648361442293, 1993.6360473321868, 2011.321246587456]","[4.1825256, 4.1782341, 4.1753597000000005, 4.1731548, 4.1714616, 4.1701627, 4.168942, 4.1678786, 4.1670914, 4.1663041, 4.1655164, 4.1651225, 4.1644535000000005, 4.1640201]",3220.347950318058
8,0.5,1,25,"[0.0, 36.66302236710044, 74.82585828426983, 112.99206305622687, 152.01035626528795, 193.5960521442484, 240.36154292729867, 294.02266812272507, 353.1157341658565, 410.39938797544147, 466.8488779905958, 521.092724648596, 574.7353869233202, 628.5628098245793, 682.8086330434674, 738.6935241016126, 794.70602112904, 848.5989523616729, 898.7007689576894, 946.7434816994171, 991.8253555242395, 1034.5031584968892, 1074.6250422906135, 1113.0421063401736, 1150.3063104540029, 1186.2634271455488, 1221.6159654557564, 1256.3811284904148, 1290.909646150339, 1325.0332862935757, 1359.2879632531283, 1394.8450188764953, 1430.4183929290111, 1466.1252147553887, 1502.4486937029646, 1539.542718302939, 1577.1806067071682, 1615.5325691097285, 1653.9084126875848, 1692.9094662980954, 1731.0018700646285, 1768.7415322623763, 1805.6615606199646, 1841.6049796040973, 1876.4539828271506, 1910.0341016989653, 1942.3847275861415, 1974.0057564256888, 2004.8338003447373, 2025.1791230170359]","[4.182447, 4.1781554, 4.175281, 4.1732335, 4.1714616, 4.170044399999999, 4.1689024, 4.1679578, 4.1670914, 4.1663432, 4.1657529, 4.1650047, 4.1645713, 4.1640596]",3217.2906019198963
9,0.5,1,25,"[0.0, 28.306017091762783, 66.37578920259847, 104.61671923708542, 143.7468021730013, 185.30130100538378, 231.42180082959038, 284.6955263484104, 343.3431909510294, 401.49316590441816, 458.0361042519525, 512.6794269365255, 566.4219959272771, 619.6187253082815, 674.045915021228, 730.0967873982281, 785.102281739709, 838.6291424468673, 889.4518998036549, 937.0371341147229, 982.4000987831362, 1025.0242495809416, 1064.9130250826208, 1103.6872261505773, 1140.4082387791525, 1176.679732802626, 1212.0655112949278, 1246.735512636788, 1280.9499285330905, 1315.6495149134726, 1350.303022519832, 1385.4711069936143, 1420.6193096834063, 1456.4319393354713, 1492.975527140852, 1529.7997287910505, 1567.4741056270832, 1605.5882964883344, 1644.0645058533273, 1682.564240813881, 1721.0161623764748, 1759.058639584457, 1795.86857537072, 1831.8183750090338, 1866.7201034940308, 1900.1160817441669, 1932.195599233588, 1963.8034045496483, 1994.8679121668993, 2024.6454509421787]","[4.1824861, 4.1782341, 4.1753597000000005, 4.1731944, 4.1716585, 4.1700835, 4.169138899999999, 4.1678395, 4.16717, 4.1663432, 4.1657133, 4.1651621, 4.1646109, 4.1641779]",3214.5050949854854
10,0.5,1,25,"[0.0, 32.91437407035835, 70.90247812917329, 108.93547725893751, 147.68085168606268, 189.23222219147686, 235.37439736770017, 288.09194008735534, 346.9968026465389, 405.1990214573281, 461.57011366898263, 516.4227951015703, 569.7526140821149, 622.9440431449675, 677.357230086224, 732.8663783179729, 788.5680569957731, 841.6634406188405, 892.4657261706911, 940.9099564540429, 985.8271388360026, 1028.4903522280133, 1068.2043744208797, 1107.050248439153, 1144.0105914349188, 1179.8664610837543, 1215.1385227415776, 1249.9290733645717, 1284.304217392584, 1318.2693163274744, 1353.3252816958836, 1388.4799374657289, 1423.632435138759, 1459.683346437392, 1496.1848917344053, 1533.088115832472, 1570.6648617659323, 1608.5745705392924, 1647.4234729459113, 1686.0556026910353, 1723.8393720524332, 1761.8850390641783, 1798.9912563548082, 1834.8452133184642, 1869.4889016174734, 1902.907644166838, 1935.4230479417324, 1967.0655338458, 1997.8837070923073, 2024.5348554075786]","[4.1825256, 4.1781945, 4.1752415, 4.1731153, 4.1715798, 4.1701627, 4.1689811, 4.1679969, 4.1671309, 4.1663828, 4.1657133, 4.1651225, 4.1646504, 4.1640992]",3211.67033151001
11,0.5,1,25,"[0.0, 35.35785346668462, 73.2012666114232, 111.35886283132595, 150.03233474774402, 191.3961924227716, 236.7882063226291, 290.1518823690111, 348.4914843788366, 407.15232491146196, 463.25490425048065, 518.1333189204023, 571.9470289274822, 624.8963924033217, 679.0641711927642, 734.5948063689557, 789.9038152885576, 843.37010560208, 894.0245681950328, 941.7964149553436, 987.1078855901605, 1029.3873398605776, 1069.335072514145, 1108.1550815435269, 1145.1474484717526, 1180.790016844566, 1215.9545407660805, 1250.8867828685889, 1285.1552989654933, 1319.6775507110715, 1354.7201482725393, 1389.2007149074825, 1424.3426436086545, 1460.4370029520114, 1496.84077433136, 1533.6231429210209, 1571.2354152149078, 1609.7317435081457, 1647.991495631548, 1686.3663947167981, 1725.1617734203403, 1762.8987507241607, 1799.6801455717662, 1835.5458534111983, 1870.7494417094615, 1903.686595494513, 1936.2227970048455, 1967.4597783110232, 1998.4113507035474, 2024.1846304451494]","[4.1824861, 4.1781554, 4.1753201, 4.1731548, 4.1716981, 4.1700835, 4.1690207, 4.1680365, 4.16717, 4.166225, 4.1656346, 4.1650834, 4.1644926, 4.1641779]",3208.91832059394
