Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 31.116695972196055, 69.92324264876703, 109.12963777298859, 148.74678432193576, 191.27730139303748, 239.02886609241278, 294.8145400507179, 352.576883801453, 409.4320350005466, 465.0321492995715, 519.7047325756264, 572.6011036550576, 625.870936741363, 681.7944960707734, 738.2309401430996, 794.2801787661165, 846.4299193408626, 897.4152984340299, 945.4251581215035, 990.4767013008307, 1032.260559366033, 1072.517587155453, 1111.3556944934599, 1148.5329395851536, 1184.34853002079, 1220.2106507545, 1254.9960429315565, 1289.4303798718172, 1323.708485887196, 1358.0898631979614, 1393.6578788349498, 1429.730946007145, 1465.0782330119807, 1501.075792884805, 1539.145379770008, 1576.289497125705, 1614.5046097706115, 1653.100483968284, 1692.1709708685742, 1730.6315688983889, 1768.5295057365881, 1805.408514780862, 1841.8929839115256, 1876.3060554641308, 1909.973643651687, 1942.9584955811708, 1974.4894973752155, 2005.6628149518594, 2035.4424130076084]","[4.1822939, 4.1778841, 4.175128, 4.1727657, 4.171151200000001, 4.169969999999999, 4.1686311, 4.167646899999999, 4.16682, 4.1659145, 4.1654024, 4.1648512, 4.1642213, 4.1637883]",3235.8153415444594
3,0.5,1,25,"[0.0, 26.170872678827322, 64.59058727034818, 103.15813516124427, 142.88864784246294, 185.2473271193084, 233.20534487779872, 288.04267344572526, 345.5239314064159, 403.35602231645015, 459.2795669528494, 512.9883790182444, 565.6332080545933, 619.3209272122317, 675.0533668475816, 731.6413727258391, 787.5028147902797, 840.7235851644234, 890.5435711374423, 938.3107707241397, 983.5396204900305, 1026.1580294463747, 1066.4482285034135, 1104.967587838172, 1141.9377841567575, 1177.9685459017676, 1212.7795392749833, 1247.6046826151703, 1282.5001274355243, 1316.8958027055912, 1352.1561967018793, 1386.963185453805, 1422.2034394213254, 1458.3208622226368, 1495.2522531001237, 1531.8024001781162, 1569.5791612097603, 1607.5811766648233, 1646.7418228452304, 1685.6197333729745, 1723.726032522087, 1761.8959311395, 1798.5001629331662, 1834.6045772347968, 1869.1744433430638, 1903.0860695462359, 1935.5697906549287, 1966.8033184614676, 1998.1082913925295, 2022.0968894108757]","[4.1820579, 4.1778054, 4.1749706, 4.1728444, 4.1709542, 4.169654799999999, 4.1683555, 4.167489499999999, 4.1668987, 4.1659145, 4.165442, 4.1645756, 4.1640639, 4.1637096]",3232.941327712807
4,0.5,1,25,"[0.0, 29.91635089854026, 68.65183731641565, 107.28126587460616, 146.93899390683038, 188.67856450427354, 235.90469332207675, 290.7653699600774, 348.7812577019219, 405.50546832912715, 462.41236965669367, 516.450768068682, 568.839056087827, 622.7943989855391, 677.97679276801, 734.0102067658145, 789.6075269063251, 842.7589497526887, 893.6828476871949, 941.0231597009504, 986.4626761991053, 1028.4965506681249, 1068.9322824744886, 1107.3455719886426, 1144.6035777465336, 1180.1904174724696, 1215.719278537683, 1250.6252576866293, 1285.3422805255584, 1319.659461712188, 1354.5899673300987, 1389.1560723213092, 1424.8520379002032, 1460.7189726721635, 1497.410049329036, 1533.7106223263902, 1572.136501281976, 1610.229303377555, 1649.1445512574228, 1687.484880726107, 1726.0331041493037, 1763.3564371278535, 1800.849778366825, 1836.5921291702466, 1871.4588811129329, 1904.9128131730931, 1937.453359804896, 1968.8403574795443, 1999.9864711174196, 2021.8279247132723]","[4.1821365, 4.177845, 4.1748128, 4.1727657, 4.1710329, 4.1696157, 4.168591999999999, 4.167646899999999, 4.1669383, 4.1659536, 4.1652846, 4.1648121, 4.1643395, 4.1637487]",3230.337146608344
5,0.5,1,25,"[0.0, 30.137703411477844, 68.22943091799101, 106.28528694003063, 145.2739865576388, 188.196339638369, 234.65740779381537, 288.9973521643481, 347.116091533579, 405.07317898594255, 461.03267509476115, 514.7912350586189, 568.4136349315486, 621.2762924362594, 676.6339555014874, 731.7353111279804, 787.3442336195953, 840.9259160658287, 891.3933860760355, 939.2418603249832, 984.1117991842927, 1026.7293507770148, 1066.6462725759134, 1105.6971216151078, 1142.108425972297, 1178.5702438385747, 1213.7188562816768, 1248.2675332130182, 1282.358922311441, 1317.5749242878296, 1352.104108104077, 1386.8974425443098, 1422.5985423025513, 1458.5860360447393, 1494.9184551659284, 1532.3264304567037, 1569.8469295114746, 1608.1710649071983, 1646.451131561757, 1685.1366374323602, 1723.080837200073, 1761.5543705159635, 1798.465255094734, 1834.3155235686663, 1868.7916462160347, 1902.282914656735, 1935.0516924712529, 1966.2685003890701, 1997.29324550805, 2022.1608778070072]","[4.1823335, 4.1777267, 4.1750097, 4.1727262000000005, 4.1710725, 4.1698127000000005, 4.1685133, 4.1675682, 4.16682, 4.1661901, 4.1654811, 4.1648512, 4.1643, 4.1637883]",3230.3877948236764
6,0.5,1,25,"[0.0, 29.092717508253315, 66.92672581538568, 105.16608139900416, 144.27627292657337, 186.07604277414566, 233.3790484259422, 286.80717327449474, 345.1835769109083, 403.4292514296486, 458.49453249037776, 513.6326104134489, 566.160544051157, 618.7709521095318, 674.5058420959427, 729.9286438022169, 785.4827582217632, 838.8632941568231, 889.0005163813152, 937.7585763074097, 982.2683798040383, 1024.504182999818, 1064.8132330783205, 1103.0289149525015, 1139.741441804229, 1175.7600142105666, 1211.4781601850868, 1245.8884287306369, 1280.1895042971437, 1314.790700334076, 1350.0312722969156, 1384.1737034008474, 1419.9763980324392, 1455.8937581613172, 1492.6050303071593, 1529.2718711366356, 1567.0639137433095, 1605.404826670669, 1643.9119489703653, 1682.8751795936241, 1721.308097328722, 1758.364630309623, 1795.7378642270323, 1831.8793336993067, 1865.9332388297871, 1899.2024823654156, 1931.862288472279, 1963.4883780390928, 1994.2114780653778, 2020.3995437137855]","[4.182018299999999, 4.1779628, 4.1748128, 4.1726866000000005, 4.1711121, 4.169654799999999, 4.168788899999999, 4.1675286, 4.166701799999999, 4.1661115, 4.1653237, 4.1648121, 4.1642609, 4.1637096]",3225.78780590739
7,0.5,1,25,"[0.0, 23.997734355747866, 62.321118678157234, 100.23727912283579, 139.24110919035655, 181.24966584380314, 227.10481959199848, 280.75192316488693, 338.6067707231661, 396.60680146759665, 453.2835187391349, 507.48814243983537, 559.8194812661543, 613.1678286434071, 668.1254295515569, 723.6498465394291, 779.3636853943585, 832.3822813577358, 883.1335452478922, 931.2252887370223, 975.770598912952, 1018.3826441499552, 1058.5210752374164, 1096.830918053715, 1133.6499811256165, 1169.7191624457428, 1204.534514641561, 1239.4156205271138, 1274.03032124411, 1308.310844977975, 1342.5364798633714, 1378.0596200471168, 1413.264943914312, 1449.2061744414243, 1486.083814881288, 1523.1976302233093, 1560.0314740018325, 1598.6473804226591, 1637.1927777399308, 1676.4169725616177, 1714.052223155839, 1751.7549505765057, 1789.1610531607396, 1824.9124389377005, 1859.319036406757, 1893.2892152878587, 1925.2645396973378, 1956.923508791166, 1987.5212393026566, 2006.8946873679604]","[4.1820974, 4.1777267, 4.1747737, 4.1725292000000005, 4.1708755, 4.1695371, 4.1683555, 4.1675286, 4.1666627, 4.165875, 4.1651268, 4.164693799999999, 4.163985299999999, 4.1637883]",3222.9513333626287
8,0.5,1,25,"[0.0, 26.990846315505223, 64.98449419980591, 103.16512538266943, 141.7600941800274, 183.3325233379329, 229.5201494569567, 283.5439724023621, 342.02464560285273, 399.8036482542285, 455.2987362939539, 509.8512456041476, 562.9792959506368, 615.5441405159719, 670.1811570491019, 725.7630993784295, 781.1381412565412, 834.7054858001594, 885.3264250864885, 932.8010611519334, 977.5411122533905, 1019.9600843699112, 1060.304623286791, 1098.6761093528053, 1135.2941568139795, 1171.286767813649, 1206.2359593872834, 1241.0381279178673, 1275.5775725957647, 1310.3315584814673, 1344.2433278416088, 1379.668563402457, 1415.0620772722255, 1451.1043611108184, 1487.3989234151172, 1524.5140511315785, 1562.141700023637, 1600.5546356918862, 1638.786792665721, 1677.7948239396787, 1716.3216467178604, 1753.957193016874, 1790.9583221239218, 1826.6684575742174, 1860.9720014542831, 1894.839435454564, 1926.5933478628126, 1957.8424551256712, 1988.8236271554065, 2006.9911113532157]","[4.1821365, 4.1778841, 4.1750097, 4.1728835, 4.1710329, 4.169654799999999, 4.1686311, 4.1675286, 4.1669383, 4.1659932, 4.1653237, 4.1647725, 4.1642213, 4.163867]",3220.640496389566
9,0.5,1,25,"[0.0, 29.363509093685366, 66.69303391094337, 104.900371598302, 143.56458062137864, 185.25751042913663, 231.24786191257084, 284.9715725415119, 342.49733531012356, 401.2869937963381, 456.9309646756008, 510.82906844178575, 564.2025692125421, 617.1695683584705, 670.7663313388989, 726.8820062726338, 782.2896384736653, 834.6568289017378, 886.4040620995593, 933.6146763883896, 978.6330476494047, 1021.1669242899777, 1060.507285901954, 1099.206829253339, 1136.0127105059132, 1172.2395602562162, 1206.8434817574569, 1241.7406568555637, 1276.0320205221226, 1310.16052030184, 1345.532249304437, 1380.3557517860668, 1415.820283151377, 1451.7952933563213, 1488.7434666739803, 1525.2546509758527, 1562.7574573682339, 1601.3817072361746, 1639.4525130307154, 1678.520901633274, 1716.5378614876288, 1754.5659880796013, 1791.017040520682, 1827.084769250064, 1861.3602547236862, 1894.7695752680067, 1927.026601754225, 1958.4987219568745, 1989.2814084278427, 2007.004631654054]","[4.1820974, 4.1778054, 4.1748524, 4.1726866000000005, 4.1709151, 4.1695371, 4.168434599999999, 4.167489499999999, 4.166741399999999, 4.1660328, 4.1652846, 4.1647725, 4.1641822, 4.1635914]",3217.627396322971
10,0.5,1,25,"[0.0, 27.048479820117564, 64.83959176087615, 102.73250123992932, 141.49740948431565, 182.61557190075814, 228.45602845900942, 281.34966902719475, 340.12124571182744, 397.6928344911729, 453.8654105342945, 508.23641497442395, 560.839292333542, 613.8935960547982, 668.1170409235439, 724.1813111625298, 778.621217808398, 831.849923220172, 882.722307380721, 930.3808761381998, 975.1206166849464, 1017.0290247793108, 1057.0947534151446, 1095.5310047907556, 1132.499964827059, 1168.6008425758046, 1203.5699391708868, 1238.2278659490976, 1272.5515130038366, 1307.1196546804836, 1341.7110808070483, 1376.2721721849516, 1411.8890413091403, 1448.1514840376508, 1484.3426270452414, 1521.3388588743646, 1559.4923571401591, 1597.3166034750607, 1636.599787428529, 1674.6718292510213, 1712.911761409829, 1751.0369608977571, 1787.3230740042209, 1823.7150052005509, 1857.6029936051614, 1891.7075502418134, 1923.3163212909549, 1954.8303796751056, 1985.518663091781, 2006.1204470343719]","[4.1819396, 4.177569399999999, 4.1747737, 4.1726079, 4.1709938, 4.1696157, 4.1683164, 4.16745, 4.1666627, 4.1659536, 4.1651664, 4.1645365, 4.164103, 4.1636701]",3215.0637740610077
11,0.5,1,25,"[0.0, 34.55835980011915, 72.73481757613087, 110.09988055967818, 148.86041403898065, 190.06792560736375, 235.60652212875374, 288.69810661466175, 346.4610760347061, 404.48121791226237, 461.0530699524873, 515.1175294933714, 567.9278077114536, 621.0045668345053, 674.5066388907208, 730.2850687866498, 785.0958125780382, 838.4724516175872, 889.3229181127729, 936.5201446520628, 981.4827571757787, 1023.909232383394, 1063.7953430746063, 1102.1185408887447, 1138.5258661590024, 1174.7353589752686, 1209.0409720726182, 1244.55845193477, 1279.1372448580266, 1313.4094657265425, 1347.642358721338, 1382.9507379695917, 1418.2437765982638, 1453.8526946429195, 1490.7560794633837, 1527.7436587930233, 1565.4881871113193, 1604.0488099479976, 1642.0432116277716, 1680.312596919147, 1718.835904389497, 1756.701654911542, 1793.8766617655629, 1829.5450277327768, 1864.1379623487683, 1897.3260434582867, 1929.2605763018928, 1960.846793812067, 1991.3174351947578, 2020.1802104890953]","[4.1819396, 4.1776085, 4.1748919, 4.1728444, 4.1709151, 4.1695762, 4.1684737, 4.167607299999999, 4.166583999999999, 4.1659932, 4.1652055, 4.1646152, 4.1640639, 4.1637487]",3212.469046775173
