Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,25,"[0.0, 38.16668906877442, 76.31270019022094, 114.71035973036737, 154.6651571047953, 198.26681748896397, 247.27050265642004, 303.69798580508836, 361.410082017146, 417.3815915939266, 472.21579664130184, 525.3674562522945, 578.7762389972553, 633.1266172041253, 690.1296823327227, 747.1517558948499, 802.4938332565432, 855.7373031119373, 906.4023067881865, 953.8422264106177, 998.0936148324736, 1040.8614087220742, 1080.9440947035189, 1119.1774162204395, 1156.3792212101985, 1191.9426760062092, 1227.311320977165, 1261.9629561195136, 1296.072412719522, 1329.882988397617, 1365.0413305159746, 1399.7383821549713, 1434.6949785300312, 1470.4520287512114, 1506.8506857835678, 1543.5441895415813, 1580.8675676588343, 1619.2514778134284, 1657.0437399443404, 1695.1954814108285, 1734.220667303527, 1771.6187456464422, 1808.7048044718458, 1845.1391395279802, 1880.1870348236012, 1913.823332983307, 1946.1965365934907, 1978.373295587931, 2009.9683996673048, 2034.937389303862]","[4.181672600000001, 4.177381, 4.1744671, 4.172183, 4.1706080000000005, 4.1691117, 4.1676946, 4.1667495, 4.165843499999999, 4.1652136, 4.1645441, 4.1639142, 4.1632447, 4.1628513]",3209.819508229982
3,0.5,1,25,"[0.0, 33.998512279817476, 72.41779092165575, 111.12127009525659, 149.96835852299762, 193.21029856911946, 242.07154281703868, 298.1024912265849, 355.46952924575305, 412.11352903144075, 467.7782259395449, 520.8852126124375, 573.9041106149012, 628.2176869831508, 684.7470642132632, 740.942664324944, 797.2886277530301, 850.3972865913327, 900.9403175943264, 948.59055496412, 993.0723972512815, 1034.9858567926472, 1076.0784021863801, 1113.6094281976282, 1151.031417050768, 1186.5856106148601, 1221.5780656452257, 1256.4867785367978, 1290.3550061019603, 1324.3825441750175, 1359.5036690676197, 1393.729366916195, 1429.3699045804285, 1464.5227858738187, 1501.1519245005054, 1537.6807864122434, 1574.939983883094, 1613.0582426488982, 1650.9776107072769, 1689.549462872292, 1727.6764858555355, 1765.9372960080107, 1802.9561524083454, 1838.9360256802445, 1873.422011547142, 1907.5158920032661, 1940.4020019351112, 1972.1651527306933, 2003.3552746219536, 2034.184566651679]","[4.1818695, 4.1775775, 4.1744671, 4.1722226, 4.1706080000000005, 4.1691909, 4.1679702, 4.1670251, 4.16608, 4.1653318, 4.1647019, 4.1639538, 4.1632447, 4.1629691]",3210.342542103677
4,0.5,1,25,"[0.0, 31.36926048347874, 68.94011284786671, 107.36259854067868, 146.38409874560426, 189.8396803865234, 238.75188380858611, 294.4643816825474, 351.63330715686124, 408.90236146314027, 463.8809579253181, 517.0974132637959, 569.3863237783419, 624.1035792916443, 680.2168652611092, 736.9197195382378, 792.9190782489122, 846.3617338591007, 896.658093005572, 944.4317150368927, 988.454868824648, 1031.0504635786253, 1071.4102855617368, 1109.5870487983852, 1146.4848742749643, 1182.1187895740272, 1217.3968815029828, 1251.5231105554446, 1285.8699161426337, 1320.015647107507, 1354.8875066015585, 1389.117313503457, 1424.487583562414, 1460.0874095382371, 1496.1031450424935, 1532.8490171016228, 1570.1095015788608, 1608.1410713941864, 1646.591799324306, 1684.6115296696066, 1723.1504171337074, 1761.0630248053744, 1798.4511958388998, 1833.6123959810056, 1869.1868870285862, 1902.6862376656504, 1935.9826939538812, 1966.8511421701596, 1998.1107227281295, 2019.1519148745374]","[4.1817908, 4.1775384, 4.1747031, 4.1723013, 4.1707263, 4.1690726, 4.167891, 4.1669068, 4.1660013, 4.1652136, 4.1645837, 4.1641111, 4.1633239, 4.1628513]",3209.337399697402
5,0.5,1,25,"[0.0, 35.03294226916944, 73.06887629519343, 110.53529747937165, 150.37258047294273, 193.0514048993063, 241.7134243290182, 297.2298862978069, 354.7018522757674, 411.95009267621566, 466.5596433405066, 519.5087707157418, 573.122199793014, 626.0975626352188, 683.2859459885813, 739.6435463321095, 794.6851198540287, 848.0662437189744, 899.2448184363886, 946.8160710400025, 990.5285770560636, 1033.7848327352024, 1073.4935828212401, 1111.4552605649787, 1148.4517730540217, 1184.5884022321684, 1218.821865730091, 1253.8186479902636, 1287.5907317481706, 1322.3463015535265, 1356.867747016419, 1390.9740461004974, 1425.6486567304596, 1461.990172168908, 1498.1445198677184, 1534.8966352768803, 1572.8217309065315, 1610.239057861396, 1648.4159836722374, 1686.7632760647075, 1725.1528965821108, 1763.0065460228352, 1800.2034609856837, 1836.611924897868, 1870.9193130902572, 1904.2855907078356, 1937.0502518571425, 1968.791638593556, 1999.8035259968383, 2019.3557744197587]","[4.1819091, 4.1774597, 4.1744671, 4.1722622000000005, 4.1705689, 4.1691909, 4.1680489000000005, 4.1669855, 4.1660013, 4.1654105, 4.164741, 4.164032499999999, 4.1634026, 4.163087399999999]",3208.919328203937
6,0.5,1,25,"[0.0, 31.95668201349781, 69.29712133474067, 107.42960060174585, 146.7906076928209, 189.05581017597103, 237.50638067597504, 292.7789685186433, 350.7014986019997, 407.51181200814574, 462.8613994324679, 515.6327882857331, 569.1168281055495, 622.6434173900595, 678.620858064603, 735.3423205797822, 790.8225960312818, 844.2908046790953, 894.9270390580407, 942.2216624925763, 986.9269118073348, 1029.2413671098877, 1069.0752368878923, 1107.2150177254937, 1144.1730317311885, 1179.682060905098, 1215.051454873628, 1249.284648171894, 1283.1940409427511, 1317.6350531533315, 1351.9676295278337, 1386.0663619102697, 1421.7597731712845, 1457.1792160174807, 1493.7286170322584, 1530.543310775437, 1567.7443031044934, 1605.4488475675269, 1644.3330387093795, 1682.2769314002483, 1720.7255609991773, 1758.399785350479, 1795.1498415978242, 1831.2227347657433, 1866.6959554432963, 1899.749283050591, 1932.2246409013949, 1963.9207254611558, 1994.817446181213, 2019.0957532795544]","[4.1818695, 4.1773415, 4.1744671, 4.1721439, 4.170450700000001, 4.1689939, 4.1679306, 4.1668673, 4.1659226, 4.1652136, 4.1644263, 4.164032499999999, 4.1634026, 4.162811799999999]",3207.193891097007
7,0.5,1,25,"[0.0, 35.616711229991324, 73.06419919887321, 111.02316239707415, 150.22866849898497, 193.01124176962236, 240.88465860114985, 296.0165153483245, 353.44585067497854, 411.159369341317, 465.4584303459373, 519.0687712972122, 571.8820338383152, 625.1651231387752, 680.6403593501454, 738.3167713614182, 793.3431567088289, 846.6254112352008, 897.4501391373526, 944.8531457583554, 989.4645706839924, 1031.9516857790716, 1071.6236935356396, 1109.6191190958514, 1146.348454063591, 1182.2989180691118, 1217.0841735989866, 1251.0400096539277, 1285.6075603731135, 1319.3396169933671, 1353.75680612567, 1388.9823814004278, 1424.483498582053, 1459.196969717753, 1495.7459807892774, 1531.9759303532294, 1569.9463835852819, 1607.797824063915, 1646.3971919035725, 1684.483678651456, 1722.6982010043212, 1760.6139015187905, 1797.6280761562357, 1833.6185920692133, 1867.6417701956198, 1901.615627951211, 1934.710960680195, 1965.7836610801469, 1996.6965321305584, 2018.1135189029937]","[4.1817517, 4.1774201, 4.1744275, 4.1722226, 4.170411100000001, 4.1689939, 4.1678519, 4.1667886, 4.1661983, 4.1650953, 4.1645837, 4.1639142, 4.1632447, 4.16293]",3205.284524874947
8,0.5,1,25,"[0.0, 25.332910616858953, 63.56214685007143, 100.88129770965583, 139.5546510809706, 182.08425116433756, 229.35316400672622, 284.9509253268266, 342.668221912417, 399.85257786677306, 455.45698950506477, 508.9569123403956, 561.5513355552282, 614.9417142507018, 670.3819690003988, 726.8205075643514, 782.5448586753516, 835.5463906875239, 886.1308046058314, 933.6088032669563, 978.1594779925647, 1020.374267265249, 1059.7958741975976, 1098.1521146724976, 1135.056503435138, 1170.7287936569783, 1205.1858507883296, 1239.5621092800743, 1274.2574765403833, 1308.1040489411396, 1342.7843786686708, 1377.3821412648092, 1412.4508600293047, 1447.9037489479047, 1483.9128461547978, 1520.8031921596562, 1558.3983990886084, 1595.9960265467107, 1634.5888527988718, 1673.1804801027706, 1711.2546958385265, 1748.642320222912, 1786.0204270762233, 1822.040390081711, 1856.593413982364, 1889.9481502735807, 1922.312926970888, 1953.8606961878386, 1984.7616366165603, 2005.1936617221409]","[4.181712200000001, 4.1774597, 4.1743884, 4.172183, 4.1706867, 4.1691513, 4.1680093000000005, 4.1668282, 4.16608, 4.1653714, 4.1646233, 4.1640716, 4.1636386, 4.1631269]",3204.246541521948
9,0.5,1,25,"[0.0, 30.49259432637689, 67.81121849311853, 105.5595486006032, 143.8551299171097, 186.48622542238388, 233.46286688206055, 288.56828931209316, 347.7184962404897, 403.6288345122839, 459.4084802481324, 512.865918987497, 564.8918966912901, 618.702851688045, 674.5135639542971, 730.7202899967313, 786.1635318222436, 838.8863377187372, 890.1890211765087, 937.0401034727106, 982.0223343734144, 1023.659628914171, 1063.1008273847585, 1101.79035179786, 1138.5809713191113, 1173.78125461757, 1208.82088172517, 1243.4714158017218, 1277.7305050103384, 1311.7576419561801, 1346.1256198455171, 1380.7776177729102, 1415.8668137732263, 1451.4199293269705, 1487.4597070390585, 1524.3088521333639, 1561.9715314906848, 1599.508910021468, 1637.720505149976, 1676.4642156588352, 1714.2224889310119, 1752.312541557888, 1789.516636893361, 1825.2068278894171, 1859.4986469070896, 1892.9601538930447, 1925.5786026077071, 1957.1517546379155, 1988.0365898014943, 2017.4664713188336]","[4.181712200000001, 4.177262799999999, 4.1743097, 4.1721044, 4.170450700000001, 4.1690331, 4.1679306, 4.1668673, 4.1659226, 4.1652923, 4.1643867, 4.1638751, 4.163363, 4.163047799999999]",3201.686357841389
10,0.5,1,25,"[0.0, 32.93786458784655, 70.86356690404858, 107.7749497192678, 146.5230021313726, 188.7663842694215, 236.27715054967263, 291.1625377905552, 349.2356247098896, 405.95930437041017, 461.2862747560702, 515.0025458479765, 567.3033647485177, 620.6483546787758, 676.235595293643, 732.294217675272, 787.9389143589551, 841.3214989990697, 891.926888312302, 938.8706613107161, 983.2443564877774, 1025.5242675884995, 1065.1978988606127, 1103.1357747560062, 1139.8658505435956, 1175.8569696115837, 1210.5032352827477, 1244.7658452878154, 1278.9320189657192, 1312.592948081439, 1347.278680016001, 1381.6746317801653, 1416.950164377611, 1452.212278234264, 1488.8519834871147, 1525.6040143901978, 1562.9434413872575, 1600.9190940869669, 1639.0937794078845, 1677.3895182991569, 1715.4839854728157, 1753.335899983755, 1790.9867103566671, 1826.5518208756116, 1860.711673019628, 1894.1135159737155, 1926.7573758461167, 1958.0505011570099, 1988.9056418768937, 2018.117049690009]","[4.1815939, 4.177065799999999, 4.1742306000000005, 4.1720653, 4.1702538, 4.1688361, 4.167655, 4.1667099, 4.165843499999999, 4.1652136, 4.1644263, 4.1637568, 4.1633239, 4.1627331]",3200.024614537624
11,0.5,1,25,"[0.0, 26.080130833408987, 63.347275458317995, 101.24907975840375, 139.21632180810735, 181.40995414407217, 228.65540121358669, 283.1310230948039, 340.9906935775029, 398.86856744134883, 454.12627221434167, 507.3923291356112, 559.1540297365234, 613.0671544529355, 668.0153498531172, 724.2372506553759, 779.9513909749191, 833.2023212071483, 883.2524015277686, 930.8355026574256, 975.1963904928537, 1017.6450452276074, 1057.0921390358087, 1094.8770454173853, 1131.9017930770694, 1167.263567040065, 1202.0620342641187, 1236.9055686345544, 1270.466701287655, 1304.6342400349263, 1338.9479377333535, 1373.120301509124, 1408.78060333285, 1443.967378627059, 1480.4347493738437, 1517.2781690090176, 1554.2298064458955, 1592.559123770869, 1630.9577933657288, 1669.0693561253033, 1707.077682761595, 1744.443593851176, 1781.7981843319667, 1817.3409307316338, 1852.6486762469372, 1885.876104439631, 1917.860621053831, 1949.660136155273, 1980.3989058915336, 2003.2258114687093]","[4.181712200000001, 4.1773415, 4.1743884, 4.1721439, 4.170450700000001, 4.1690331, 4.1680093000000005, 4.1669068, 4.165843499999999, 4.1652532, 4.1644263, 4.1639538, 4.163363, 4.16293]",3198.231464450684
