Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,45,"[0.0, 29.491830289392283, 65.67127482040041, 102.1137310996852, 142.20122042961327, 186.40377869587587, 232.97610911554943, 289.8674233760853, 352.6029110677092, 414.67124916459943, 474.9417401955668, 532.1921083596903, 587.5831071337345, 639.743376846501, 691.6481824091754, 742.145002459182, 792.5549125971756, 840.8622359893043, 887.2414929728557, 931.5849511633676, 972.7159062253099, 1013.1928756160994, 1051.3584698472243, 1088.9979653426071, 1125.6609299471916, 1161.9066800223586, 1198.3723898062508, 1234.7769864443055, 1271.4341324776778, 1309.3923208365877, 1347.0425828313062, 1385.9219364194726, 1424.9280906933511, 1464.6537247731665, 1505.9752184245228, 1547.082362668132, 1588.3288505731555, 1629.4102222092786, 1669.6633455357762, 1708.6605214505341, 1746.5197523855734, 1782.6003245407712, 1816.9695604491615, 1850.2655513802772, 1882.8881816819205, 1914.478605644141, 1945.55987335036, 1976.3152013078468, 2007.307640700449, 2031.3965331427692]","[4.1864643, 4.1834717, 4.1815815, 4.1800065, 4.1788645, 4.178037600000001, 4.1772103, 4.1763048, 4.175792700000001, 4.175478, 4.1748481, 4.1744146, 4.1740994, 4.1736665]",3321.082788677709
3,0.5,1,45,"[0.0, 32.49210110085846, 68.7390903096067, 105.38982204819581, 144.96650519420302, 188.50362191195802, 235.86704913265373, 291.8515027794907, 354.2901724059328, 416.6332051847728, 476.59397275852757, 534.6394131089125, 589.5105942002813, 642.2692898500193, 693.5275423906357, 743.5575718153291, 793.5889905711826, 842.020288629725, 888.5866371244267, 932.3155541353806, 973.597198690652, 1013.4405704113447, 1052.1609684660211, 1088.822265450947, 1125.8861141745483, 1162.2039912947876, 1198.4158709298713, 1234.7576437363232, 1271.7236733478999, 1309.0560353886362, 1347.5053208304407, 1386.0577575398258, 1425.4465152871228, 1465.3675925481223, 1505.577236879097, 1546.9440235686945, 1588.5958135349326, 1629.1692200815394, 1669.8966520051497, 1708.9463757483297, 1746.6485941970448, 1782.5353922945553, 1817.1290803811455, 1850.3119528400541, 1882.7233521135747, 1913.9893246834097, 1945.2267461933718, 1975.9785689233893, 2006.7348401073502, 2032.1579232615152]","[4.1867795, 4.1837864, 4.1817784, 4.1803212, 4.1792583, 4.1782737, 4.1773682, 4.176856, 4.1761866, 4.1756353, 4.1753201, 4.1748085, 4.1744933, 4.174139]",3316.993386782093
4,0.5,1,45,"[0.0, 27.772992863386435, 64.03813865003121, 100.25707487288037, 140.01496584465121, 183.80249060704034, 230.32491425195394, 286.1555508929781, 348.7926839897033, 411.10420441191116, 470.9757982903635, 527.9005205801178, 583.1147537723306, 635.9584243856558, 687.0261982953024, 737.6187671860895, 786.7628962686948, 835.4534978311743, 881.418373939977, 925.2209597923323, 966.6583252496663, 1006.3259556041158, 1044.607227939558, 1082.086872178088, 1118.4914943083118, 1154.37603813647, 1191.2345146468792, 1227.7021407661828, 1264.5376217492121, 1301.859501458281, 1339.5572307867756, 1378.45645272113, 1417.4644162165923, 1457.4825319864844, 1499.0164844946248, 1539.7752264379742, 1581.2163896347006, 1621.732834325046, 1661.9517546283555, 1701.270559647698, 1738.6946165885015, 1774.8476373355393, 1809.5851998098888, 1842.7292661150682, 1874.7787936959476, 1906.2922750837388, 1937.3888176952405, 1967.976363838688, 1998.918034735365, 2016.4131750410957]","[4.186543, 4.1837077, 4.1816602, 4.180163899999999, 4.1791792, 4.178195, 4.1773286, 4.17662, 4.1761079, 4.175792700000001, 4.1752024, 4.1747298, 4.1744146, 4.173981700000001]",3311.953843996992
5,0.5,1,45,"[0.0, 26.14544309100586, 62.51222847012684, 98.59810485025446, 138.26511168222532, 181.6602967894795, 228.46074757761596, 283.8296795167471, 345.6409857095905, 407.4276130434122, 468.02205434658697, 525.4367487361632, 581.0042425878058, 633.8379975103657, 684.0654897461478, 734.753062754044, 783.8259101978614, 831.8699566998863, 878.0285973462084, 921.7805515608353, 962.8409589406543, 1002.5387798238693, 1040.5873531984548, 1077.2833794395651, 1114.454507012215, 1151.0133779444727, 1187.1880502913696, 1223.4996953910281, 1260.2591634688483, 1297.5583448090151, 1335.6208598956568, 1374.3093203220405, 1413.6284233973856, 1453.5344307887644, 1494.070571350086, 1535.7471109557628, 1577.0026797670057, 1618.2078553747078, 1658.521071313819, 1697.295051425555, 1734.7650371430395, 1770.5591087830026, 1805.1715387619079, 1838.2328091020477, 1870.6077018789952, 1902.0973171493038, 1933.0438570891315, 1963.6750478980184, 1994.3688883829996, 2016.3712386504449]","[4.1865826, 4.183589899999999, 4.1817784, 4.1802425, 4.1790614, 4.178037600000001, 4.1772103, 4.1766987, 4.1761079, 4.1755567000000005, 4.1752415, 4.1745329, 4.174336, 4.1740208]",3307.543105604384
6,0.5,1,45,"[0.0, 24.80419852518503, 60.79504814361212, 97.12441453844644, 136.39946536254365, 179.75992641018308, 226.30029664645474, 280.8264203728854, 343.0154632952349, 405.08018966011116, 465.292300380583, 523.2668812511446, 578.758779501154, 631.4398150318506, 682.2706522054283, 731.8185038292519, 780.6854273081811, 828.7051836944842, 874.3878141127974, 918.2457521501175, 959.2319147691195, 999.2978284235834, 1037.0721212955, 1074.5702436289757, 1110.366522502694, 1146.9510337277993, 1183.3958438354462, 1219.7305314820342, 1256.6196883605826, 1293.9064930244422, 1331.666393116875, 1370.3202995629608, 1409.7173561233767, 1449.5852272303691, 1490.5002205198161, 1531.5154758689937, 1572.7130821071673, 1613.943236105923, 1654.1213639748962, 1693.3603334069462, 1731.0629737000013, 1766.8363392760111, 1801.3915582835757, 1834.6488030952937, 1866.3408895000875, 1898.0139513846375, 1928.8326084964838, 1959.4542116921502, 1990.197050621222, 2015.6411669540066]","[4.186543, 4.1836686, 4.181738899999999, 4.1802425, 4.1790614, 4.1780767, 4.1773286, 4.1767378, 4.1761079, 4.175714, 4.1750841, 4.1747689, 4.174336, 4.1740208]",3303.233243473039
7,0.5,1,45,"[0.0, 35.46265840522199, 72.04215433100887, 107.60328581630961, 147.26949079099973, 190.33966766662252, 236.47765063691463, 291.4383385061715, 352.6481367978897, 415.09470959171927, 475.35260319117083, 533.0828892792292, 588.0579862208706, 640.4863985334946, 691.4139293872427, 741.1044714788952, 789.6730811394075, 837.4281509933783, 883.4333456865199, 926.7033643428042, 968.0991136997882, 1007.8486052523035, 1045.6195325704864, 1082.8860497805802, 1119.2559651234317, 1155.0523096673405, 1191.4143851695458, 1228.111610106497, 1265.1270560333821, 1301.96822094873, 1339.729582764903, 1378.4428333733797, 1417.867217733396, 1458.0219737967996, 1498.836779014298, 1539.6676007369115, 1581.3357491157908, 1622.4932526168323, 1662.4875739575205, 1701.823094944165, 1738.8918735036177, 1775.0103616435504, 1809.5485560475568, 1842.7644489797703, 1874.7232725062795, 1906.051114788001, 1936.655195086893, 1967.2456081841551, 1998.1116634051668, 2016.1482404566782]","[4.186543, 4.1837864, 4.1816206, 4.180124299999999, 4.1791792, 4.178195, 4.1773286, 4.1766591, 4.1761866, 4.1755962, 4.1751628, 4.1746511, 4.1744933, 4.174139]",3298.798459147815
8,0.5,1,45,"[0.0, 32.02532002871453, 68.14225619470926, 103.83253780611221, 142.8400472001333, 186.66493765432415, 232.26150360079316, 286.6456344286836, 348.46036606363054, 411.35207267169017, 471.1699056483351, 528.6544633045885, 583.4642180808237, 635.7431008982621, 686.6842832658056, 736.257924306547, 784.5948250103731, 832.454606470819, 878.0275274212865, 921.4042051313309, 962.9220276024273, 1001.8502583315678, 1040.0518458220547, 1077.1940363520064, 1113.582196520083, 1149.4177776958338, 1185.7714111223497, 1221.6770322889363, 1258.8908632804496, 1295.8139790278303, 1334.3347206314236, 1372.6226858347559, 1411.8747286990567, 1451.6358685006119, 1492.7161984112574, 1533.815515154566, 1575.480712323006, 1616.479199130056, 1656.5585485271938, 1695.6835799380817, 1733.1433013802387, 1768.8531101393799, 1803.5721024649968, 1836.8840912930202, 1868.6515774841703, 1900.1898092944919, 1930.9265797155247, 1961.509586355917, 1991.9405741438093, 2015.528876872015]","[4.1864643, 4.183589899999999, 4.1818175, 4.180163899999999, 4.1791792, 4.178037600000001, 4.1773682, 4.1767378, 4.1760292, 4.1756749, 4.1750841, 4.174887200000001, 4.174336, 4.1740994]",3294.2777552728944
9,0.5,1,45,"[0.0, 30.106997698383566, 65.99416489787347, 101.8523944004362, 140.88656465390204, 183.52147427768455, 229.28510946137942, 283.42689618301154, 345.7956458483237, 407.79709126277305, 467.9303305699667, 525.7521746856677, 580.4633874841974, 632.8043047160824, 683.3020554012143, 732.5460777522334, 781.2951097141478, 828.4994037141406, 874.6327369365193, 917.7608379063341, 958.7746142766542, 998.0688741301066, 1035.6738592606284, 1072.8736718451569, 1109.4330272406228, 1145.5460873668421, 1181.507545405614, 1218.0072795818905, 1254.687554728438, 1291.976909993074, 1330.017907670468, 1367.3224110775286, 1407.7712317217388, 1447.764405675346, 1488.2834673836464, 1529.5856894773574, 1571.1006580285057, 1612.2257074908166, 1652.644338473699, 1691.2635290531439, 1728.4605342233262, 1764.8991079528073, 1799.2736629051196, 1832.0344564146712, 1864.4294828123948, 1895.4941348589014, 1926.2526661964612, 1956.7650700983063, 1987.2094233990733, 2015.277542001953]","[4.1865826, 4.183629, 4.1815815, 4.180124299999999, 4.1791005, 4.178195, 4.1772895, 4.1765804, 4.1760688, 4.1756353, 4.1751237, 4.1747298, 4.1742573, 4.1740994]",3289.17716642022
10,0.5,1,45,"[0.0, 36.46165929518884, 72.83105006080336, 108.0735149223151, 146.60925700183145, 189.42223961437867, 235.45526511847015, 289.29843324468277, 350.38069694848775, 413.3328179365742, 473.51411718199233, 530.69585742973, 585.7174032356877, 638.3290518161714, 688.6971890070438, 738.0046894927791, 786.7675608756656, 833.5700833470476, 878.8772595507255, 922.4158018249609, 963.5904375019923, 1002.8118919048532, 1040.2091960137282, 1077.7435613597004, 1113.738560944274, 1149.8685428134559, 1186.1787715152625, 1222.112429505765, 1259.108441931147, 1296.212527463053, 1334.0069820084498, 1372.4926419923593, 1411.5588942044276, 1452.332872920971, 1492.9670466323391, 1534.0125704005013, 1575.4443409197634, 1616.5030319019047, 1656.1899203048401, 1695.8427571217007, 1732.909241735652, 1768.8772021264158, 1803.261176914039, 1836.9508247684885, 1868.4597666017917, 1899.7756534762061, 1930.3876332677746, 1960.9005506060184, 1991.3519046668002, 2015.0403765334077]","[4.1864643, 4.1835504, 4.1816206, 4.1800852, 4.1791401, 4.1780767, 4.1774073, 4.1767378, 4.1760688, 4.1755567000000005, 4.1752415, 4.1747689, 4.1746116, 4.174139]",3284.8091335842546
11,0.5,1,45,"[0.0, 30.686278969831733, 67.52402392816953, 102.77726695091258, 141.49678118530028, 184.46584210522178, 229.81458053702409, 283.1769236969209, 345.1203783674131, 406.9710115330439, 467.336509206904, 525.0211687008449, 579.4760660623609, 631.6293628083807, 682.7568943645459, 730.7698682249078, 779.5831548954228, 826.7110818414786, 872.1754722856361, 915.3216361692513, 956.448432849959, 995.3279070737902, 1033.218629875063, 1070.421401670858, 1106.7751637153942, 1142.6921990578412, 1178.6822178057232, 1214.9627680218764, 1251.8865039176176, 1288.9629996061199, 1326.5713041338508, 1365.180798957309, 1404.7572381908444, 1444.24107824477, 1485.4792884815288, 1526.5646194642081, 1568.0292734683421, 1609.0835753075094, 1649.011359540525, 1688.2036695244337, 1725.777042886028, 1761.9063178479755, 1795.9567683536488, 1828.8477866179692, 1860.9566425784515, 1892.2816510850548, 1923.0696544682633, 1953.4535248474617, 1983.8584405222396, 2001.3749982184527]","[4.1864643, 4.1835108, 4.1816998, 4.180124299999999, 4.1790614, 4.1780767, 4.1771712, 4.1766987, 4.1760688, 4.1756749, 4.1751237, 4.174690200000001, 4.1742573, 4.1740208]",3280.375450892878
