Cycle,Charge_Current,Discharge_Current,Temperature,Capacity_Increment,Relaxation_Voltage,Discharge_Capacity
2,0.5,1,35,"[0.0, 27.746681952134054, 64.50081878731032, 102.03660006209918, 141.53955512968537, 184.36119520575164, 233.10250486272628, 290.3813078759813, 350.35434790251986, 408.892871095946, 465.3903428929882, 520.3665921484101, 574.0030476125944, 625.9602078334876, 679.7402022068738, 732.6076166068151, 785.6585783165579, 836.9625113297711, 884.8196272319162, 930.024744542824, 972.5574252296672, 1012.5622338971637, 1050.9296952602601, 1088.1714136224373, 1124.4234161909105, 1160.2249882306355, 1195.4501648626722, 1231.3019675327464, 1267.1264855292698, 1302.884880291205, 1339.305731735327, 1376.5432844347176, 1414.036908808046, 1452.6732735153294, 1491.7430140050276, 1531.0884754550104, 1571.5965026846832, 1612.4504402341393, 1652.287790773981, 1692.7022931622434, 1730.7717872088072, 1767.9665092237362, 1803.5870959517845, 1838.1130996826062, 1871.0169019041934, 1902.5861343219806, 1933.4989633692273, 1964.2603270973025, 1994.299173647854, 2017.061527393326]","[4.1853995, 4.1818557, 4.1795716, 4.1777601, 4.1764212, 4.1752396, 4.1742945, 4.1733494, 4.1728377, 4.172286, 4.1714592, 4.1710653, 4.1705141, 4.1702781]",3262.931752461343
3,0.5,1,35,"[0.0, 33.59396410576096, 70.89799524751777, 107.89830208336468, 146.57563339028763, 190.1776621592278, 238.39588094868293, 294.653602468038, 354.7369298310566, 413.44449388352837, 471.0390599858474, 524.4371798480715, 579.1883320032787, 632.2366513581394, 685.0191285785884, 737.8264052675811, 790.7973335537599, 841.778853906274, 889.5705180134364, 934.3742466376964, 977.349566239634, 1016.476841204367, 1055.2090328429147, 1092.2440424534534, 1128.3594864776205, 1164.1626084300997, 1199.2400219096744, 1235.0946447473113, 1271.0848394602056, 1306.6782130371832, 1343.3031555536236, 1380.543866177544, 1418.3887148452256, 1456.6101422150855, 1496.2673826888833, 1536.136844152333, 1576.576742139526, 1617.1629775923604, 1657.4317183884802, 1697.064773780525, 1735.0065116651965, 1772.3831453428477, 1808.302135548335, 1841.79686800664, 1874.5686357590941, 1906.6306185280735, 1937.7343740093831, 1968.1539570138887, 1998.3860896085646, 2017.7586824038347]","[4.1855574, 4.1820917, 4.1796107000000005, 4.1779962, 4.1764998, 4.1754365, 4.1744523, 4.1735859, 4.1729164, 4.1723256, 4.1718135, 4.171301799999999, 4.1706324, 4.1703959]",3266.274096408014
4,0.5,1,35,"[0.0, 26.81690605611834, 63.79939898244129, 100.88260105158054, 140.77576825263134, 183.9655159541951, 232.1906044354996, 288.35955652192, 347.90935335817346, 406.4200420368895, 463.97187383145797, 518.7493013515214, 571.8064787417379, 625.0865638605173, 677.3461272426621, 730.4802955029627, 784.8934605586119, 835.3231732157649, 883.8033214419795, 929.4171352288829, 971.880235960293, 1012.8016232380364, 1050.9756697483206, 1087.956240522868, 1124.6610621912819, 1160.2989774738003, 1195.7659366448127, 1230.7397672364855, 1266.6694503833369, 1302.0310798153569, 1338.2986684762523, 1375.4043990264536, 1412.8022621162427, 1451.1844716233104, 1489.8112444989713, 1529.3842891924612, 1567.3505969048163, 1607.080405225375, 1645.5520329014714, 1681.5110889999594, 1717.1187276784842, 1751.8679226858787, 1787.0852299764986, 1822.6278013512863, 1853.835803212007, 1884.6271546604792, 1914.5270134490968, 1943.5272231472206, 1972.6108031410224, 1995.601295526936]","[4.183784999999999, 4.1799259, 4.1773663, 4.1753974000000005, 4.1737432, 4.1724043, 4.171144, 4.1702781, 4.1692934, 4.1686239, 4.1680331, 4.1673636, 4.1667337, 4.1664186]",3237.041359743379
5,0.5,1,35,"[0.0, 27.746512828897266, 64.82892067134026, 102.15428277021704, 140.404606397693, 182.76887524313406, 232.09703946092463, 287.6189089629645, 346.4693946400007, 404.94446480341946, 460.8460310497114, 515.6608076460484, 568.4446486640747, 620.5236526571391, 674.0361934532873, 728.2757366886003, 781.3569388222072, 832.6197619310192, 881.8560172532559, 927.6712669101705, 969.8671711351071, 1010.6940309681875, 1048.944847278165, 1086.4918532846207, 1122.7563849258179, 1157.773780715243, 1192.5696705061516, 1228.0758180344947, 1262.839137600716, 1298.096041403271, 1333.9092191847153, 1370.2397627852365, 1407.6240879482414, 1444.8574138066463, 1482.8820642082642, 1522.3722082223117, 1561.5244491032695, 1601.7466120169197, 1641.7766467501465, 1681.1825620366567, 1720.2027216833812, 1757.9063514855343, 1793.9525908197643, 1828.5309260206227, 1862.2815371947545, 1893.953915089539, 1925.171460444445, 1955.7397836738255, 1986.1039146271446, 2002.916097464803]","[4.1844153, 4.1806741, 4.1780753, 4.1763425000000005, 4.1748457000000005, 4.173782800000001, 4.1726799, 4.1718531, 4.1710653, 4.1702385, 4.1696873, 4.1691751, 4.1688209, 4.1682696]",3237.575598504776
6,0.5,1,35,"[0.0, 25.498224468685294, 62.2636111719479, 99.68297940373918, 139.11329490263324, 181.84464738876147, 229.55240864564848, 284.61391390682184, 343.709625092515, 401.4027345305801, 457.44433179253576, 512.6191242589532, 564.7091591763815, 618.0322736852381, 670.7106237759499, 724.2446223093086, 778.6275274400141, 829.8200085329768, 878.2505151876121, 923.2680898878461, 966.5745385159441, 1007.178670256176, 1045.5422765121937, 1082.4416680574777, 1119.1828185012412, 1154.5528443782946, 1188.9089053193768, 1224.2659078896713, 1258.8441537018882, 1294.4289083511144, 1330.527206577424, 1366.3068491593458, 1403.6165633308772, 1440.6823559357, 1478.6450032659552, 1518.3007426734882, 1558.2237083006933, 1597.8883991907876, 1637.343531191584, 1676.9360649873818, 1716.2577912058348, 1753.6139056382483, 1789.501008740008, 1824.647686619234, 1857.529703640411, 1889.4525642226665, 1920.9256660910758, 1951.4828291206043, 1981.5240985136736, 2002.44373727044]","[4.184258, 4.1807528, 4.1781931000000005, 4.1763425000000005, 4.1751218, 4.1737432, 4.1726408, 4.1716957, 4.1710262, 4.1703959, 4.1697659, 4.169332499999999, 4.168781299999999, 4.1683087]",3234.362879762776
7,0.5,1,35,"[0.0, 23.894970250943402, 61.38619188485586, 99.05962017015736, 137.19973826482612, 179.80264528843895, 227.53995674443013, 282.6353972562964, 341.77520807029873, 399.45959021169017, 455.848262634677, 511.0746674408688, 563.8167762342916, 616.1205432571219, 668.329893604785, 722.9228244498413, 776.0193361477316, 827.7425671829856, 875.7716833424645, 921.4236758257471, 964.1457816795628, 1004.729270700758, 1042.9398759301312, 1080.764272657649, 1116.927019158826, 1151.6131643466172, 1186.9370659170052, 1221.9897323968858, 1256.637574475171, 1291.6849659740562, 1327.4281558622697, 1363.67173503512, 1400.331450673913, 1437.9569582126344, 1476.7700613005304, 1516.349215631703, 1555.6270978331613, 1595.2922045483579, 1635.2301320571141, 1674.6323382397968, 1713.5321431585858, 1750.744230508309, 1787.133119053438, 1822.1978094324559, 1855.2812302631846, 1887.5983325797429, 1918.5565255733036, 1949.0665294794876, 1978.622675315522, 2001.0546248828136]","[4.1844153, 4.1807528, 4.17839, 4.176460700000001, 4.175003500000001, 4.1737432, 4.1728377, 4.1719713, 4.1711049, 4.1704354, 4.1698842, 4.1691751, 4.1688209, 4.168387399999999]",3231.635375488142
8,0.5,1,35,"[0.0, 25.629593729376325, 62.46445632017583, 99.8673187700117, 139.2617899283381, 181.27684864587718, 228.7626567693992, 284.0105387895803, 342.43110436727954, 400.35860435160987, 457.11491825755627, 511.76591099085283, 564.6146614101052, 616.5386809547712, 668.674346480006, 723.2914040908457, 776.5275897714617, 828.1482499675043, 876.08065876789, 921.81566307417, 964.5150183136599, 1004.8151211192934, 1043.0299676105037, 1080.0843159004503, 1116.4864692594897, 1151.4828067652757, 1187.0655746123907, 1221.7030950575804, 1256.4129331336958, 1291.705154964984, 1327.6141420206422, 1363.954184823754, 1400.6478772526366, 1438.078468344021, 1476.287064687061, 1516.0991466656824, 1555.4117726786867, 1595.6991066779628, 1635.603045263456, 1674.130511259405, 1713.1074606403777, 1750.6129960103926, 1787.0134307439002, 1821.9843762942978, 1855.4130245005285, 1886.858911437047, 1918.1502619603862, 1948.7375770003669, 1978.6108690306787, 2002.141294422946]","[4.1844153, 4.180871, 4.1783509, 4.1764212, 4.1750822, 4.1738615, 4.1726408, 4.1719713, 4.1711836, 4.1704745, 4.1698842, 4.1694508, 4.1688995, 4.1685452000000005]",3228.981390919732
9,0.5,1,35,"[0.0, 26.509302199733384, 63.39165139605416, 100.36647225611625, 139.18343234450697, 181.16457855139856, 228.24270657829697, 282.87964206566517, 341.79512175119464, 401.1630290354526, 457.72450980896804, 510.9230981038969, 564.7041555520776, 616.5039769110755, 668.4253306218594, 722.6962075428322, 776.1060204413651, 827.4712640571016, 875.9015955591707, 920.9463710401627, 964.0000210945071, 1004.8293658133456, 1042.396707727757, 1079.3141106289168, 1115.3125446365525, 1150.8537079952453, 1185.939861358081, 1221.2555366310976, 1256.0987625180646, 1291.348445417735, 1326.3208110971386, 1363.1400724230039, 1399.467840668372, 1437.0199122673175, 1475.8022877442108, 1514.2602568763286, 1554.7069880527456, 1593.5021469168305, 1633.987730780058, 1674.3282353467557, 1712.6968971901779, 1750.0517149317025, 1785.9465264536616, 1820.3887897768718, 1854.0191477640142, 1885.8313536191622, 1916.999772580627, 1947.4020609353706, 1977.226976384144, 2001.9495460797789]","[4.1842184, 4.1805167, 4.1779175, 4.1763816, 4.1746097, 4.1735463, 4.172483000000001, 4.1716166, 4.170947099999999, 4.1703172, 4.1695294, 4.1692147, 4.1686239, 4.1683483]",3225.5117822375487
10,0.5,1,35,"[0.0, 25.23172059900969, 62.52054793253012, 99.98097273799306, 138.48004536719066, 179.84619280052084, 226.8559634885072, 282.0567332165534, 340.18592720948334, 399.072780794907, 455.3111190452638, 510.5059085852979, 562.7777044358563, 614.9672438340281, 667.7680934310945, 720.8758429805125, 773.9008400052435, 825.5851809576254, 872.9421583648239, 918.9307489509001, 961.3822660686496, 1002.2301753213526, 1040.7482070698586, 1077.8633144658359, 1113.4439094345669, 1148.2810176375442, 1184.1772084335441, 1218.375497300005, 1254.0094830503358, 1288.760507545724, 1324.9262829293325, 1360.3501171934956, 1397.6523930378623, 1435.0733829794037, 1473.1845207659865, 1512.6425764360372, 1551.9098555909497, 1591.7701370686016, 1631.3675489027912, 1671.5329272330457, 1709.7836418183604, 1746.7957445173554, 1783.3912971622183, 1817.652716633863, 1850.7224379616307, 1883.152309464672, 1914.4683035988685, 1944.7803449598716, 1974.7394692361947, 2000.0514796303976]","[4.1842184, 4.1806741, 4.1780753, 4.1763029000000005, 4.174727900000001, 4.1733494, 4.1725621, 4.1718135, 4.170829299999999, 4.1700811, 4.1698055, 4.1691751, 4.168781299999999, 4.168151399999999]",3223.4454926567937
11,0.5,1,35,"[0.0, 28.972206389003873, 65.83424529803199, 102.42563084672793, 141.39559801116548, 182.90867073063987, 229.75491520993387, 284.7242010123364, 344.15890861258947, 402.64996754137155, 458.1890094432173, 512.2216368848434, 565.1688081062481, 617.5654710016826, 669.9343044843996, 723.5822241171442, 776.3771667344405, 826.7025677733335, 875.6045958904757, 920.8976322796581, 963.9522777079707, 1004.2635535905628, 1042.8698557500516, 1079.810060595954, 1115.4443775882014, 1150.9397902004353, 1185.2397337119237, 1220.8847680942222, 1255.6249755875651, 1290.387900691418, 1326.3624598977271, 1362.3454910472983, 1399.1416782405827, 1436.8005892575738, 1474.9006746157042, 1514.2863802075608, 1553.4144264440124, 1593.8362248122871, 1633.4640877088364, 1673.3719061088377, 1712.0321594917054, 1749.7303952043922, 1785.6683404854252, 1820.2286863999939, 1853.5593192520432, 1885.2757611986367, 1916.2511722181885, 1946.913033848316, 1976.9207178395745, 2001.3819773392743]","[4.184494, 4.1806741, 4.1781144, 4.1763816, 4.1748853, 4.1735859, 4.1727586, 4.171734799999999, 4.170947099999999, 4.1705537, 4.1697659, 4.1692934, 4.1689391, 4.1683087]",3221.025285719806
